     Temperature          CDdata          UVdata    LowerBoundCD           CDfit    UpperBoundCD    LowerBoundUV           UVfit    UpperBoundUV         PhiMono        PhiOligo         PhiPoly            Knuc             Kel      ResidualCD      ResidualUV
    3.426000e+02    1.037490e+00    2.502900e+00    1.113121e-03    1.133502e-03    1.153882e-03    2.459472e+00    2.463625e+00    2.467778e+00    6.526160e-01    3.473840e-01    5.420464e-09    5.888886e+03    2.923051e+00    1.074035e+00    1.542533e-03
    3.425000e+02    6.592600e-01    2.511800e+00    1.120182e-03    1.140569e-03    1.160956e-03    2.458042e+00    2.462196e+00    2.466349e+00    6.504700e-01    3.495300e-01    5.795770e-09    5.949197e+03    2.997835e+00    4.331212e-01    2.460603e-03
    3.424000e+02    2.019500e-01    2.513600e+00    1.127270e-03    1.147663e-03    1.168055e-03    2.456608e+00    2.460762e+00    2.464916e+00    6.483174e-01    3.516826e-01    6.196243e-09    6.010163e+03    3.074577e+00    4.032158e-02    2.791877e-03
    3.423000e+02    2.805050e+00    2.509800e+00    1.134385e-03    1.154782e-03    1.175180e-03    2.455169e+00    2.459324e+00    2.463478e+00    6.461583e-01    3.538417e-01    6.623506e-09    6.071789e+03    3.153330e+00    7.861828e+00    2.547853e-03
    3.422000e+02    1.357130e+00    2.502500e+00    1.141527e-03    1.161929e-03    1.182330e-03    2.453727e+00    2.457881e+00    2.462036e+00    6.439928e-01    3.560072e-01    7.079287e-09    6.134083e+03    3.234149e+00    1.838649e+00    1.990818e-03
    3.421000e+02    1.078110e+00    2.492800e+00    1.148696e-03    1.169101e-03    1.189506e-03    2.452281e+00    2.456435e+00    2.460589e+00    6.418210e-01    3.581790e-01    7.565417e-09    6.197054e+03    3.317088e+00    1.159802e+00    1.322423e-03
    3.420000e+02    4.213700e-01    2.493300e+00    1.155892e-03    1.176300e-03    1.196708e-03    2.450830e+00    2.454984e+00    2.459138e+00    6.396429e-01    3.603571e-01    8.083841e-09    6.260708e+03    3.402204e+00    1.765627e-01    1.468105e-03
    3.419000e+02    3.227550e+00    2.494200e+00    1.163115e-03    1.183526e-03    1.203937e-03    2.449376e+00    2.453529e+00    2.457683e+00    6.374586e-01    3.625414e-01    8.636623e-09    6.325054e+03    3.489556e+00    1.040944e+01    1.654107e-03
    3.418000e+02    9.161500e-01    2.493800e+00    1.170367e-03    1.190779e-03    1.211191e-03    2.447917e+00    2.452070e+00    2.456223e+00    6.352682e-01    3.647318e-01    9.225952e-09    6.390100e+03    3.579204e+00    8.371504e-01    1.741363e-03
    3.417000e+02    2.700700e-01    2.497500e+00    1.177645e-03    1.198059e-03    1.218472e-03    2.446455e+00    2.450607e+00    2.454760e+00    6.330717e-01    3.669283e-01    9.854152e-09    6.455853e+03    3.671209e+00    7.229212e-02    2.198917e-03
    3.416000e+02    1.886020e+00    2.500800e+00    1.184952e-03    1.205366e-03    1.225780e-03    2.444989e+00    2.449140e+00    2.453292e+00    6.308692e-01    3.691308e-01    1.052369e-08    6.522322e+03    3.765635e+00    3.552526e+00    2.668710e-03
    3.415000e+02    1.732770e+00    2.490400e+00    1.192287e-03    1.212701e-03    1.233115e-03    2.443520e+00    2.447670e+00    2.451819e+00    6.286608e-01    3.713392e-01    1.123717e-08    6.589515e+03    3.862548e+00    2.998291e+00    1.825891e-03
    3.414000e+02    8.602500e-01    2.490300e+00    1.199651e-03    1.220063e-03    1.240477e-03    2.442046e+00    2.446195e+00    2.450343e+00    6.264466e-01    3.735534e-01    1.199737e-08    6.657440e+03    3.962014e+00    7.379324e-01    1.945270e-03
    3.413000e+02    1.065160e+00    2.495600e+00    1.207042e-03    1.227454e-03    1.247866e-03    2.440569e+00    2.444716e+00    2.448863e+00    6.242267e-01    3.757733e-01    1.280723e-08    6.726106e+03    4.064101e+00    1.131952e+00    2.589163e-03
    3.412000e+02    8.555800e-01    2.479500e+00    1.214463e-03    1.234874e-03    1.255284e-03    2.439089e+00    2.443234e+00    2.447379e+00    6.220010e-01    3.779990e-01    1.366985e-08    6.795521e+03    4.168882e+00    7.299056e-01    1.315238e-03
    3.411000e+02    1.110370e+00    2.488800e+00    1.221915e-03    1.242322e-03    1.262730e-03    2.437605e+00    2.441748e+00    2.445891e+00    6.197698e-01    3.802302e-01    1.458854e-08    6.865693e+03    4.276427e+00    1.230164e+00    2.213921e-03
    3.410000e+02    1.365240e+00    2.485400e+00    1.229395e-03    1.249800e-03    1.270205e-03    2.436117e+00    2.440258e+00    2.444399e+00    6.175330e-01    3.824670e-01    1.556680e-08    6.936632e+03    4.386813e+00    1.860469e+00    2.037811e-03
    3.409000e+02    1.261080e+00    2.489800e+00    1.236905e-03    1.257307e-03    1.277710e-03    2.434626e+00    2.438765e+00    2.442903e+00    6.152908e-01    3.847092e-01    1.660832e-08    7.008346e+03    4.500115e+00    1.587153e+00    2.604626e-03
    3.408000e+02    1.348740e+00    2.481500e+00    1.244447e-03    1.264845e-03    1.285244e-03    2.433131e+00    2.437267e+00    2.441404e+00    6.130433e-01    3.869567e-01    1.771703e-08    7.080844e+03    4.616412e+00    1.815689e+00    1.956516e-03
    3.407000e+02    1.079700e-01    2.482900e+00    1.252019e-03    1.272414e-03    1.292808e-03    2.431634e+00    2.435767e+00    2.439900e+00    6.107904e-01    3.892096e-01    1.889708e-08    7.154136e+03    4.735786e+00    1.138438e-02    2.221522e-03
    3.406000e+02    8.184800e-01    2.481100e+00    1.259622e-03    1.280013e-03    1.300404e-03    2.430133e+00    2.434263e+00    2.438394e+00    6.085324e-01    3.914676e-01    2.015287e-08    7.228230e+03    4.858320e+00    6.678158e-01    2.193704e-03
    3.405000e+02    7.802900e-01    2.482200e+00    1.267258e-03    1.287645e-03    1.308032e-03    2.428628e+00    2.432756e+00    2.436883e+00    6.062692e-01    3.937307e-01    2.148905e-08    7.303135e+03    4.984099e+00    6.068447e-01    2.444745e-03
    3.404000e+02    1.119130e+00    2.477800e+00    1.274927e-03    1.295310e-03    1.315692e-03    2.427121e+00    2.431245e+00    2.435369e+00    6.040011e-01    3.959989e-01    2.291054e-08    7.378861e+03    5.113211e+00    1.249554e+00    2.167376e-03
    3.403000e+02   -9.367000e-02    2.485500e+00    1.282629e-03    1.303007e-03    1.323385e-03    2.425610e+00    2.429731e+00    2.433852e+00    6.017279e-01    3.982720e-01    2.442257e-08    7.455418e+03    5.245746e+00    9.019872e-03    3.110193e-03
    3.402000e+02    1.115110e+00    2.473000e+00    1.290366e-03    1.310739e-03    1.331112e-03    2.424097e+00    2.428214e+00    2.432331e+00    5.994500e-01    4.005500e-01    2.603065e-08    7.532815e+03    5.381798e+00    1.240549e+00    2.005817e-03
    3.401000e+02    1.672120e+00    2.472000e+00    1.298137e-03    1.318506e-03    1.338874e-03    2.422580e+00    2.426693e+00    2.430806e+00    5.971672e-01    4.028328e-01    2.774061e-08    7.611061e+03    5.521461e+00    2.791578e+00    2.052704e-03
    3.400000e+02   -6.699200e-01    2.476600e+00    1.305944e-03    1.326308e-03    1.346672e-03    2.421060e+00    2.425170e+00    2.429279e+00    5.948798e-01    4.051202e-01    2.955861e-08    7.690167e+03    5.664834e+00    4.505716e-01    2.645078e-03
    3.399000e+02    1.139210e+00    2.471900e+00    1.313787e-03    1.334147e-03    1.354507e-03    2.419538e+00    2.423643e+00    2.427748e+00    5.925877e-01    4.074122e-01    3.149120e-08    7.770142e+03    5.812018e+00    1.294761e+00    2.328732e-03
    3.398000e+02    2.284150e+00    2.469900e+00    1.321668e-03    1.342024e-03    1.362381e-03    2.418013e+00    2.422114e+00    2.426214e+00    5.902912e-01    4.097088e-01    3.354525e-08    7.850997e+03    5.963116e+00    5.211212e+00    2.283554e-03
    3.397000e+02    2.347030e+00    2.467300e+00    1.329587e-03    1.349940e-03    1.370293e-03    2.416485e+00    2.420581e+00    2.424677e+00    5.879902e-01    4.120098e-01    3.572807e-08    7.932742e+03    6.118235e+00    5.502215e+00    2.182674e-03
    3.396000e+02    5.718100e-01    2.476200e+00    1.337546e-03    1.357896e-03    1.378246e-03    2.414954e+00    2.419046e+00    2.423137e+00    5.856849e-01    4.143150e-01    3.804736e-08    8.015386e+03    6.277483e+00    3.254156e-01    3.266641e-03
    3.395000e+02    3.117500e-01    2.471000e+00    1.345545e-03    1.365893e-03    1.386241e-03    2.413421e+00    2.417507e+00    2.421593e+00    5.833754e-01    4.166245e-01    4.051125e-08    8.098941e+03    6.440974e+00    9.633829e-02    2.861478e-03
    3.394000e+02    1.703930e+00    2.471800e+00    1.353586e-03    1.373933e-03    1.394280e-03    2.411885e+00    2.415966e+00    2.420047e+00    5.810618e-01    4.189382e-01    4.312835e-08    8.183417e+03    6.608824e+00    2.898697e+00    3.117413e-03
    3.393000e+02    1.270620e+00    2.463000e+00    1.361671e-03    1.382017e-03    1.402363e-03    2.410347e+00    2.414423e+00    2.418498e+00    5.787440e-01    4.212559e-01    4.590775e-08    8.268825e+03    6.781150e+00    1.610965e+00    2.359775e-03
    3.392000e+02    2.150010e+00    2.459400e+00    1.369799e-03    1.390146e-03    1.410493e-03    2.408806e+00    2.412876e+00    2.416946e+00    5.764224e-01    4.235776e-01    4.885904e-08    8.355175e+03    6.958075e+00    4.616567e+00    2.164470e-03
    3.391000e+02    2.404760e+00    2.458800e+00    1.377973e-03    1.398323e-03    1.418672e-03    2.407263e+00    2.411327e+00    2.415392e+00    5.740968e-01    4.259031e-01    5.199232e-08    8.442479e+03    7.139725e+00    5.776147e+00    2.253665e-03
    3.390000e+02   -3.399700e-01    2.454400e+00    1.386195e-03    1.406548e-03    1.426901e-03    2.405717e+00    2.409776e+00    2.413834e+00    5.717675e-01    4.282324e-01    5.531833e-08    8.530747e+03    7.326228e+00    1.165380e-01    1.991320e-03
    3.389000e+02    2.736350e+00    2.460800e+00    1.394465e-03    1.414824e-03    1.435184e-03    2.404169e+00    2.408222e+00    2.412274e+00    5.694345e-01    4.305654e-01    5.884832e-08    8.619992e+03    7.517717e+00    7.479870e+00    2.764456e-03
    3.388000e+02    1.080720e+00    2.455900e+00    1.402786e-03    1.423153e-03    1.443520e-03    2.402619e+00    2.406666e+00    2.410712e+00    5.670980e-01    4.329019e-01    6.259422e-08    8.710223e+03    7.714330e+00    1.164882e+00    2.424021e-03
    3.387000e+02    1.473680e+00    2.460800e+00    1.411160e-03    1.431537e-03    1.451914e-03    2.401067e+00    2.405107e+00    2.409147e+00    5.647580e-01    4.352420e-01    6.656857e-08    8.801453e+03    7.916205e+00    2.167515e+00    3.101702e-03
    3.386000e+02    5.028200e-01    2.451600e+00    1.419587e-03    1.439977e-03    1.460368e-03    2.399513e+00    2.403546e+00    2.407580e+00    5.624145e-01    4.375854e-01    7.078465e-08    8.893693e+03    8.123486e+00    2.513819e-01    2.309164e-03
    3.385000e+02    3.414550e+00    2.453200e+00    1.428071e-03    1.448477e-03    1.468884e-03    2.397957e+00    2.401983e+00    2.406010e+00    5.600679e-01    4.399321e-01    7.525641e-08    8.986955e+03    8.336323e+00    1.164926e+01    2.623158e-03
    3.384000e+02   -5.347600e-01    2.458800e+00    1.436612e-03    1.457039e-03    1.477466e-03    2.396399e+00    2.400418e+00    2.404438e+00    5.577180e-01    4.422820e-01    7.999861e-08    9.081251e+03    8.554866e+00    2.875287e-01    3.408448e-03
    3.383000e+02    1.364230e+00    2.451600e+00    1.445214e-03    1.465665e-03    1.486116e-03    2.394839e+00    2.398851e+00    2.402863e+00    5.553650e-01    4.446349e-01    8.502677e-08    9.176594e+03    8.779273e+00    1.857127e+00    2.782469e-03
    3.382000e+02    2.397110e+00    2.443800e+00    1.453878e-03    1.474358e-03    1.494838e-03    2.393277e+00    2.397282e+00    2.401287e+00    5.530090e-01    4.469909e-01    9.035728e-08    9.272994e+03    9.009705e+00    5.739070e+00    2.163952e-03
    3.381000e+02    2.033660e+00    2.446200e+00    1.462609e-03    1.483122e-03    1.503634e-03    2.391713e+00    2.395711e+00    2.399708e+00    5.506502e-01    4.493497e-01    9.600739e-08    9.370465e+03    9.246327e+00    4.129743e+00    2.549180e-03
    3.380000e+02    1.285390e+00    2.454600e+00    1.471406e-03    1.491958e-03    1.512510e-03    2.390148e+00    2.394138e+00    2.398128e+00    5.482885e-01    4.517114e-01    1.019953e-07    9.469019e+03    9.489308e+00    1.648394e+00    3.655698e-03
    3.379000e+02    2.121870e+00    2.449900e+00    1.480274e-03    1.500871e-03    1.521469e-03    2.388581e+00    2.392563e+00    2.396545e+00    5.459242e-01    4.540757e-01    1.083401e-07    9.568669e+03    9.738824e+00    4.495965e+00    3.287546e-03
    3.378000e+02    8.103200e-01    2.444300e+00    1.489214e-03    1.509865e-03    1.530515e-03    2.387012e+00    2.390986e+00    2.394960e+00    5.435573e-01    4.564426e-01    1.150621e-07    9.669428e+03    9.995055e+00    6.541738e-01    2.842340e-03
    3.377000e+02    2.566650e+00    2.434400e+00    1.498231e-03    1.518942e-03    1.539653e-03    2.385442e+00    2.389408e+00    2.393374e+00    5.411879e-01    4.588120e-01    1.221824e-07    9.771308e+03    1.025818e+01    6.579897e+00    2.024256e-03
    3.376000e+02   -6.306000e-01    2.443600e+00    1.507326e-03    1.528106e-03    1.548887e-03    2.383871e+00    2.387829e+00    2.391786e+00    5.388162e-01    4.611837e-01    1.297235e-07    9.874323e+03    1.052840e+01    3.995859e-01    3.110454e-03
    3.375000e+02    1.528670e+00    2.441400e+00    1.516503e-03    1.537363e-03    1.558223e-03    2.382298e+00    2.386247e+00    2.390196e+00    5.364421e-01    4.635577e-01    1.377089e-07    9.978486e+03    1.080591e+01    2.332134e+00    3.041817e-03
    3.374000e+02    1.272680e+00    2.436600e+00    1.525766e-03    1.546716e-03    1.567665e-03    2.380724e+00    2.384665e+00    2.388605e+00    5.340659e-01    4.659340e-01    1.461634e-07    1.008381e+04    1.109090e+01    1.615780e+00    2.697280e-03
    3.373000e+02    2.359450e+00    2.437800e+00    1.535118e-03    1.556169e-03    1.577221e-03    2.379149e+00    2.383081e+00    2.387012e+00    5.316876e-01    4.683122e-01    1.551130e-07    1.019031e+04    1.138358e+01    5.559663e+00    2.994212e-03
    3.372000e+02    6.027000e-02    2.437800e+00    1.544562e-03    1.565729e-03    1.586895e-03    2.377573e+00    2.381495e+00    2.385418e+00    5.293074e-01    4.706925e-01    1.645852e-07    1.029800e+04    1.168416e+01    3.446192e-03    3.170226e-03
    3.371000e+02   -1.821900e-01    2.434200e+00    1.554103e-03    1.575399e-03    1.596695e-03    2.375996e+00    2.379909e+00    2.383822e+00    5.269253e-01    4.730746e-01    1.746089e-07    1.040689e+04    1.199287e+01    3.376972e-02    2.947551e-03
    3.370000e+02    5.593900e-01    2.431000e+00    1.563744e-03    1.585185e-03    1.606627e-03    2.374417e+00    2.378321e+00    2.382225e+00    5.245414e-01    4.754584e-01    1.852144e-07    1.051700e+04    1.230993e+01    3.111462e-01    2.775090e-03
    3.369000e+02    2.600750e+00    2.433900e+00    1.573489e-03    1.595094e-03    1.616698e-03    2.372838e+00    2.376732e+00    2.380626e+00    5.221559e-01    4.778439e-01    1.964336e-07    1.062834e+04    1.263556e+01    6.755606e+00    3.268179e-03
    3.368000e+02    7.588000e-02    2.434900e+00    1.583344e-03    1.605130e-03    1.626916e-03    2.371258e+00    2.375142e+00    2.379027e+00    5.197688e-01    4.802310e-01    2.083000e-07    1.074093e+04    1.297001e+01    5.516756e-03    3.571005e-03
    3.367000e+02    9.237400e-01    2.429100e+00    1.593311e-03    1.615301e-03    1.637290e-03    2.369677e+00    2.373551e+00    2.377426e+00    5.173803e-01    4.826195e-01    2.208491e-07    1.085477e+04    1.331351e+01    8.503140e-01    3.085662e-03
    3.366000e+02   -5.058300e-01    2.426600e+00    1.603397e-03    1.625613e-03    1.647828e-03    2.368095e+00    2.371960e+00    2.375824e+00    5.149905e-01    4.850093e-01    2.341177e-07    1.096989e+04    1.366633e+01    2.575112e-01    2.985581e-03
    3.365000e+02    9.206400e-01    2.428400e+00    1.613606e-03    1.636073e-03    1.658539e-03    2.366513e+00    2.370367e+00    2.374221e+00    5.125994e-01    4.874003e-01    2.481449e-07    1.108631e+04    1.402871e+01    8.445682e-01    3.367832e-03
    3.364000e+02    2.226790e+00    2.426200e+00    1.623944e-03    1.646688e-03    1.669432e-03    2.364930e+00    2.368774e+00    2.372618e+00    5.102073e-01    4.897925e-01    2.629715e-07    1.120403e+04    1.440093e+01    4.951263e+00    3.297782e-03
    3.363000e+02   -8.326900e-01    2.418100e+00    1.634414e-03    1.657467e-03    1.680519e-03    2.363346e+00    2.367180e+00    2.371013e+00    5.078141e-01    4.921856e-01    2.786405e-07    1.132306e+04    1.478325e+01    6.961357e-01    2.592876e-03
    3.362000e+02   -8.429000e-02    2.428400e+00    1.645026e-03    1.668417e-03    1.691808e-03    2.361762e+00    2.365585e+00    2.369408e+00    5.054200e-01    4.945797e-01    2.951971e-07    1.144344e+04    1.517596e+01    7.388850e-03    3.945706e-03
    3.361000e+02    2.323980e+00    2.430300e+00    1.655783e-03    1.679548e-03    1.703313e-03    2.360178e+00    2.363990e+00    2.367802e+00    5.030251e-01    4.969746e-01    3.126885e-07    1.156517e+04    1.557935e+01    5.393079e+00    4.397011e-03
    3.360000e+02    1.955610e+00    2.425100e+00    1.666692e-03    1.690868e-03    1.715044e-03    2.358593e+00    2.362395e+00    2.366196e+00    5.006296e-01    4.993701e-01    3.311646e-07    1.168826e+04    1.599371e+01    3.817800e+00    3.931982e-03
    3.359000e+02    1.824000e-01    2.417800e+00    1.677760e-03    1.702387e-03    1.727013e-03    2.357008e+00    2.360799e+00    2.364589e+00    4.982334e-01    5.017662e-01    3.506774e-07    1.181275e+04    1.641934e+01    3.265163e-02    3.249166e-03
    3.358000e+02    1.072800e+00    2.414600e+00    1.688995e-03    1.714114e-03    1.739233e-03    2.355423e+00    2.359202e+00    2.362981e+00    4.958368e-01    5.041628e-01    3.712818e-07    1.193863e+04    1.685657e+01    1.147225e+00    3.068907e-03
    3.357000e+02   -1.994000e-02    2.408500e+00    1.700404e-03    1.726062e-03    1.751719e-03    2.353838e+00    2.357606e+00    2.361373e+00    4.934398e-01    5.065598e-01    3.930351e-07    1.206593e+04    1.730571e+01    4.694182e-04    2.590221e-03
    3.356000e+02    1.570010e+00    2.411700e+00    1.711995e-03    1.738239e-03    1.764484e-03    2.352253e+00    2.356009e+00    2.359765e+00    4.910426e-01    5.089570e-01    4.159977e-07    1.219467e+04    1.776709e+01    2.459476e+00    3.101475e-03
    3.355000e+02    9.444400e-01    2.413500e+00    1.723777e-03    1.750659e-03    1.777542e-03    2.350668e+00    2.354412e+00    2.358157e+00    4.886452e-01    5.113543e-01    4.402327e-07    1.232485e+04    1.824106e+01    8.886632e-01    3.491350e-03
    3.354000e+02   -4.283100e-01    2.409200e+00    1.735758e-03    1.763334e-03    1.790910e-03    2.349083e+00    2.352816e+00    2.356548e+00    4.862478e-01    5.137517e-01    4.658065e-07    1.245651e+04    1.872797e+01    1.849631e-01    3.179205e-03
    3.353000e+02    2.004210e+00    2.413400e+00    1.747948e-03    1.776276e-03    1.804603e-03    2.347498e+00    2.351219e+00    2.354939e+00    4.838504e-01    5.161491e-01    4.927883e-07    1.258965e+04    1.922818e+01    4.009741e+00    3.866500e-03
    3.352000e+02    1.937040e+00    2.402600e+00    1.760358e-03    1.789498e-03    1.818639e-03    2.345914e+00    2.349622e+00    2.353331e+00    4.814533e-01    5.185462e-01    5.212511e-07    1.272429e+04    1.974206e+01    3.745195e+00    2.806648e-03
    3.351000e+02    1.855760e+00    2.404700e+00    1.772998e-03    1.803016e-03    1.833033e-03    2.344330e+00    2.348026e+00    2.351722e+00    4.790564e-01    5.209431e-01    5.512712e-07    1.286046e+04    2.026999e+01    3.437156e+00    3.211970e-03
    3.350000e+02   -1.004150e+00    2.401700e+00    1.785880e-03    1.816843e-03    1.847807e-03    2.342746e+00    2.346430e+00    2.350114e+00    4.766599e-01    5.233395e-01    5.829284e-07    1.299817e+04    2.081237e+01    1.011969e+00    3.054819e-03
    3.349000e+02    1.631290e+00    2.398700e+00    1.799016e-03    1.830996e-03    1.862976e-03    2.341162e+00    2.344834e+00    2.348505e+00    4.742639e-01    5.257355e-01    6.163066e-07    1.313743e+04    2.136960e+01    2.655137e+00    2.901573e-03
    3.348000e+02    2.444140e+00    2.398100e+00    1.812417e-03    1.845490e-03    1.878563e-03    2.339580e+00    2.343238e+00    2.346897e+00    4.718685e-01    5.281308e-01    6.514934e-07    1.327827e+04    2.194209e+01    5.964803e+00    3.009803e-03
    3.347000e+02    2.177000e-01    2.399000e+00    1.826099e-03    1.860343e-03    1.894587e-03    2.337997e+00    2.341643e+00    2.345289e+00    4.694739e-01    5.305255e-01    6.885806e-07    1.342071e+04    2.253028e+01    4.658676e-02    3.289782e-03
    3.346000e+02    2.472350e+00    2.404800e+00    1.840075e-03    1.875573e-03    1.911071e-03    2.336416e+00    2.340049e+00    2.343682e+00    4.670800e-01    5.329192e-01    7.276646e-07    1.356476e+04    2.313460e+01    6.103244e+00    4.192693e-03
    3.345000e+02    1.376100e+00    2.395700e+00    1.854360e-03    1.891198e-03    1.928037e-03    2.334835e+00    2.338455e+00    2.342075e+00    4.646871e-01    5.353121e-01    7.688459e-07    1.371044e+04    2.375550e+01    1.888450e+00    3.276965e-03
    3.344000e+02   -1.093300e-01    2.400600e+00    1.868970e-03    1.907238e-03    1.945507e-03    2.333255e+00    2.336862e+00    2.340469e+00    4.622953e-01    5.377039e-01    8.122298e-07    1.385778e+04    2.439346e+01    1.237372e-02    4.062513e-03
    3.343000e+02    3.304750e+00    2.403500e+00    1.883921e-03    1.923714e-03    1.963507e-03    2.331676e+00    2.335270e+00    2.338864e+00    4.599046e-01    5.400946e-01    8.579267e-07    1.400679e+04    2.504894e+01    1.090866e+01    4.655353e-03
    3.342000e+02    4.288800e-01    2.391700e+00    1.899231e-03    1.940647e-03    1.982064e-03    2.330098e+00    2.333678e+00    2.337259e+00    4.575151e-01    5.424839e-01    9.060519e-07    1.415750e+04    2.572245e+01    1.822772e-01    3.366507e-03
    3.341000e+02    9.796500e-01    2.400400e+00    1.914919e-03    1.958060e-03    2.001202e-03    2.328521e+00    2.332088e+00    2.335655e+00    4.551271e-01    5.448720e-01    9.567261e-07    1.430991e+04    2.641448e+01    9.558815e-01    4.666550e-03
    3.340000e+02    1.924670e+00    2.387500e+00    1.931004e-03    1.975977e-03    2.020950e-03    2.326945e+00    2.330498e+00    2.334052e+00    4.527405e-01    5.472585e-01    1.010075e-06    1.446406e+04    2.712557e+01    3.696752e+00    3.249196e-03
    3.339000e+02    1.428470e+00    2.391000e+00    1.947505e-03    1.994422e-03    2.041338e-03    2.325370e+00    2.328910e+00    2.332450e+00    4.503555e-01    5.496434e-01    1.066232e-06    1.461997e+04    2.785624e+01    2.034833e+00    3.855196e-03
    3.338000e+02    2.517250e+00    2.386300e+00    1.964444e-03    2.013420e-03    2.062397e-03    2.323796e+00    2.327322e+00    2.330848e+00    4.479722e-01    5.520267e-01    1.125334e-06    1.477765e+04    2.860705e+01    6.326415e+00    3.478358e-03
    3.337000e+02    1.272060e+00    2.393200e+00    1.981844e-03    2.033000e-03    2.084157e-03    2.322224e+00    2.325736e+00    2.329248e+00    4.455907e-01    5.544081e-01    1.187525e-06    1.493712e+04    2.937856e+01    1.612969e+00    4.551362e-03
    3.336000e+02    3.646150e+00    2.389300e+00    1.999728e-03    2.053190e-03    2.106651e-03    2.320653e+00    2.324151e+00    2.327649e+00    4.432110e-01    5.567877e-01    1.252956e-06    1.509842e+04    3.017136e+01    1.327944e+01    4.244352e-03
    3.335000e+02    6.487000e-01    2.388200e+00    2.018119e-03    2.074018e-03    2.129917e-03    2.319084e+00    2.322568e+00    2.326052e+00    4.408334e-01    5.591652e-01    1.321784e-06    1.526155e+04    3.098605e+01    4.181252e-01    4.307594e-03
    3.334000e+02    1.661740e+00    2.395000e+00    2.037043e-03    2.095516e-03    2.153988e-03    2.317516e+00    2.320986e+00    2.324455e+00    4.384579e-01    5.615407e-01    1.394175e-06    1.542655e+04    3.182325e+01    2.754420e+00    5.478136e-03
    3.333000e+02    1.689970e+00    2.385300e+00    2.056528e-03    2.117716e-03    2.178904e-03    2.315950e+00    2.319405e+00    2.322860e+00    4.360847e-01    5.639139e-01    1.470300e-06    1.559343e+04    3.268359e+01    2.848845e+00    4.342165e-03
    3.332000e+02    1.980470e+00    2.385900e+00    2.076603e-03    2.140652e-03    2.204702e-03    2.314385e+00    2.317826e+00    2.321267e+00    4.337137e-01    5.662847e-01    1.550338e-06    1.576222e+04    3.356773e+01    3.913787e+00    4.634101e-03
    3.331000e+02    1.126540e+00    2.383000e+00    2.097293e-03    2.164360e-03    2.231427e-03    2.312822e+00    2.316248e+00    2.319675e+00    4.313452e-01    5.686531e-01    1.634478e-06    1.593294e+04    3.447633e+01    1.264221e+00    4.455795e-03
    3.330000e+02    1.997540e+00    2.376900e+00    2.118632e-03    2.188876e-03    2.259120e-03    2.311261e+00    2.314672e+00    2.318084e+00    4.289792e-01    5.710190e-01    1.722914e-06    1.610561e+04    3.541010e+01    3.981426e+00    3.872269e-03
    3.329000e+02    1.224200e+00    2.374600e+00    2.140649e-03    2.214238e-03    2.287827e-03    2.309701e+00    2.313098e+00    2.316495e+00    4.266159e-01    5.733823e-01    1.815851e-06    1.628026e+04    3.636974e+01    1.493249e+00    3.782449e-03
    3.328000e+02    2.995250e+00    2.379700e+00    2.163381e-03    2.240487e-03    2.317593e-03    2.308144e+00    2.311526e+00    2.314908e+00    4.242553e-01    5.757428e-01    1.913503e-06    1.645691e+04    3.735599e+01    8.958106e+00    4.647672e-03
    3.327000e+02    1.760290e+00    2.377700e+00    2.186860e-03    2.267665e-03    2.348470e-03    2.306589e+00    2.309956e+00    2.313323e+00    4.218976e-01    5.781004e-01    2.016092e-06    1.663558e+04    3.836961e+01    3.090643e+00    4.589272e-03
    3.326000e+02   -7.689800e-01    2.378400e+00    2.211125e-03    2.295815e-03    2.380505e-03    2.305035e+00    2.308387e+00    2.311740e+00    4.195428e-01    5.804551e-01    2.123850e-06    1.681631e+04    3.941136e+01    5.948664e-01    4.901754e-03
    3.325000e+02    2.833750e+00    2.370200e+00    2.236209e-03    2.324983e-03    2.413758e-03    2.303484e+00    2.306821e+00    2.310158e+00    4.171911e-01    5.828067e-01    2.237019e-06    1.699910e+04    4.048204e+01    8.016968e+00    4.016879e-03
    3.324000e+02    3.570000e-03    2.371400e+00    2.262156e-03    2.355218e-03    2.448280e-03    2.301935e+00    2.305257e+00    2.308579e+00    4.148425e-01    5.851552e-01    2.355851e-06    1.718400e+04    4.158249e+01    1.475696e-06    4.374906e-03
    3.323000e+02    2.525550e+00    2.371000e+00    2.289005e-03    2.386568e-03    2.484130e-03    2.300388e+00    2.303695e+00    2.307002e+00    4.124971e-01    5.875004e-01    2.480611e-06    1.737102e+04    4.271353e+01    6.366354e+00    4.529979e-03
    3.322000e+02    7.604200e-01    2.370900e+00    2.316801e-03    2.419085e-03    2.521369e-03    2.298843e+00    2.302135e+00    2.305427e+00    4.101552e-01    5.898422e-01    2.611574e-06    1.756019e+04    4.387605e+01    5.745654e-01    4.728616e-03
    3.321000e+02    5.237400e-01    2.365900e+00    2.345586e-03    2.452823e-03    2.560060e-03    2.297301e+00    2.300578e+00    2.303854e+00    4.078166e-01    5.921806e-01    2.749024e-06    1.775153e+04    4.507094e+01    2.717403e-01    4.267021e-03
    3.320000e+02    4.321350e+00    2.364600e+00    2.375410e-03    2.487840e-03    2.600270e-03    2.295762e+00    2.299022e+00    2.302283e+00    4.054817e-01    5.945154e-01    2.893261e-06    1.794508e+04    4.629912e+01    1.865257e+01    4.300418e-03
