     Temperature          CDdata          UVdata          FLdata    LowerBoundCD           CDfit    UpperBoundCD    LowerBoundUV           UVfit    UpperBoundUV    LowerBoundFL           FLfit    UpperBoundFL            Phi1            PhiA            PhiB              Ka              Kb        Residual
    3.615000e+02   -2.056370e-01    4.442300e-01    1.135320e-02    2.685493e-08    3.640092e-08    4.594691e-08    4.225734e-01    4.232056e-01    4.238377e-01    3.946462e-03    4.159073e-03    4.371684e-03    9.882693e-01    1.173068e-02    9.458242e-10    2.804628e-02    1.502686e-05    0.000000e+00
    3.614000e+02   -2.056370e-01    4.442300e-01    1.135320e-02    2.747257e-08    3.750219e-08    4.753180e-08    4.225612e-01    4.231932e-01    4.238252e-01    3.983640e-03    4.197826e-03    4.412011e-03    9.881600e-01    1.183998e-02    9.744391e-10    2.823585e-02    1.547989e-05    0.000000e+00
    3.613000e+02   -2.196590e-01    4.444000e-01    1.227800e-02    2.844454e-08    3.863732e-08    4.883011e-08    4.225489e-01    4.231807e-01    4.238126e-01    4.021184e-03    4.236952e-03    4.452721e-03    9.880497e-01    1.195034e-02    1.003934e-09    2.842681e-02    1.594684e-05    0.000000e+00
    3.612000e+02   -2.481580e-01    4.439400e-01    1.156750e-02    2.923265e-08    3.980740e-08    5.038216e-08    4.225364e-01    4.231681e-01    4.237998e-01    4.059091e-03    4.276457e-03    4.493823e-03    9.879382e-01    1.206176e-02    1.034337e-09    2.861916e-02    1.642815e-05    0.000000e+00
    3.611000e+02   -2.845370e-01    4.454100e-01    1.208190e-02    3.025991e-08    4.101348e-08    5.176705e-08    4.225239e-01    4.231554e-01    4.237869e-01    4.097373e-03    4.316343e-03    4.535313e-03    9.878257e-01    1.217426e-02    1.065675e-09    2.881293e-02    1.692426e-05    0.000000e+00
    3.610000e+02   -1.513030e-01    4.453800e-01    1.203110e-02    3.120458e-08    4.225674e-08    5.330890e-08    4.225112e-01    4.231425e-01    4.237739e-01    4.136018e-03    4.356614e-03    4.577211e-03    9.877122e-01    1.228785e-02    1.097979e-09    2.900811e-02    1.743564e-05    0.000000e+00
    3.609000e+02   -4.206480e-01    4.465800e-01    1.153010e-02    3.212908e-08    4.353831e-08    5.494754e-08    4.224984e-01    4.231296e-01    4.237607e-01    4.175050e-03    4.397275e-03    4.619499e-03    9.875975e-01    1.240253e-02    1.131279e-09    2.920473e-02    1.796277e-05    0.000000e+00
    3.608000e+02   -4.142930e-01    4.456400e-01    1.115900e-02    3.309276e-08    4.485938e-08    5.662601e-08    4.224855e-01    4.231165e-01    4.237475e-01    4.214460e-03    4.438328e-03    4.662195e-03    9.874817e-01    1.251832e-02    1.165605e-09    2.940279e-02    1.850614e-05    0.000000e+00
    3.607000e+02   -7.190500e-02    4.437500e-01    1.151700e-02    3.410125e-08    4.622122e-08    5.834118e-08    4.224724e-01    4.231032e-01    4.237341e-01    4.254255e-03    4.479778e-03    4.705300e-03    9.873648e-01    1.263523e-02    1.200990e-09    2.960230e-02    1.906626e-05    0.000000e+00
    3.606000e+02   -3.132170e-01    4.451900e-01    1.153970e-02    3.526994e-08    4.762504e-08    5.998013e-08    4.224592e-01    4.230899e-01    4.237205e-01    4.294441e-03    4.521628e-03    4.748816e-03    9.872467e-01    1.275327e-02    1.237466e-09    2.980328e-02    1.964366e-05    0.000000e+00
    3.605000e+02   -3.323010e-01    4.452300e-01    1.139920e-02    3.628249e-08    4.907226e-08    6.186202e-08    4.224459e-01    4.230764e-01    4.237069e-01    4.335019e-03    4.563883e-03    4.792747e-03    9.871275e-01    1.287245e-02    1.275070e-09    3.000574e-02    2.023888e-05    0.000000e+00
    3.604000e+02   -3.514820e-01    4.450700e-01    1.131850e-02    3.742786e-08    5.056416e-08    6.370047e-08    4.224325e-01    4.230628e-01    4.236931e-01    4.375995e-03    4.606546e-03    4.837097e-03    9.870072e-01    1.299278e-02    1.313835e-09    3.020968e-02    2.085248e-05    0.000000e+00
    3.603000e+02   -4.183990e-01    4.458800e-01    1.173540e-02    3.859454e-08    5.210218e-08    6.560981e-08    4.224189e-01    4.230491e-01    4.236792e-01    4.417373e-03    4.649622e-03    4.881870e-03    9.868857e-01    1.311428e-02    1.353798e-09    3.041513e-02    2.148504e-05    0.000000e+00
    3.602000e+02   -6.526800e-02    4.455600e-01    1.097320e-02    3.978586e-08    5.368773e-08    6.758960e-08    4.224052e-01    4.230352e-01    4.236651e-01    4.459149e-03    4.693114e-03    4.927078e-03    9.867630e-01    1.323694e-02    1.394997e-09    3.062209e-02    2.213716e-05    0.000000e+00
    3.601000e+02    2.456100e-02    4.462600e-01    1.098030e-02    4.097185e-08    5.532236e-08    6.967287e-08    4.223914e-01    4.230212e-01    4.236510e-01    4.501331e-03    4.737026e-03    4.972721e-03    9.866392e-01    1.336080e-02    1.437470e-09    3.083057e-02    2.280945e-05    0.000000e+00
    3.600000e+02   -3.775600e-01    4.461000e-01    1.156970e-02    4.227988e-08    5.700753e-08    7.173519e-08    4.223774e-01    4.230070e-01    4.236366e-01    4.543939e-03    4.781363e-03    5.018787e-03    9.865141e-01    1.348585e-02    1.481257e-09    3.104059e-02    2.350254e-05    0.000000e+00
    3.599000e+02   -5.214950e-01    4.464600e-01    1.177440e-02    4.354787e-08    5.874491e-08    7.394196e-08    4.223633e-01    4.229927e-01    4.236222e-01    4.586949e-03    4.826129e-03    5.065308e-03    9.863879e-01    1.361211e-02    1.526400e-09    3.125215e-02    2.421710e-05    0.000000e+00
    3.598000e+02   -2.531660e-01    4.457100e-01    1.209890e-02    4.498899e-08    6.053609e-08    7.608319e-08    4.223491e-01    4.229783e-01    4.236076e-01    4.630381e-03    4.871327e-03    5.112273e-03    9.862604e-01    1.373960e-02    1.572941e-09    3.146528e-02    2.495380e-05    0.000000e+00
    3.597000e+02   -4.206240e-01    4.456000e-01    1.151650e-02    4.641503e-08    6.238277e-08    7.835052e-08    4.223347e-01    4.229638e-01    4.235928e-01    4.674244e-03    4.916962e-03    5.159681e-03    9.861317e-01    1.386831e-02    1.620924e-09    3.167998e-02    2.571335e-05    0.000000e+00
    3.596000e+02   -2.167330e-01    4.458700e-01    1.214100e-02    4.768790e-08    6.428675e-08    8.088561e-08    4.223202e-01    4.229491e-01    4.235779e-01    4.718533e-03    4.963039e-03    5.207545e-03    9.860017e-01    1.399827e-02    1.670396e-09    3.189627e-02    2.649645e-05    0.000000e+00
    3.595000e+02   -4.163070e-01    4.463200e-01    1.200760e-02    4.926035e-08    6.624973e-08    8.323910e-08    4.223055e-01    4.229342e-01    4.235629e-01    4.763266e-03    5.009561e-03    5.255857e-03    9.858705e-01    1.412949e-02    1.721401e-09    3.211416e-02    2.730385e-05    0.000000e+00
    3.594000e+02   -3.878250e-01    4.459800e-01    1.207400e-02    5.074951e-08    6.827365e-08    8.579779e-08    4.222907e-01    4.229192e-01    4.235478e-01    4.808424e-03    5.056534e-03    5.304644e-03    9.857380e-01    1.426197e-02    1.773990e-09    3.233365e-02    2.813633e-05    0.000000e+00
    3.593000e+02   -3.627200e-01    4.461400e-01    1.244060e-02    5.239792e-08    7.036040e-08    8.832288e-08    4.222758e-01    4.229041e-01    4.235324e-01    4.854021e-03    5.103960e-03    5.353899e-03    9.856043e-01    1.439574e-02    1.828211e-09    3.255477e-02    2.899468e-05    0.000000e+00
    3.592000e+02   -2.664380e-01    4.463700e-01    1.298420e-02    5.388076e-08    7.251199e-08    9.114322e-08    4.222607e-01    4.228888e-01    4.235170e-01    4.900073e-03    5.151845e-03    5.403617e-03    9.854692e-01    1.453080e-02    1.884117e-09    3.277753e-02    2.987971e-05    0.000000e+00
    3.591000e+02   -2.814770e-01    4.458400e-01    1.252580e-02    5.570008e-08    7.473039e-08    9.376069e-08    4.222454e-01    4.228734e-01    4.235014e-01    4.946569e-03    5.200193e-03    5.453818e-03    9.853328e-01    1.466716e-02    1.941759e-09    3.300193e-02    3.079227e-05    0.000000e+00
    3.590000e+02   -4.968410e-01    4.453500e-01    1.277830e-02    5.739648e-08    7.701779e-08    9.663910e-08    4.222300e-01    4.228578e-01    4.234856e-01    4.993523e-03    5.249009e-03    5.504496e-03    9.851952e-01    1.480485e-02    2.001194e-09    3.322800e-02    3.173323e-05    0.000000e+00
    3.589000e+02   -4.757690e-01    4.459300e-01    1.222770e-02    5.909290e-08    7.937633e-08    9.965977e-08    4.222145e-01    4.228421e-01    4.234697e-01    5.040935e-03    5.298297e-03    5.555659e-03    9.850561e-01    1.494387e-02    2.062477e-09    3.345575e-02    3.270350e-05    0.000000e+00
    3.588000e+02   -1.018000e-01    4.454200e-01    1.180010e-02    6.101343e-08    8.180825e-08    1.026031e-07    4.221988e-01    4.228262e-01    4.234536e-01    5.088818e-03    5.348062e-03    5.607305e-03    9.849158e-01    1.508423e-02    2.125667e-09    3.368518e-02    3.370400e-05    0.000000e+00
    3.587000e+02   -4.393750e-01    4.455300e-01    1.193900e-02    6.297379e-08    8.431585e-08    1.056579e-07    4.221830e-01    4.228102e-01    4.234374e-01    5.137164e-03    5.398308e-03    5.659451e-03    9.847740e-01    1.522595e-02    2.190823e-09    3.391632e-02    3.473569e-05    0.000000e+00
    3.586000e+02   -3.209590e-01    4.459600e-01    1.276370e-02    6.485945e-08    8.690159e-08    1.089437e-07    4.221670e-01    4.227940e-01    4.234210e-01    5.185979e-03    5.449040e-03    5.712100e-03    9.846310e-01    1.536904e-02    2.258010e-09    3.414917e-02    3.579956e-05    0.000000e+00
    3.585000e+02   -2.237730e-01    4.462700e-01    1.352250e-02    6.679853e-08    8.956787e-08    1.123372e-07    4.221508e-01    4.227777e-01    4.234045e-01    5.235267e-03    5.500262e-03    5.765258e-03    9.844865e-01    1.551351e-02    2.327289e-09    3.438375e-02    3.689664e-05    0.000000e+00
    3.584000e+02   -4.349670e-01    4.450300e-01    1.232370e-02    6.897371e-08    9.231727e-08    1.156608e-07    4.221345e-01    4.227612e-01    4.233878e-01    5.285050e-03    5.551980e-03    5.818911e-03    9.843406e-01    1.565938e-02    2.398728e-09    3.462008e-02    3.802798e-05    0.000000e+00
    3.583000e+02   -2.392290e-01    4.458100e-01    1.194270e-02    7.120295e-08    9.515240e-08    1.191018e-07    4.221181e-01    4.227445e-01    4.233710e-01    5.335312e-03    5.604198e-03    5.873085e-03    9.841933e-01    1.580666e-02    2.472395e-09    3.485816e-02    3.919467e-05    0.000000e+00
    3.582000e+02   -2.661270e-01    4.457000e-01    1.292250e-02    7.328954e-08    9.807600e-08    1.228625e-07    4.221014e-01    4.227277e-01    4.233539e-01    5.386064e-03    5.656922e-03    5.927779e-03    9.840446e-01    1.595537e-02    2.548360e-09    3.509802e-02    4.039784e-05    0.000000e+00
    3.581000e+02   -2.111170e-01    4.457200e-01    1.248080e-02    7.560791e-08    1.010909e-07    1.265738e-07    4.220846e-01    4.227107e-01    4.233368e-01    5.437322e-03    5.710155e-03    5.982988e-03    9.838945e-01    1.610551e-02    2.626697e-09    3.533965e-02    4.163864e-05    0.000000e+00
    3.580000e+02   -2.575640e-01    4.467400e-01    1.297870e-02    7.796133e-08    1.041998e-07    1.304383e-07    4.220677e-01    4.226936e-01    4.233194e-01    5.489081e-03    5.763903e-03    6.038725e-03    9.837429e-01    1.625711e-02    2.707479e-09    3.558310e-02    4.291827e-05    0.000000e+00
    3.579000e+02   -1.945690e-01    4.461600e-01    1.348050e-02    8.045335e-08    1.074060e-07    1.343586e-07    4.220506e-01    4.226762e-01    4.233019e-01    5.541338e-03    5.818170e-03    6.095002e-03    9.835898e-01    1.641017e-02    2.790785e-09    3.582835e-02    4.423799e-05    0.000000e+00
    3.578000e+02   -4.073170e-01    4.467100e-01    1.266870e-02    8.293402e-08    1.107123e-07    1.384905e-07    4.220333e-01    4.226588e-01    4.232842e-01    5.594109e-03    5.872963e-03    6.151816e-03    9.834353e-01    1.656471e-02    2.876695e-09    3.607544e-02    4.559905e-05    0.000000e+00
    3.577000e+02   -4.327610e-01    4.465300e-01    1.379430e-02    8.554131e-08    1.141220e-07    1.427026e-07    4.220158e-01    4.226411e-01    4.232664e-01    5.647390e-03    5.928285e-03    6.209179e-03    9.832793e-01    1.672075e-02    2.965291e-09    3.632436e-02    4.700279e-05    0.000000e+00
    3.576000e+02   -1.798580e-01    4.466400e-01    1.357140e-02    8.814220e-08    1.176384e-07    1.471345e-07    4.219982e-01    4.226233e-01    4.232484e-01    5.701208e-03    5.984142e-03    6.267076e-03    9.831217e-01    1.687829e-02    3.056659e-09    3.657515e-02    4.845056e-05    0.000000e+00
    3.575000e+02   -3.565610e-01    4.457600e-01    1.266450e-02    9.094578e-08    1.212648e-07    1.515837e-07    4.219804e-01    4.226053e-01    4.232302e-01    5.755543e-03    6.040539e-03    6.325535e-03    9.829626e-01    1.703736e-02    3.150886e-09    3.682781e-02    4.994377e-05    0.000000e+00
    3.574000e+02   -3.750370e-01    4.467600e-01    1.411860e-02    9.385300e-08    1.250047e-07    1.561564e-07    4.219624e-01    4.225871e-01    4.232118e-01    5.810407e-03    6.097481e-03    6.384556e-03    9.828020e-01    1.719797e-02    3.248063e-09    3.708236e-02    5.148388e-05    0.000000e+00
    3.573000e+02   -2.667340e-01    4.456900e-01    1.377570e-02    9.667790e-08    1.288618e-07    1.610457e-07    4.219443e-01    4.225688e-01    4.231933e-01    5.865809e-03    6.154974e-03    6.444139e-03    9.826399e-01    1.736013e-02    3.348284e-09    3.733881e-02    5.307238e-05    0.000000e+00
    3.572000e+02   -6.330400e-02    4.460000e-01    1.323450e-02    9.975124e-08    1.328398e-07    1.659283e-07    4.219260e-01    4.225503e-01    4.231745e-01    5.921748e-03    6.213023e-03    6.504298e-03    9.824761e-01    1.752385e-02    3.451645e-09    3.759718e-02    5.471082e-05    0.000000e+00
    3.571000e+02   -4.938870e-01    4.458400e-01    1.369640e-02    1.029811e-07    1.369424e-07    1.709037e-07    4.219075e-01    4.225316e-01    4.231556e-01    5.978248e-03    6.271632e-03    6.565017e-03    9.823108e-01    1.768916e-02    3.558247e-09    3.785748e-02    5.640081e-05    0.000000e+00
    3.570000e+02   -1.704330e-01    4.455100e-01    1.317020e-02    1.062326e-07    1.411738e-07    1.761149e-07    4.218888e-01    4.225127e-01    4.231366e-01    6.035294e-03    6.330808e-03    6.626323e-03    9.821439e-01    1.785607e-02    3.668192e-09    3.811973e-02    5.814399e-05    0.000000e+00
    3.569000e+02   -2.664720e-01    4.463500e-01    1.275620e-02    1.095169e-07    1.455379e-07    1.815589e-07    4.218700e-01    4.224936e-01    4.231173e-01    6.092896e-03    6.390556e-03    6.688217e-03    9.819754e-01    1.802458e-02    3.781587e-09    3.838395e-02    5.994207e-05    0.000000e+00
    3.568000e+02   -2.501940e-01    4.457700e-01    1.349620e-02    1.130149e-07    1.500389e-07    1.870630e-07    4.218509e-01    4.224744e-01    4.230978e-01    6.151052e-03    6.450881e-03    6.750711e-03    9.818053e-01    1.819473e-02    3.898541e-09    3.865015e-02    6.179680e-05    0.000000e+00
    3.567000e+02   -9.649000e-02    4.468700e-01    1.358920e-02    1.165711e-07    1.546814e-07    1.927917e-07    4.218317e-01    4.224550e-01    4.230782e-01    6.209789e-03    6.511789e-03    6.813790e-03    9.816335e-01    1.836652e-02    4.019168e-09    3.891835e-02    6.371002e-05    0.000000e+00
    3.566000e+02   -2.894030e-01    4.458500e-01    1.393360e-02    1.201752e-07    1.594697e-07    1.987642e-07    4.218123e-01    4.224353e-01    4.230584e-01    6.269090e-03    6.573286e-03    6.877481e-03    9.814600e-01    1.853997e-02    4.143586e-09    3.918856e-02    6.568359e-05    0.000000e+00
    3.565000e+02   -1.679660e-01    4.458800e-01    1.406960e-02    1.239076e-07    1.644085e-07    2.049095e-07    4.217927e-01    4.224155e-01    4.230384e-01    6.328980e-03    6.635376e-03    6.941772e-03    9.812849e-01    1.871510e-02    4.271913e-09    3.946080e-02    6.771946e-05    0.000000e+00
    3.564000e+02   -3.054530e-01    4.455000e-01    1.361270e-02    1.278054e-07    1.695026e-07    2.111999e-07    4.217729e-01    4.223955e-01    4.230181e-01    6.389452e-03    6.698066e-03    7.006680e-03    9.811081e-01    1.889192e-02    4.404276e-09    3.973508e-02    6.981963e-05    0.000000e+00
    3.563000e+02   -3.516940e-01    4.461800e-01    1.429590e-02    1.318804e-07    1.747570e-07    2.176335e-07    4.217529e-01    4.223753e-01    4.229978e-01    6.450513e-03    6.761361e-03    7.072210e-03    9.809296e-01    1.907044e-02    4.540802e-09    4.001143e-02    7.198616e-05    0.000000e+00
    3.562000e+02   -5.346680e-01    4.457000e-01    1.337800e-02    1.360733e-07    1.801767e-07    2.242800e-07    4.217327e-01    4.223549e-01    4.229772e-01    6.512165e-03    6.825268e-03    7.138371e-03    9.807493e-01    1.925069e-02    4.681625e-09    4.028985e-02    7.422119e-05    0.000000e+00
    3.561000e+02   -1.213420e-01    4.463100e-01    1.470430e-02    1.403600e-07    1.857670e-07    2.311740e-07    4.217124e-01    4.223344e-01    4.229563e-01    6.574428e-03    6.889791e-03    7.205155e-03    9.805673e-01    1.943268e-02    4.826881e-09    4.057037e-02    7.652693e-05    0.000000e+00
    3.560000e+02    4.682500e-02    4.462600e-01    1.411450e-02   -4.558429e+00    1.915334e-07    4.558429e+00    4.216918e-01    4.223136e-01    4.229353e-01    6.637300e-03    6.954938e-03    7.272575e-03    9.803836e-01    1.961642e-02    4.976713e-09    4.085300e-02    7.890566e-05    0.000000e+00
    3.559000e+02   -3.828840e-01    4.466900e-01    1.397940e-02    1.494440e-07    1.974815e-07    2.455190e-07    4.216710e-01    4.222926e-01    4.229142e-01    6.700779e-03    7.020713e-03    7.340646e-03    9.801981e-01    1.980194e-02    5.131265e-09    4.113777e-02    8.135973e-05    0.000000e+00
    3.558000e+02   -9.538300e-02    4.455500e-01    1.375460e-02    1.540528e-07    2.036171e-07    2.531814e-07    4.216500e-01    4.222714e-01    4.228928e-01    6.764879e-03    7.087122e-03    7.409366e-03    9.800107e-01    1.998925e-02    5.290691e-09    4.142467e-02    8.389156e-05    0.000000e+00
    3.557000e+02   -2.938600e-01    4.461700e-01    1.457800e-02    1.589132e-07    2.099462e-07    2.609793e-07    4.216289e-01    4.222500e-01    4.228711e-01    6.829609e-03    7.154173e-03    7.478736e-03    9.798216e-01    2.017837e-02    5.455143e-09    4.171375e-02    8.650367e-05    0.000000e+00
    3.556000e+02   -1.276260e-01    4.453500e-01    1.454680e-02    1.638685e-07    2.164751e-07    2.690815e-07    4.216075e-01    4.222284e-01    4.228493e-01    6.894970e-03    7.221870e-03    7.548769e-03    9.796307e-01    2.036931e-02    5.624785e-09    4.200500e-02    8.919866e-05    0.000000e+00
    3.555000e+02   -2.125640e-01    4.460000e-01    1.419170e-02    1.691348e-07    2.232099e-07    2.772850e-07    4.215859e-01    4.222066e-01    4.228273e-01    6.960970e-03    7.290219e-03    7.619469e-03    9.794379e-01    2.056209e-02    5.799780e-09    4.229845e-02    9.197919e-05    0.000000e+00
    3.554000e+02   -1.229580e-01    4.453400e-01    1.518160e-02    1.744337e-07    2.301574e-07    2.858812e-07    4.215641e-01    4.221846e-01    4.228051e-01    7.027607e-03    7.359228e-03    7.690849e-03    9.792433e-01    2.075673e-02    5.980301e-09    4.259412e-02    9.484804e-05    0.000000e+00
    3.553000e+02   -3.255610e-01    4.455800e-01    1.516390e-02    1.800453e-07    2.373244e-07    2.946035e-07    4.215421e-01    4.221624e-01    4.227826e-01    7.094898e-03    7.428902e-03    7.762907e-03    9.790467e-01    2.095324e-02    6.166525e-09    4.289203e-02    9.780806e-05    0.000000e+00
    3.552000e+02   -1.536030e-01    4.452800e-01    1.524660e-02    1.857131e-07    2.447179e-07    3.037227e-07    4.215198e-01    4.221399e-01    4.227600e-01    7.162847e-03    7.499248e-03    7.835649e-03    9.788483e-01    2.115165e-02    6.358633e-09    4.319219e-02    1.008622e-04    0.000000e+00
    3.551000e+02   -2.572260e-01    4.460900e-01    1.500150e-02    1.915887e-07    2.523451e-07    3.131016e-07    4.214974e-01    4.221173e-01    4.227371e-01    7.231454e-03    7.570271e-03    7.909089e-03    9.786480e-01    2.135197e-02    6.556815e-09    4.349462e-02    1.040135e-04    0.000000e+00
    3.550000e+02   -2.530720e-01    4.461600e-01    1.380310e-02    1.976270e-07    2.602136e-07    3.228001e-07    4.214748e-01    4.220944e-01    4.227140e-01    7.300730e-03    7.641979e-03    7.983228e-03    9.784458e-01    2.155423e-02    6.761266e-09    4.379934e-02    1.072651e-04    0.000000e+00
    3.549000e+02   -2.327620e-01    4.472700e-01    1.539620e-02    2.038852e-07    2.683310e-07    3.327768e-07    4.214519e-01    4.220713e-01    4.226907e-01    7.370691e-03    7.714377e-03    8.058064e-03    9.782416e-01    2.175843e-02    6.972185e-09    4.410637e-02    1.106203e-04    0.000000e+00
    3.548000e+02   -4.579420e-01    4.458500e-01    1.528790e-02    2.103767e-07    2.767054e-07    3.430340e-07    4.214288e-01    4.220480e-01    4.226671e-01    7.441325e-03    7.787473e-03    8.133621e-03    9.780354e-01    2.196459e-02    7.189781e-09    4.441572e-02    1.140825e-04    0.000000e+00
    3.547000e+02   -2.279780e-01    4.450800e-01    1.444480e-02    2.170767e-07    2.853449e-07    3.536131e-07    4.214055e-01    4.220244e-01    4.226434e-01    7.512644e-03    7.861272e-03    8.209899e-03    9.778273e-01    2.217274e-02    7.414267e-09    4.472742e-02    1.176550e-04    0.000000e+00
    3.546000e+02   -3.277010e-01    4.444100e-01    1.604380e-02    2.238389e-07    2.942581e-07    3.646774e-07    4.213819e-01    4.220006e-01    4.226194e-01    7.584658e-03    7.935781e-03    8.286904e-03    9.776171e-01    2.238290e-02    7.645864e-09    4.504149e-02    1.213415e-04    0.000000e+00
    3.545000e+02   -4.956220e-01    4.453300e-01    1.480540e-02    2.310885e-07    3.034539e-07    3.758192e-07    4.213581e-01    4.219766e-01    4.225952e-01    7.657381e-03    8.011008e-03    8.364634e-03    9.774049e-01    2.259507e-02    7.884801e-09    4.535794e-02    1.251457e-04    0.000000e+00
    3.544000e+02   -3.162990e-01    4.451400e-01    1.610090e-02    2.382940e-07    3.129411e-07    3.875882e-07    4.213341e-01    4.219524e-01    4.225707e-01    7.730804e-03    8.086957e-03    8.443110e-03    9.771907e-01    2.280929e-02    8.131313e-09    4.567679e-02    1.290714e-04    0.000000e+00
    3.543000e+02   -2.022770e-01    4.458900e-01    1.440160e-02    2.459573e-07    3.227293e-07    3.995012e-07    4.213099e-01    4.219279e-01    4.225460e-01    7.804953e-03    8.163637e-03    8.522322e-03    9.769744e-01    2.302556e-02    8.385645e-09    4.599807e-02    1.331226e-04    0.000000e+00
    3.542000e+02   -3.622910e-01    4.458800e-01    1.536790e-02    2.536858e-07    3.328280e-07    4.119702e-07    4.212854e-01    4.219032e-01    4.225211e-01    7.879815e-03    8.241055e-03    8.602295e-03    9.767561e-01    2.324392e-02    8.648046e-09    4.632179e-02    1.373033e-04    0.000000e+00
