     Temperature          CDdata          UVdata    LowerBoundCD           CDfit    UpperBoundCD    LowerBoundUV           UVfit    UpperBoundUV            Phi1            PhiA            PhiB              Ka              Kb        Residual
    3.443000e+02   -5.449500e-01    4.271500e+00    3.164867e-04    3.966441e-04    4.768016e-04    4.240450e+00    4.246928e+00    4.253406e+00    6.860617e-01    3.139373e-01    1.030621e-06    9.463907e-02    3.204757e-03    0.000000e+00
    3.442000e+02    2.760850e+00    4.255600e+00    3.256599e-04    4.079434e-04    4.902268e-04    4.238333e+00    4.244807e+00    4.251281e+00    6.843443e-01    3.156546e-01    1.059981e-06    9.534452e-02    3.311433e-03    0.000000e+00
    3.441000e+02    1.922210e+00    4.253700e+00    3.350982e-04    4.195626e-04    5.040269e-04    4.236212e+00    4.242682e+00    4.249151e+00    6.826231e-01    3.173758e-01    1.090171e-06    9.605564e-02    3.421725e-03    0.000000e+00
    3.440000e+02    2.133880e+00    4.253100e+00    3.448090e-04    4.315108e-04    5.182125e-04    4.234087e+00    4.240552e+00    4.247016e+00    6.808982e-01    3.191007e-01    1.121217e-06    9.677248e-02    3.535757e-03    0.000000e+00
    3.439000e+02    2.248750e+00    4.245300e+00    3.547978e-04    4.437973e-04    5.327967e-04    4.231957e+00    4.238417e+00    4.244877e+00    6.791695e-01    3.208293e-01    1.153142e-06    9.749509e-02    3.653659e-03    0.000000e+00
    3.438000e+02    5.214150e+00    4.242000e+00    3.650756e-04    4.564316e-04    5.477875e-04    4.229823e+00    4.236278e+00    4.242733e+00    6.774372e-01    3.225616e-01    1.185970e-06    9.822352e-02    3.775566e-03    0.000000e+00
    3.437000e+02    3.549450e+00    4.240200e+00    3.756486e-04    4.694234e-04    5.631982e-04    4.227684e+00    4.234134e+00    4.240584e+00    6.757013e-01    3.242975e-01    1.219728e-06    9.895782e-02    3.901613e-03    0.000000e+00
    3.436000e+02    3.124950e+00    4.245500e+00    3.865279e-04    4.827829e-04    5.790379e-04    4.225541e+00    4.231986e+00    4.238431e+00    6.739618e-01    3.260370e-01    1.254440e-06    9.969805e-02    4.031947e-03    0.000000e+00
    3.435000e+02    3.965000e-01    4.242000e+00    3.977185e-04    4.965204e-04    5.953222e-04    4.223394e+00    4.229834e+00    4.236273e+00    6.722187e-01    3.277800e-01    1.290135e-06    1.004443e-01    4.166713e-03    0.000000e+00
    3.434000e+02    2.136250e+00    4.240300e+00    4.092332e-04    5.106464e-04    6.120597e-04    4.221243e+00    4.227677e+00    4.234111e+00    6.704722e-01    3.295264e-01    1.326840e-06    1.011965e-01    4.306067e-03    0.000000e+00
    3.433000e+02    3.120350e+00    4.227900e+00    4.210780e-04    5.251720e-04    6.292661e-04    4.219088e+00    4.225516e+00    4.231945e+00    6.687223e-01    3.312764e-01    1.364582e-06    1.019548e-01    4.450166e-03    0.000000e+00
    3.432000e+02    2.024340e+00    4.230700e+00    4.332641e-04    5.401084e-04    6.469528e-04    4.216928e+00    4.223351e+00    4.229774e+00    6.669689e-01    3.330297e-01    1.403392e-06    1.027192e-01    4.599176e-03    0.000000e+00
    3.431000e+02    2.939250e+00    4.234400e+00    4.458000e-04    5.554672e-04    6.651343e-04    4.214765e+00    4.221182e+00    4.227599e+00    6.652123e-01    3.347863e-01    1.443300e-06    1.034898e-01    4.753267e-03    0.000000e+00
    3.430000e+02    3.296150e+00    4.228100e+00    4.586993e-04    5.712601e-04    6.838209e-04    4.212597e+00    4.219009e+00    4.225420e+00    6.634523e-01    3.365462e-01    1.484335e-06    1.042667e-01    4.912614e-03    0.000000e+00
    3.429000e+02    2.439130e+00    4.228900e+00    4.719675e-04    5.874994e-04    7.030313e-04    4.210426e+00    4.216831e+00    4.223237e+00    6.616891e-01    3.383094e-01    1.526531e-06    1.050498e-01    5.077402e-03    0.000000e+00
    3.428000e+02    2.537850e+00    4.222700e+00    4.856176e-04    6.041977e-04    7.227777e-04    4.208251e+00    4.214650e+00    4.221049e+00    6.599226e-01    3.400758e-01    1.569919e-06    1.058393e-01    5.247817e-03    0.000000e+00
    3.427000e+02    4.190450e+00    4.213800e+00    4.996612e-04    6.213678e-04    7.430744e-04    4.206072e+00    4.212465e+00    4.218858e+00    6.581530e-01    3.418453e-01    1.614533e-06    1.066351e-01    5.424057e-03    0.000000e+00
    3.426000e+02    3.552250e+00    4.218600e+00    5.141074e-04    6.390230e-04    7.639387e-04    4.203889e+00    4.210276e+00    4.216663e+00    6.563803e-01    3.436180e-01    1.660407e-06    1.074375e-01    5.606324e-03    0.000000e+00
    3.425000e+02    5.097350e+00    4.220600e+00    5.289709e-04    6.571770e-04    7.853831e-04    4.201703e+00    4.208083e+00    4.214463e+00    6.546046e-01    3.453937e-01    1.707578e-06    1.082463e-01    5.794828e-03    0.000000e+00
    3.424000e+02    3.546050e+00    4.210000e+00    5.442603e-04    6.758437e-04    8.074271e-04    4.199513e+00    4.205887e+00    4.212261e+00    6.528258e-01    3.471724e-01    1.756080e-06    1.090617e-01    5.989785e-03    0.000000e+00
    3.423000e+02    1.389440e+00    4.208400e+00    5.599899e-04    6.950376e-04    8.300853e-04    4.197319e+00    4.203687e+00    4.210054e+00    6.510441e-01    3.489541e-01    1.805953e-06    1.098838e-01    6.191421e-03    0.000000e+00
    3.422000e+02    3.102950e+00    4.199600e+00    5.761710e-04    7.147735e-04    8.533759e-04    4.195123e+00    4.201483e+00    4.207843e+00    6.492595e-01    3.507387e-01    1.857234e-06    1.107125e-01    6.399969e-03    0.000000e+00
    3.421000e+02    4.221350e+00    4.204200e+00    5.928178e-04    7.350665e-04    8.773152e-04    4.192922e+00    4.199276e+00    4.205629e+00    6.474720e-01    3.525261e-01    1.909962e-06    1.115479e-01    6.615670e-03    0.000000e+00
    3.420000e+02    5.190450e+00    4.206200e+00    6.099424e-04    7.559324e-04    9.019224e-04    4.190718e+00    4.197065e+00    4.203411e+00    6.456817e-01    3.543164e-01    1.964179e-06    1.123902e-01    6.838773e-03    0.000000e+00
    3.419000e+02    3.306150e+00    4.203500e+00    6.275590e-04    7.773872e-04    9.272154e-04    4.188511e+00    4.194851e+00    4.201190e+00    6.438886e-01    3.561094e-01    2.019926e-06    1.132393e-01    7.069536e-03    0.000000e+00
    3.418000e+02    3.203350e+00    4.211300e+00    6.456819e-04    7.994475e-04    9.532130e-04    4.186301e+00    4.192633e+00    4.198965e+00    6.420928e-01    3.579051e-01    2.077246e-06    1.140953e-01    7.308229e-03    0.000000e+00
    3.417000e+02    3.857550e+00    4.209000e+00    6.643261e-04    8.221302e-04    9.799342e-04    4.184088e+00    4.190412e+00    4.196737e+00    6.402943e-01    3.597035e-01    2.136184e-06    1.149584e-01    7.555127e-03    0.000000e+00
    3.416000e+02    2.889150e+00    4.197400e+00    6.835053e-04    8.454528e-04    1.007400e-03    4.181871e+00    4.188188e+00    4.194506e+00    6.384932e-01    3.615046e-01    2.196785e-06    1.158284e-01    7.810519e-03    0.000000e+00
    3.415000e+02    1.660200e+00    4.193700e+00    7.032354e-04    8.694333e-04    1.035631e-03    4.179651e+00    4.185961e+00    4.192271e+00    6.366896e-01    3.633082e-01    2.259094e-06    1.167055e-01    8.074701e-03    0.000000e+00
    3.414000e+02    3.062150e+00    4.183500e+00    7.235307e-04    8.940902e-04    1.064650e-03    4.177428e+00    4.183731e+00    4.190033e+00    6.348834e-01    3.651143e-01    2.323162e-06    1.175899e-01    8.347981e-03    0.000000e+00
    3.413000e+02    3.311050e+00    4.186500e+00    7.444104e-04    9.194424e-04    1.094475e-03    4.175203e+00    4.181497e+00    4.187792e+00    6.330748e-01    3.669229e-01    2.389036e-06    1.184814e-01    8.630678e-03    0.000000e+00
    3.412000e+02    1.863190e+00    4.180900e+00    7.658879e-04    9.455095e-04    1.125131e-03    4.172974e+00    4.179261e+00    4.185548e+00    6.312637e-01    3.687338e-01    2.456767e-06    1.193802e-01    8.923123e-03    0.000000e+00
    3.411000e+02    1.531270e+00    4.184800e+00    7.879828e-04    9.723115e-04    1.156640e-03    4.170743e+00    4.177022e+00    4.183301e+00    6.294503e-01    3.705472e-01    2.526408e-06    1.202864e-01    9.225658e-03    0.000000e+00
    3.410000e+02    1.866390e+00    4.176600e+00    8.107130e-04    9.998691e-04    1.189025e-03    4.168509e+00    4.174780e+00    4.181051e+00    6.276345e-01    3.723629e-01    2.598012e-06    1.212000e-01    9.538636e-03    0.000000e+00
    3.409000e+02    2.916750e+00    4.175900e+00    8.340940e-04    1.028203e-03    1.222313e-03    4.166272e+00    4.172535e+00    4.178798e+00    6.258165e-01    3.741808e-01    2.671635e-06    1.221210e-01    9.862425e-03    0.000000e+00
    3.408000e+02    2.991150e+00    4.170300e+00    8.581453e-04    1.057336e-03    1.256527e-03    4.164032e+00    4.170287e+00    4.176542e+00    6.239963e-01    3.760009e-01    2.747332e-06    1.230497e-01    1.019741e-02    0.000000e+00
    3.407000e+02    4.561150e+00    4.167300e+00    8.828880e-04    1.087290e-03    1.291692e-03    4.161790e+00    4.168037e+00    4.174284e+00    6.221739e-01    3.778233e-01    2.825162e-06    1.239859e-01    1.054397e-02    0.000000e+00
    3.406000e+02    5.740750e+00    4.166000e+00    9.083399e-04    1.118087e-03    1.327835e-03    4.159545e+00    4.165784e+00    4.172022e+00    6.203494e-01    3.796477e-01    2.905185e-06    1.249298e-01    1.090253e-02    0.000000e+00
    3.405000e+02    3.339050e+00    4.171100e+00    9.345216e-04    1.149753e-03    1.364984e-03    4.157298e+00    4.163529e+00    4.169759e+00    6.185229e-01    3.814742e-01    2.987463e-06    1.258815e-01    1.127350e-02    0.000000e+00
    3.404000e+02    2.632950e+00    4.164000e+00    9.614553e-04    1.182310e-03    1.403165e-03    4.155049e+00    4.161270e+00    4.167492e+00    6.166943e-01    3.833027e-01    3.072058e-06    1.268409e-01    1.165732e-02    0.000000e+00
    3.403000e+02    3.806450e+00    4.175300e+00    9.891599e-04    1.215784e-03    1.442408e-03    4.152797e+00    4.159010e+00    4.165223e+00    6.148637e-01    3.851331e-01    3.159036e-06    1.278083e-01    1.205445e-02    0.000000e+00
    3.402000e+02    4.791050e+00    4.162900e+00    1.017658e-03    1.250201e-03    1.482744e-03    4.150543e+00    4.156747e+00    4.162952e+00    6.130313e-01    3.869655e-01    3.248463e-06    1.287836e-01    1.246535e-02    0.000000e+00
    3.401000e+02    2.213100e+00    4.154100e+00    1.046974e-03    1.285587e-03    1.524199e-03    4.148286e+00    4.154482e+00    4.160678e+00    6.111970e-01    3.887997e-01    3.340408e-06    1.297669e-01    1.289051e-02    0.000000e+00
    3.400000e+02    4.485850e+00    4.141000e+00    1.077132e-03    1.321969e-03    1.566806e-03    4.146028e+00    4.152215e+00    4.158402e+00    6.093609e-01    3.906357e-01    3.434942e-06    1.307584e-01    1.333044e-02    0.000000e+00
    3.399000e+02   -1.877100e-01    4.145300e+00    1.108153e-03    1.359376e-03    1.610598e-03    4.143767e+00    4.149946e+00    4.156124e+00    6.075230e-01    3.924735e-01    3.532137e-06    1.317579e-01    1.378565e-02    0.000000e+00
    3.398000e+02    1.603010e+00    4.148200e+00    1.140064e-03    1.397835e-03    1.655606e-03    4.141504e+00    4.147674e+00    4.153844e+00    6.056834e-01    3.943129e-01    3.632068e-06    1.327658e-01    1.425669e-02    0.000000e+00
    3.397000e+02    2.541750e+00    4.144300e+00    1.172887e-03    1.437377e-03    1.701866e-03    4.139240e+00    4.145401e+00    4.151561e+00    6.038422e-01    3.961541e-01    3.734812e-06    1.337819e-01    1.474412e-02    0.000000e+00
    3.396000e+02    3.960250e+00    4.149100e+00    1.206653e-03    1.478032e-03    1.749410e-03    4.136973e+00    4.143125e+00    4.149277e+00    6.019994e-01    3.979968e-01    3.840447e-06    1.348064e-01    1.524851e-02    0.000000e+00
    3.395000e+02    2.979150e+00    4.139400e+00    1.241385e-03    1.519830e-03    1.798275e-03    4.134705e+00    4.140848e+00    4.146991e+00    6.001550e-01    3.998410e-01    3.949055e-06    1.358394e-01    1.577047e-02    0.000000e+00
    3.394000e+02    9.537100e-01    4.146200e+00    1.277114e-03    1.562805e-03    1.848496e-03    4.132435e+00    4.138568e+00    4.144702e+00    5.983091e-01    4.016868e-01    4.060718e-06    1.368809e-01    1.631062e-02    0.000000e+00
    3.393000e+02    3.748450e+00    4.131900e+00    1.313864e-03    1.606989e-03    1.900113e-03    4.130163e+00    4.136287e+00    4.142412e+00    5.964618e-01    4.035340e-01    4.175523e-06    1.379310e-01    1.686961e-02    0.000000e+00
    3.392000e+02    2.594650e+00    4.137400e+00    1.351667e-03    1.652415e-03    1.953163e-03    4.127889e+00    4.134004e+00    4.140120e+00    5.946131e-01    4.053826e-01    4.293557e-06    1.389898e-01    1.744810e-02    0.000000e+00
    3.391000e+02    4.923150e+00    4.131000e+00    1.390554e-03    1.699120e-03    2.007685e-03    4.125614e+00    4.131720e+00    4.137826e+00    5.927630e-01    4.072325e-01    4.414912e-06    1.400573e-01    1.804678e-02    0.000000e+00
    3.390000e+02    2.623250e+00    4.139700e+00    1.430554e-03    1.747137e-03    2.063721e-03    4.123337e+00    4.129434e+00    4.135531e+00    5.909117e-01    4.090838e-01    4.539679e-06    1.411337e-01    1.866638e-02    0.000000e+00
    3.389000e+02    2.945950e+00    4.135300e+00    1.471700e-03    1.796506e-03    2.121312e-03    4.121059e+00    4.127146e+00    4.133234e+00    5.890591e-01    4.109362e-01    4.667955e-06    1.422190e-01    1.930764e-02    0.000000e+00
    3.388000e+02    4.848850e+00    4.129800e+00    1.514022e-03    1.847262e-03    2.180502e-03    4.118779e+00    4.124857e+00    4.130936e+00    5.872053e-01    4.127899e-01    4.799838e-06    1.433133e-01    1.997133e-02    0.000000e+00
    3.387000e+02    1.113680e+00    4.128900e+00    1.557558e-03    1.899446e-03    2.241334e-03    4.116498e+00    4.122567e+00    4.128636e+00    5.853504e-01    4.146446e-01    4.935430e-06    1.444167e-01    2.065824e-02    0.000000e+00
    3.386000e+02    2.122070e+00    4.117700e+00    1.602339e-03    1.953096e-03    2.303854e-03    4.114216e+00    4.120275e+00    4.126335e+00    5.834944e-01    4.165005e-01    5.074833e-06    1.455292e-01    2.136920e-02    0.000000e+00
    3.385000e+02    4.783050e+00    4.111900e+00    1.648400e-03    2.008255e-03    2.368110e-03    4.111932e+00    4.117982e+00    4.124032e+00    5.816374e-01    4.183574e-01    5.218155e-06    1.466510e-01    2.210507e-02    0.000000e+00
    3.384000e+02    3.836750e+00    4.123900e+00    1.695782e-03    2.064965e-03    2.434147e-03    4.109647e+00    4.115688e+00    4.121729e+00    5.797794e-01    4.202152e-01    5.365506e-06    1.477821e-01    2.286675e-02    0.000000e+00
    3.383000e+02    3.707450e+00    4.112700e+00    1.744519e-03    2.123268e-03    2.502017e-03    4.107361e+00    4.113393e+00    4.119424e+00    5.779205e-01    4.220740e-01    5.516999e-06    1.489225e-01    2.365514e-02    0.000000e+00
    3.382000e+02    6.031950e+00    4.116100e+00    1.794651e-03    2.183210e-03    2.571768e-03    4.105074e+00    4.111096e+00    4.117118e+00    5.760606e-01    4.239337e-01    5.672749e-06    1.500725e-01    2.447120e-02    0.000000e+00
    3.381000e+02    2.041430e+00    4.119500e+00    1.846218e-03    2.244836e-03    2.643454e-03    4.102787e+00    4.108799e+00    4.114811e+00    5.742000e-01    4.257942e-01    5.832876e-06    1.512320e-01    2.531593e-02    0.000000e+00
    3.380000e+02    4.203150e+00    4.115800e+00    1.899261e-03    2.308194e-03    2.717128e-03    4.100498e+00    4.106500e+00    4.112503e+00    5.723386e-01    4.276554e-01    5.997502e-06    1.524012e-01    2.619034e-02    0.000000e+00
    3.379000e+02    3.584550e+00    4.107100e+00    1.953819e-03    2.373332e-03    2.792846e-03    4.098208e+00    4.104201e+00    4.110194e+00    5.704764e-01    4.295174e-01    6.166754e-06    1.535801e-01    2.709549e-02    0.000000e+00
    3.378000e+02    3.718250e+00    4.104200e+00    2.009941e-03    2.440301e-03    2.870660e-03    4.095917e+00    4.101901e+00    4.107884e+00    5.686136e-01    4.313800e-01    6.340761e-06    1.547689e-01    2.803250e-02    0.000000e+00
    3.377000e+02    3.365550e+00    4.103900e+00    2.067667e-03    2.509150e-03    2.950633e-03    4.093626e+00    4.099600e+00    4.105574e+00    5.667502e-01    4.332433e-01    6.519657e-06    1.559675e-01    2.900248e-02    0.000000e+00
    3.376000e+02    6.105150e+00    4.104300e+00    2.127044e-03    2.579934e-03    3.032824e-03    4.091334e+00    4.097298e+00    4.103262e+00    5.648862e-01    4.351071e-01    6.703578e-06    1.571762e-01    3.000664e-02    0.000000e+00
    3.375000e+02    3.569450e+00    4.106900e+00    2.188120e-03    2.652706e-03    3.117292e-03    4.089042e+00    4.094996e+00    4.100950e+00    5.630217e-01    4.369715e-01    6.892665e-06    1.583950e-01    3.104619e-02    0.000000e+00
    3.374000e+02    3.315250e+00    4.093900e+00    2.250943e-03    2.727522e-03    3.204101e-03    4.086748e+00    4.092693e+00    4.098638e+00    5.611567e-01    4.388363e-01    7.087064e-06    1.596239e-01    3.212241e-02    0.000000e+00
    3.373000e+02    1.292940e+00    4.089300e+00    2.315561e-03    2.804439e-03    3.293317e-03    4.084455e+00    4.090390e+00    4.096325e+00    5.592912e-01    4.407015e-01    7.286922e-06    1.608631e-01    3.323660e-02    0.000000e+00
    3.372000e+02    1.360700e+00    4.084600e+00    2.382028e-03    2.883516e-03    3.385005e-03    4.082160e+00    4.088086e+00    4.094012e+00    5.574255e-01    4.425670e-01    7.492392e-06    1.621127e-01    3.439014e-02    0.000000e+00
    3.371000e+02    3.585450e+00    4.084300e+00    2.450396e-03    2.964814e-03    3.479232e-03    4.079866e+00    4.085782e+00    4.091698e+00    5.555594e-01    4.444329e-01    7.703633e-06    1.633727e-01    3.558443e-02    0.000000e+00
    3.370000e+02    2.947550e+00    4.083100e+00    2.520720e-03    3.048395e-03    3.576070e-03    4.077571e+00    4.083477e+00    4.089384e+00    5.536930e-01    4.462991e-01    7.920805e-06    1.646433e-01    3.682094e-02    0.000000e+00
    3.369000e+02    3.650050e+00    4.077200e+00    2.593053e-03    3.134323e-03    3.675592e-03    4.075276e+00    4.081173e+00    4.087070e+00    5.518264e-01    4.481654e-01    8.144076e-06    1.659245e-01    3.810119e-02    0.000000e+00
    3.368000e+02    3.035150e+00    4.075600e+00    2.667453e-03    3.222663e-03    3.777873e-03    4.072980e+00    4.078868e+00    4.084755e+00    5.499597e-01    4.500319e-01    8.373614e-06    1.672165e-01    3.942676e-02    0.000000e+00
    3.367000e+02    3.114150e+00    4.077100e+00    2.743984e-03    3.313483e-03    3.882983e-03    4.070685e+00    4.076563e+00    4.082441e+00    5.480928e-01    4.518985e-01    8.609598e-06    1.685193e-01    4.079927e-02    0.000000e+00
    3.366000e+02    2.574650e+00    4.071300e+00    2.822700e-03    3.406853e-03    3.991006e-03    4.068389e+00    4.074258e+00    4.080126e+00    5.462259e-01    4.537652e-01    8.852206e-06    1.698330e-01    4.222042e-02    0.000000e+00
    3.365000e+02    3.935150e+00    4.077200e+00    2.903666e-03    3.502844e-03    4.102023e-03    4.066094e+00    4.071953e+00    4.077812e+00    5.443590e-01    4.556319e-01    9.101625e-06    1.711578e-01    4.369196e-02    0.000000e+00
    3.364000e+02    4.227050e+00    4.076200e+00    2.986948e-03    3.601530e-03    4.216112e-03    4.063798e+00    4.069647e+00    4.075497e+00    5.424921e-01    4.574985e-01    9.358045e-06    1.724937e-01    4.521571e-02    0.000000e+00
    3.363000e+02    5.806250e+00    4.067900e+00    3.072611e-03    3.702986e-03    4.333361e-03    4.061502e+00    4.067342e+00    4.073183e+00    5.406253e-01    4.593651e-01    9.621663e-06    1.738408e-01    4.679356e-02    0.000000e+00
    3.362000e+02    5.411450e+00    4.070000e+00    3.160719e-03    3.807289e-03    4.453859e-03    4.059207e+00    4.065038e+00    4.070868e+00    5.387586e-01    4.612315e-01    9.892680e-06    1.751992e-01    4.842745e-02    0.000000e+00
    3.361000e+02    4.080450e+00    4.062700e+00    3.251348e-03    3.914520e-03    4.577693e-03    4.056912e+00    4.062733e+00    4.068555e+00    5.368922e-01    4.630977e-01    1.017130e-05    1.765691e-01    5.011942e-02    0.000000e+00
    3.360000e+02    3.532250e+00    4.059800e+00    3.344568e-03    4.024761e-03    4.704953e-03    4.054617e+00    4.060429e+00    4.066241e+00    5.350259e-01    4.649637e-01    1.045775e-05    1.779505e-01    5.187156e-02    0.000000e+00
    3.359000e+02    3.993950e+00    4.068300e+00    3.440451e-03    4.138095e-03    4.835740e-03    4.052322e+00    4.058125e+00    4.063928e+00    5.331599e-01    4.668293e-01    1.075223e-05    1.793436e-01    5.368606e-02    0.000000e+00
    3.358000e+02    6.267250e+00    4.065500e+00    3.539075e-03    4.254610e-03    4.970145e-03    4.050028e+00    4.055821e+00    4.061615e+00    5.312943e-01    4.686946e-01    1.105498e-05    1.807484e-01    5.556516e-02    0.000000e+00
    3.357000e+02    2.385420e+00    4.056600e+00    3.640518e-03    4.374395e-03    5.108272e-03    4.047734e+00    4.053518e+00    4.059303e+00    5.294290e-01    4.705596e-01    1.136622e-05    1.821651e-01    5.751122e-02    0.000000e+00
    3.356000e+02    3.377550e+00    4.047100e+00    3.744859e-03    4.497541e-03    5.250224e-03    4.045440e+00    4.051216e+00    4.056991e+00    5.275642e-01    4.724241e-01    1.168620e-05    1.835937e-01    5.952665e-02    0.000000e+00
    3.355000e+02    5.315550e+00    4.050200e+00    3.852181e-03    4.624143e-03    5.396105e-03    4.043148e+00    4.048914e+00    4.054680e+00    5.256999e-01    4.742881e-01    1.201515e-05    1.850344e-01    6.161398e-02    0.000000e+00
    3.354000e+02    4.975350e+00    4.047600e+00    3.962571e-03    4.754297e-03    5.546023e-03    4.040856e+00    4.046613e+00    4.052370e+00    5.238361e-01    4.761516e-01    1.235334e-05    1.864872e-01    6.377582e-02    0.000000e+00
    3.353000e+02    6.179050e+00    4.042600e+00    4.076115e-03    4.888104e-03    5.700093e-03    4.038564e+00    4.044312e+00    4.050061e+00    5.219728e-01    4.780145e-01    1.270102e-05    1.879524e-01    6.601486e-02    0.000000e+00
    3.352000e+02    4.111350e+00    4.042100e+00    4.192903e-03    5.025664e-03    5.858426e-03    4.036273e+00    4.042013e+00    4.047752e+00    5.201102e-01    4.798768e-01    1.305845e-05    1.894299e-01    6.833391e-02    0.000000e+00
    3.351000e+02    2.024580e+00    4.048600e+00    4.313030e-03    5.167085e-03    6.021140e-03    4.033983e+00    4.039714e+00    4.045445e+00    5.182482e-01    4.817383e-01    1.342591e-05    1.909200e-01    7.073589e-02    0.000000e+00
    3.350000e+02    3.110450e+00    4.031100e+00    4.436588e-03    5.312474e-03    6.188359e-03    4.031694e+00    4.037416e+00    4.043138e+00    5.163870e-01    4.835992e-01    1.380368e-05    1.924226e-01    7.322382e-02    0.000000e+00
    3.349000e+02    5.584850e+00    4.035500e+00    4.563676e-03    5.461941e-03    6.360206e-03    4.029405e+00    4.035119e+00    4.040832e+00    5.145265e-01    4.854593e-01    1.419205e-05    1.939380e-01    7.580081e-02    0.000000e+00
    3.348000e+02    3.416150e+00    4.036100e+00    4.694398e-03    5.615603e-03    6.536808e-03    4.027118e+00    4.032823e+00    4.038528e+00    5.126669e-01    4.873185e-01    1.459132e-05    1.954663e-01    7.847012e-02    0.000000e+00
    3.347000e+02    5.521950e+00    4.035700e+00    4.828852e-03    5.773575e-03    6.718298e-03    4.024832e+00    4.030528e+00    4.036224e+00    5.108081e-01    4.891769e-01    1.500178e-05    1.970075e-01    8.123510e-02    0.000000e+00
    3.346000e+02    2.409100e+00    4.026900e+00    4.967149e-03    5.935980e-03    6.904811e-03    4.022546e+00    4.028234e+00    4.033922e+00    5.089502e-01    4.910344e-01    1.542377e-05    1.985618e-01    8.409926e-02    0.000000e+00
    3.345000e+02    2.982050e+00    4.017700e+00    5.109398e-03    6.102941e-03    7.096484e-03    4.020262e+00    4.025942e+00    4.031621e+00    5.070933e-01    4.928909e-01    1.585759e-05    2.001293e-01    8.706620e-02    0.000000e+00
    3.344000e+02    5.285850e+00    4.027400e+00    5.255710e-03    6.274587e-03    7.293463e-03    4.017979e+00    4.023650e+00    4.029322e+00    5.052373e-01    4.947464e-01    1.630359e-05    2.017101e-01    9.013968e-02    0.000000e+00
    3.343000e+02    3.753950e+00    4.019500e+00    5.406204e-03    6.451048e-03    7.495891e-03    4.015697e+00    4.021360e+00    4.027024e+00    5.033825e-01    4.966008e-01    1.676210e-05    2.033044e-01    9.332359e-02    0.000000e+00
    3.342000e+02    1.838350e+00    4.012900e+00    5.560996e-03    6.632459e-03    7.703922e-03    4.013416e+00    4.019071e+00    4.024727e+00    5.015287e-01    4.984541e-01    1.723347e-05    2.049123e-01    9.662198e-02    0.000000e+00
    3.341000e+02    5.445050e+00    4.012600e+00    5.720212e-03    6.818961e-03    7.917709e-03    4.011137e+00    4.016784e+00    4.022431e+00    4.996760e-01    5.003063e-01    1.771806e-05    2.065338e-01    1.000390e-01    0.000000e+00
    3.340000e+02    3.944950e+00    4.008300e+00    5.883977e-03    7.010694e-03    8.137412e-03    4.008859e+00    4.014498e+00    4.020138e+00    4.978245e-01    5.021573e-01    1.821626e-05    2.081691e-01    1.035791e-01    0.000000e+00
    3.339000e+02    3.918450e+00    4.009600e+00    6.052422e-03    7.207807e-03    8.363192e-03    4.006582e+00    4.012214e+00    4.017846e+00    4.959743e-01    5.040070e-01    1.872843e-05    2.098184e-01    1.072466e-01    0.000000e+00
    3.338000e+02    4.385350e+00    4.008800e+00    6.225678e-03    7.410451e-03    8.595223e-03    4.004307e+00    4.009931e+00    4.015556e+00    4.941253e-01    5.058554e-01    1.925496e-05    2.114818e-01    1.110463e-01    0.000000e+00
    3.337000e+02    4.403850e+00    4.014600e+00    6.403893e-03    7.618779e-03    8.833665e-03    4.002033e+00    4.007650e+00    4.013268e+00    4.922777e-01    5.077025e-01    1.979628e-05    2.131593e-01    1.149831e-01    0.000000e+00
    3.336000e+02    3.002550e+00    4.004500e+00    6.587188e-03    7.832953e-03    9.078718e-03    3.999762e+00    4.005371e+00    4.010980e+00    4.904314e-01    5.095483e-01    2.035277e-05    2.148512e-01    1.190619e-01    0.000000e+00
    3.335000e+02    1.769880e+00    3.999600e+00    6.775726e-03    8.053136e-03    9.330546e-03    3.997492e+00    4.003094e+00    4.008696e+00    4.885865e-01    5.113926e-01    2.092488e-05    2.165575e-01    1.232879e-01    0.000000e+00
    3.334000e+02    4.735550e+00    4.006900e+00    6.969651e-03    8.279496e-03    9.589341e-03    3.995223e+00    4.000818e+00    4.006412e+00    4.867431e-01    5.132354e-01    2.151305e-05    2.182784e-01    1.276666e-01    0.000000e+00
    3.333000e+02    5.163450e+00    3.998600e+00    7.169116e-03    8.512208e-03    9.855299e-03    3.992956e+00    3.998544e+00    4.004131e+00    4.849011e-01    5.150768e-01    2.211772e-05    2.200140e-01    1.322036e-01    0.000000e+00
    3.332000e+02    6.076550e+00    4.000800e+00    7.374284e-03    8.751449e-03    1.012861e-02    3.990691e+00    3.996272e+00    4.001853e+00    4.830607e-01    5.169166e-01    2.273935e-05    2.217645e-01    1.369048e-01    0.000000e+00
    3.331000e+02    4.694750e+00    4.004200e+00    7.585312e-03    8.997403e-03    1.040949e-02    3.988428e+00    3.994002e+00    3.999576e+00    4.812219e-01    5.187547e-01    2.337843e-05    2.235300e-01    1.417760e-01    0.000000e+00
    3.330000e+02    4.131950e+00    3.991200e+00    7.802372e-03    9.250258e-03    1.069814e-02    3.986167e+00    3.991734e+00    3.997301e+00    4.793847e-01    5.205913e-01    2.403543e-05    2.253106e-01    1.468237e-01    0.000000e+00
