     Temperature          CDdata          UVdata          FLdata    LowerBoundCD           CDfit    UpperBoundCD    LowerBoundUV           UVfit    UpperBoundUV    LowerBoundFL           FLfit    UpperBoundFL            Phi1            PhiA            PhiB              Ka              Kb        Residual
    3.620000e+02   -4.001600e-02    1.607300e-01    6.607100e-03    1.441327e-09    1.993761e-09    2.546194e-09    1.581710e-01    1.583201e-01    1.584692e-01    3.481486e-04    3.676810e-04    3.872134e-04    9.971526e-01    2.847413e-03    2.072197e-10    2.711887e-02    1.295619e-05    0.000000e+00
    3.619000e+02   -1.931910e-01    1.614700e-01    6.124800e-03    1.503105e-09    2.054251e-09    2.605397e-09    1.581699e-01    1.583190e-01    1.584680e-01    3.514749e-04    3.711593e-04    3.908436e-04    9.971256e-01    2.874349e-03    2.135067e-10    2.730166e-02    1.334570e-05    0.000000e+00
    3.618000e+02   -2.296280e-01    1.601600e-01    6.163400e-03    1.555321e-09    2.116607e-09    2.677894e-09    1.581688e-01    1.583178e-01    1.584668e-01    3.548350e-04    3.746721e-04    3.945093e-04    9.970984e-01    2.901553e-03    2.199877e-10    2.748579e-02    1.374714e-05    0.000000e+00
    3.617000e+02   -2.100510e-01    1.607700e-01    6.450700e-03    1.595229e-09    2.180899e-09    2.766569e-09    1.581676e-01    1.583166e-01    1.584657e-01    3.582288e-04    3.782200e-04    3.982113e-04    9.970710e-01    2.929029e-03    2.266698e-10    2.767126e-02    1.416089e-05    0.000000e+00
    3.616000e+02   -9.032600e-02    1.611300e-01    6.292700e-03    1.641565e-09    2.247174e-09    2.852782e-09    1.581664e-01    1.583155e-01    1.584645e-01    3.616576e-04    3.818033e-04    4.019490e-04    9.970432e-01    2.956779e-03    2.335580e-10    2.785809e-02    1.458733e-05    0.000000e+00
    3.615000e+02   -7.892600e-02    1.606400e-01    6.400000e-03    1.680591e-09    2.315507e-09    2.950422e-09    1.581653e-01    1.583143e-01    1.584633e-01    3.651233e-04    3.854224e-04    4.057214e-04    9.970152e-01    2.984806e-03    2.406601e-10    2.804628e-02    1.502686e-05    0.000000e+00
    3.614000e+02    1.442370e-01    1.607200e-01    6.584500e-03    1.764543e-09    2.385949e-09    3.007354e-09    1.581641e-01    1.583131e-01    1.584621e-01    3.686212e-04    3.890775e-04    4.095338e-04    9.969869e-01    3.013112e-03    2.479814e-10    2.823585e-02    1.547989e-05    0.000000e+00
    3.613000e+02   -8.053300e-02    1.608900e-01    6.453200e-03    1.815335e-09    2.458575e-09    3.101816e-09    1.581629e-01    1.583119e-01    1.584608e-01    3.721533e-04    3.927692e-04    4.133851e-04    9.969583e-01    3.041701e-03    2.555298e-10    2.842681e-02    1.594684e-05    0.000000e+00
    3.612000e+02    1.493530e-01    1.615900e-01    6.331200e-03    1.895798e-09    2.533450e-09    3.171103e-09    1.581617e-01    1.583107e-01    1.584596e-01    3.757231e-04    3.964977e-04    4.172724e-04    9.969294e-01    3.070576e-03    2.633119e-10    2.861916e-02    1.642815e-05    0.000000e+00
    3.611000e+02   -2.245900e-02    1.617700e-01    5.963400e-03    1.906799e-09    2.610656e-09    3.314514e-09    1.581605e-01    1.583094e-01    1.584584e-01    3.793269e-04    4.002636e-04    4.212003e-04    9.969003e-01    3.099740e-03    2.713362e-10    2.881293e-02    1.692426e-05    0.000000e+00
    3.610000e+02    2.521100e-02    1.605100e-01    7.173900e-03    1.974206e-09    2.690252e-09    3.406297e-09    1.581593e-01    1.583082e-01    1.584571e-01    3.829684e-04    4.040671e-04    4.251658e-04    9.968708e-01    3.129195e-03    2.796089e-10    2.900811e-02    1.743564e-05    0.000000e+00
    3.609000e+02   -1.224640e-01    1.609400e-01    6.059900e-03    2.054809e-09    2.772319e-09    3.489829e-09    1.581580e-01    1.583069e-01    1.584558e-01    3.866474e-04    4.079086e-04    4.291698e-04    9.968411e-01    3.158945e-03    2.881385e-10    2.920473e-02    1.796277e-05    0.000000e+00
    3.608000e+02   -1.357300e-01    1.601500e-01    6.229300e-03    2.130209e-09    2.856935e-09    3.583660e-09    1.581568e-01    1.583057e-01    1.584546e-01    3.903629e-04    4.117886e-04    4.332143e-04    9.968110e-01    3.188992e-03    2.969329e-10    2.940279e-02    1.850614e-05    0.000000e+00
    3.607000e+02   -8.574000e-03    1.611100e-01    5.949700e-03    2.166529e-09    2.944187e-09    3.721844e-09    1.581555e-01    1.583044e-01    1.584532e-01    3.941168e-04    4.157074e-04    4.372981e-04    9.967807e-01    3.219341e-03    3.060014e-10    2.960230e-02    1.906626e-05    0.000000e+00
    3.606000e+02   -4.316200e-02    1.610400e-01    5.147700e-03    2.248136e-09    3.034145e-09    3.820154e-09    1.581542e-01    1.583031e-01    1.584519e-01    3.979072e-04    4.196655e-04    4.414239e-04    9.967500e-01    3.249993e-03    3.153512e-10    2.980328e-02    1.964366e-05    0.000000e+00
    3.605000e+02    6.249500e-02    1.611600e-01    6.240500e-03    2.299673e-09    3.126910e-09    3.954147e-09    1.581529e-01    1.583018e-01    1.584506e-01    4.017384e-04    4.236633e-04    4.455882e-04    9.967191e-01    3.280953e-03    3.249926e-10    3.000574e-02    2.023888e-05    0.000000e+00
    3.604000e+02    3.767700e-02    1.609100e-01    5.440300e-03    2.391153e-09    3.222555e-09    4.053957e-09    1.581517e-01    1.583005e-01    1.584493e-01    4.056059e-04    4.277011e-04    4.497964e-04    9.966878e-01    3.312223e-03    3.349334e-10    3.020968e-02    2.085248e-05    0.000000e+00
    3.603000e+02   -1.637590e-01    1.611900e-01    6.685900e-03    2.488429e-09    3.321180e-09    4.153932e-09    1.581503e-01    1.582991e-01    1.584479e-01    4.095134e-04    4.317795e-04    4.540456e-04    9.966562e-01    3.343807e-03    3.451839e-10    3.041513e-02    2.148504e-05    0.000000e+00
    3.602000e+02   -1.636750e-01    1.605900e-01    5.615300e-03    2.545675e-09    3.422886e-09    4.300096e-09    1.581490e-01    1.582978e-01    1.584466e-01    4.134599e-04    4.358987e-04    4.583376e-04    9.966243e-01    3.375707e-03    3.557545e-10    3.062209e-02    2.213716e-05    0.000000e+00
    3.601000e+02   -4.345200e-02    1.606700e-01    6.103800e-03    2.623007e-09    3.527758e-09    4.432508e-09    1.581477e-01    1.582964e-01    1.584452e-01    4.174452e-04    4.400594e-04    4.626735e-04    9.965921e-01    3.407928e-03    3.666543e-10    3.083057e-02    2.280945e-05    0.000000e+00
    3.600000e+02    3.483600e-02    1.608000e-01    6.972700e-03    2.686407e-09    3.635901e-09    4.585395e-09    1.581463e-01    1.582950e-01    1.584438e-01    4.214731e-04    4.442618e-04    4.670504e-04    9.965595e-01    3.440473e-03    3.778941e-10    3.104059e-02    2.350254e-05    0.000000e+00
    3.599000e+02   -1.998110e-01    1.602400e-01    5.796100e-03    2.762460e-09    3.747428e-09    4.732395e-09    1.581449e-01    1.582937e-01    1.584424e-01    4.255405e-04    4.485064e-04    4.714723e-04    9.965267e-01    3.473344e-03    3.894855e-10    3.125215e-02    2.421710e-05    0.000000e+00
    3.598000e+02   -1.582430e-01    1.605900e-01    6.202900e-03    2.874298e-09    3.862423e-09    4.850548e-09    1.581436e-01    1.582923e-01    1.584410e-01    4.296520e-04    4.527937e-04    4.759353e-04    9.964935e-01    3.506546e-03    4.014375e-10    3.146528e-02    2.495380e-05    0.000000e+00
    3.597000e+02   -2.199950e-01    1.605400e-01    5.952800e-03    2.985999e-09    3.981019e-09    4.976039e-09    1.581422e-01    1.582908e-01    1.584395e-01    4.338021e-04    4.571241e-04    4.804461e-04    9.964599e-01    3.540081e-03    4.137636e-10    3.167998e-02    2.571335e-05    0.000000e+00
    3.596000e+02   -1.945200e-02    1.616600e-01    5.453000e-03    3.046077e-09    4.103329e-09    5.160581e-09    1.581408e-01    1.582894e-01    1.584381e-01    4.379951e-04    4.614980e-04    4.850010e-04    9.964260e-01    3.573954e-03    4.264758e-10    3.189627e-02    2.649645e-05    0.000000e+00
    3.595000e+02   -1.108170e-01    1.606100e-01    6.337600e-03    3.134703e-09    4.229460e-09    5.324218e-09    1.581393e-01    1.582880e-01    1.584366e-01    4.422309e-04    4.659160e-04    4.896012e-04    9.963918e-01    3.608168e-03    4.395852e-10    3.211416e-02    2.730385e-05    0.000000e+00
    3.594000e+02   -1.800380e-01    1.609800e-01    5.939400e-03    3.254437e-09    4.359535e-09    5.464633e-09    1.581379e-01    1.582865e-01    1.584351e-01    4.465081e-04    4.703785e-04    4.942489e-04    9.963573e-01    3.642727e-03    4.531044e-10    3.233365e-02    2.813633e-05    0.000000e+00
    3.593000e+02    4.027000e-03    1.615200e-01    6.405200e-03    3.378815e-09    4.493687e-09    5.608559e-09    1.581364e-01    1.582850e-01    1.584336e-01    4.508327e-04    4.748859e-04    4.989390e-04    9.963224e-01    3.677633e-03    4.670473e-10    3.255477e-02    2.899468e-05    0.000000e+00
    3.592000e+02    2.038000e-02    1.606700e-01    6.942100e-03    3.439278e-09    4.632044e-09    5.824811e-09    1.581350e-01    1.582836e-01    1.584321e-01    4.551990e-04    4.794387e-04    5.036784e-04    9.962871e-01    3.712891e-03    4.814274e-10    3.277753e-02    2.987971e-05    0.000000e+00
    3.591000e+02    7.374400e-02    1.602700e-01    6.573200e-03    3.541932e-09    4.774737e-09    6.007542e-09    1.581335e-01    1.582820e-01    1.584306e-01    4.596098e-04    4.840374e-04    5.084650e-04    9.962515e-01    3.748505e-03    4.962580e-10    3.300193e-02    3.079227e-05    0.000000e+00
    3.590000e+02    3.677200e-02    1.606400e-01    6.329700e-03    3.657119e-09    4.921908e-09    6.186697e-09    1.581320e-01    1.582805e-01    1.584291e-01    4.640626e-04    4.886825e-04    5.133024e-04    9.962155e-01    3.784477e-03    5.115541e-10    3.322800e-02    3.173323e-05    0.000000e+00
    3.589000e+02   -9.533700e-02    1.607900e-01    6.596100e-03    3.776575e-09    5.073693e-09    6.370810e-09    1.581305e-01    1.582790e-01    1.584275e-01    4.685679e-04    4.933744e-04    5.181809e-04    9.961792e-01    3.820813e-03    5.273297e-10    3.345575e-02    3.270350e-05    0.000000e+00
    3.588000e+02    3.374000e-02    1.610800e-01    5.954100e-03    3.891209e-09    5.230244e-09    6.569280e-09    1.581289e-01    1.582774e-01    1.584259e-01    4.731129e-04    4.981137e-04    5.231146e-04    9.961425e-01    3.857515e-03    5.436007e-10    3.368518e-02    3.370400e-05    0.000000e+00
    3.587000e+02    1.350110e-01    1.605800e-01    7.654600e-03    4.024510e-09    5.391712e-09    6.758913e-09    1.581274e-01    1.582759e-01    1.584244e-01    4.777070e-04    5.029009e-04    5.280948e-04    9.961054e-01    3.894588e-03    5.603827e-10    3.391632e-02    3.473569e-05    0.000000e+00
    3.586000e+02   -1.315000e-02    1.603900e-01    6.496100e-03    4.133078e-09    5.558262e-09    6.983446e-09    1.581258e-01    1.582743e-01    1.584228e-01    4.823466e-04    5.077364e-04    5.331262e-04    9.960680e-01    3.932036e-03    5.776930e-10    3.414917e-02    3.579956e-05    0.000000e+00
    3.585000e+02   -1.921450e-01    1.611500e-01    6.301000e-03    4.298126e-09    5.730037e-09    7.161949e-09    1.581243e-01    1.582727e-01    1.584211e-01    4.870326e-04    5.126208e-04    5.382089e-04    9.960301e-01    3.969861e-03    5.955463e-10    3.438375e-02    3.689664e-05    0.000000e+00
    3.584000e+02   -1.132400e-01    1.608900e-01    6.922000e-03    4.395237e-09    5.907231e-09    7.419226e-09    1.581227e-01    1.582711e-01    1.584195e-01    4.917692e-04    5.175545e-04    5.433398e-04    9.959919e-01    4.008069e-03    6.139628e-10    3.462008e-02    3.802798e-05    0.000000e+00
    3.583000e+02    1.426100e-02    1.616400e-01    6.019800e-03    4.555642e-09    6.089995e-09    7.624347e-09    1.581211e-01    1.582695e-01    1.584179e-01    4.965511e-04    5.225381e-04    5.485251e-04    9.959533e-01    4.046664e-03    6.329581e-10    3.485816e-02    3.919467e-05    0.000000e+00
    3.582000e+02   -1.282970e-01    1.609100e-01    6.658200e-03    4.698476e-09    6.278517e-09    7.858558e-09    1.581194e-01    1.582678e-01    1.584162e-01    5.013845e-04    5.275722e-04    5.537599e-04    9.959143e-01    4.085649e-03    6.525521e-10    3.509802e-02    4.039784e-05    0.000000e+00
    3.581000e+02   -1.269800e-02    1.610500e-01    5.726600e-03    4.838408e-09    6.472984e-09    8.107560e-09    1.581178e-01    1.582661e-01    1.584145e-01    5.062657e-04    5.326572e-04    5.590487e-04    9.958750e-01    4.125028e-03    6.727638e-10    3.533965e-02    4.163864e-05    0.000000e+00
    3.580000e+02    4.561000e-02    1.614900e-01    7.149300e-03    4.993874e-09    6.673581e-09    8.353289e-09    1.581161e-01    1.582645e-01    1.584128e-01    5.111986e-04    5.377937e-04    5.643888e-04    9.958352e-01    4.164807e-03    6.936127e-10    3.558310e-02    4.291827e-05    0.000000e+00
    3.579000e+02   -3.846000e-02    1.608100e-01    7.406100e-03    5.157741e-09    6.880504e-09    8.603267e-09    1.581145e-01    1.582628e-01    1.584111e-01    5.161795e-04    5.429822e-04    5.697849e-04    9.957950e-01    4.204988e-03    7.151190e-10    3.582835e-02    4.423799e-05    0.000000e+00
    3.578000e+02   -1.047770e-01    1.608000e-01    6.379000e-03    5.304302e-09    7.093961e-09    8.883621e-09    1.581128e-01    1.582611e-01    1.584094e-01    5.212137e-04    5.482233e-04    5.752329e-04    9.957544e-01    4.245576e-03    7.373045e-10    3.607544e-02    4.559905e-05    0.000000e+00
    3.577000e+02   -1.378680e-01    1.605000e-01    6.362900e-03    5.490532e-09    7.314156e-09    9.137780e-09    1.581111e-01    1.582593e-01    1.584076e-01    5.262990e-04    5.535175e-04    5.807360e-04    9.957134e-01    4.286576e-03    7.601903e-10    3.632436e-02    4.700279e-05    0.000000e+00
    3.576000e+02   -1.507510e-01    1.611500e-01    6.071200e-03    5.647097e-09    7.541316e-09    9.435534e-09    1.581093e-01    1.582576e-01    1.584058e-01    5.314335e-04    5.588654e-04    5.862973e-04    9.956720e-01    4.327991e-03    7.837999e-10    3.657515e-02    4.845056e-05    0.000000e+00
    3.575000e+02   -1.614100e-02    1.606200e-01    6.897500e-03    5.820105e-09    7.775649e-09    9.731193e-09    1.581076e-01    1.582558e-01    1.584040e-01    5.366249e-04    5.642676e-04    5.919103e-04    9.956302e-01    4.369827e-03    8.081551e-10    3.682781e-02    4.994377e-05    0.000000e+00
    3.574000e+02   -2.589000e-03    1.611900e-01    6.160300e-03    6.014937e-09    8.017399e-09    1.001986e-08    1.581058e-01    1.582540e-01    1.584022e-01    5.418678e-04    5.697246e-04    5.975814e-04    9.955879e-01    4.412087e-03    8.332812e-10    3.708236e-02    5.148388e-05    0.000000e+00
    3.573000e+02   -7.985700e-02    1.606000e-01    6.223700e-03    6.217567e-09    8.266799e-09    1.031603e-08    1.581041e-01    1.582522e-01    1.584004e-01    5.471617e-04    5.752370e-04    6.033123e-04    9.955452e-01    4.454776e-03    8.592023e-10    3.733881e-02    5.307238e-05    0.000000e+00
    3.572000e+02   -1.463530e-01    1.608400e-01    6.036200e-03    6.407615e-09    8.524096e-09    1.064058e-08    1.581023e-01    1.582504e-01    1.583986e-01    5.525120e-04    5.808054e-04    6.090987e-04    9.955021e-01    4.497899e-03    8.859443e-10    3.759718e-02    5.471082e-05    0.000000e+00
    3.571000e+02   -5.116100e-02    1.615100e-01    6.778900e-03    6.626618e-09    8.789543e-09    1.095247e-08    1.581004e-01    1.582486e-01    1.583967e-01    5.579192e-04    5.864303e-04    6.149414e-04    9.954585e-01    4.541460e-03    9.135332e-10    3.785748e-02    5.640081e-05    0.000000e+00
    3.570000e+02   -1.284480e-01    1.607100e-01    6.332100e-03    6.797896e-09    9.063415e-09    1.132893e-08    1.580986e-01    1.582467e-01    1.583948e-01    5.633808e-04    5.921124e-04    6.208440e-04    9.954145e-01    4.585464e-03    9.419979e-10    3.811973e-02    5.814399e-05    0.000000e+00
    3.569000e+02   -1.019150e-01    1.607400e-01    6.637700e-03    7.044200e-09    9.345960e-09    1.164772e-08    1.580968e-01    1.582448e-01    1.583929e-01    5.688950e-04    5.978523e-04    6.268097e-04    9.953701e-01    4.629915e-03    9.713639e-10    3.838395e-02    5.994207e-05    0.000000e+00
    3.568000e+02   -1.187510e-01    1.609400e-01    6.521200e-03    7.246511e-09    9.637477e-09    1.202844e-08    1.580949e-01    1.582429e-01    1.583910e-01    5.744702e-04    6.036506e-04    6.328311e-04    9.953252e-01    4.674819e-03    1.001663e-09    3.865015e-02    6.179680e-05    0.000000e+00
    3.567000e+02   -9.442000e-03    1.607400e-01    6.987500e-03    7.490596e-09    9.938245e-09    1.238590e-08    1.580930e-01    1.582410e-01    1.583891e-01    5.800995e-04    6.095079e-04    6.389163e-04    9.952798e-01    4.720179e-03    1.032923e-09    3.891835e-02    6.371002e-05    0.000000e+00
    3.566000e+02   -1.268800e-02    1.609400e-01    6.908400e-03    7.720972e-09    1.024857e-08    1.277618e-08    1.580911e-01    1.582391e-01    1.583871e-01    5.857889e-04    6.154248e-04    6.450608e-04    9.952340e-01    4.766001e-03    1.065176e-09    3.918856e-02    6.568359e-05    0.000000e+00
    3.565000e+02   -4.359000e-02    1.612900e-01    6.760700e-03    7.979254e-09    1.056876e-08    1.315826e-08    1.580892e-01    1.582371e-01    1.583851e-01    5.915383e-04    6.214020e-04    6.512657e-04    9.951877e-01    4.812290e-03    1.098454e-09    3.946080e-02    6.771946e-05    0.000000e+00
    3.564000e+02   -1.165010e-01    1.615900e-01    5.637300e-03    8.217137e-09    1.089913e-08    1.358113e-08    1.580872e-01    1.582352e-01    1.583831e-01    5.973412e-04    6.274401e-04    6.575389e-04    9.951410e-01    4.859050e-03    1.132792e-09    3.973508e-02    6.981963e-05    0.000000e+00
    3.563000e+02   -2.790530e-01    1.602900e-01    6.165800e-03    8.489431e-09    1.124001e-08    1.399059e-08    1.580852e-01    1.582332e-01    1.583811e-01    6.032084e-04    6.335397e-04    6.638709e-04    9.950937e-01    4.906286e-03    1.168221e-09    4.001143e-02    7.198616e-05    0.000000e+00
    3.562000e+02   -1.210690e-01    1.612100e-01    6.102700e-03    8.749454e-09    1.159175e-08    1.443404e-08    1.580832e-01    1.582311e-01    1.583791e-01    6.091334e-04    6.397014e-04    6.702695e-04    9.950460e-01    4.954005e-03    1.204778e-09    4.028985e-02    7.422119e-05    0.000000e+00
    3.561000e+02   -3.290900e-02    1.608300e-01    6.638600e-03    9.044778e-09    1.195468e-08    1.486457e-08    1.580812e-01    1.582291e-01    1.583770e-01    6.151207e-04    6.459261e-04    6.767314e-04    9.949978e-01    5.002210e-03    1.242498e-09    4.057037e-02    7.652693e-05    0.000000e+00
    3.560000e+02    2.034410e-01    1.610300e-01    6.022400e-03    9.323974e-09    1.232918e-08    1.533438e-08    1.580792e-01    1.582271e-01    1.583749e-01    6.211711e-04    6.522142e-04    6.832572e-04    9.949491e-01    5.050906e-03    1.281422e-09    4.085300e-02    7.890566e-05    0.000000e+00
    3.559000e+02   -2.401960e-01    1.615200e-01    5.911700e-03    9.635598e-09    1.271562e-08    1.579563e-08    1.580772e-01    1.582250e-01    1.583728e-01    6.272816e-04    6.585665e-04    6.898514e-04    9.948999e-01    5.100100e-03    1.321586e-09    4.113777e-02    8.135973e-05    0.000000e+00
    3.558000e+02   -1.339630e-01    1.612100e-01    6.204500e-03    9.913065e-09    1.311439e-08    1.631571e-08    1.580751e-01    1.582229e-01    1.583707e-01    6.334562e-04    6.649836e-04    6.965111e-04    9.948502e-01    5.149796e-03    1.363032e-09    4.142467e-02    8.389156e-05    0.000000e+00
    3.557000e+02   -1.845980e-01    1.619400e-01    7.524500e-03    1.021895e-08    1.352589e-08    1.683283e-08    1.580730e-01    1.582208e-01    1.583686e-01    6.396940e-04    6.714663e-04    7.032387e-04    9.948000e-01    5.200000e-03    1.405801e-09    4.171375e-02    8.650367e-05    0.000000e+00
    3.556000e+02    2.632800e-02    1.612200e-01    6.140800e-03    1.055145e-08    1.395052e-08    1.734959e-08    1.580709e-01    1.582186e-01    1.583664e-01    6.459961e-04    6.780153e-04    7.100344e-04    9.947493e-01    5.250716e-03    1.449935e-09    4.200500e-02    8.919866e-05    0.000000e+00
    3.555000e+02   -2.437300e-02    1.607000e-01    6.862800e-03    1.089414e-08    1.438872e-08    1.788330e-08    1.580687e-01    1.582165e-01    1.583642e-01    6.523621e-04    6.846311e-04    7.169001e-04    9.946981e-01    5.301951e-03    1.495479e-09    4.229845e-02    9.197919e-05    0.000000e+00
    3.554000e+02    3.264800e-02    1.608400e-01    6.420200e-03    1.122968e-08    1.484094e-08    1.845220e-08    1.580666e-01    1.582143e-01    1.583620e-01    6.587955e-04    6.913146e-04    7.238338e-04    9.946463e-01    5.353710e-03    1.542479e-09    4.259412e-02    9.484804e-05    0.000000e+00
    3.553000e+02   -3.541700e-02    1.608800e-01    5.807800e-03    1.162258e-08    1.530760e-08    1.899263e-08    1.580644e-01    1.582121e-01    1.583597e-01    6.652963e-04    6.980665e-04    7.308366e-04    9.945940e-01    5.405998e-03    1.590982e-09    4.289203e-02    9.780806e-05    0.000000e+00
    3.552000e+02   -1.087490e-01    1.604000e-01    7.356500e-03    1.197762e-08    1.578921e-08    1.960080e-08    1.580622e-01    1.582098e-01    1.583575e-01    6.718618e-04    7.048874e-04    7.379130e-04    9.945412e-01    5.458821e-03    1.641038e-09    4.319219e-02    1.008622e-04    0.000000e+00
    3.551000e+02   -9.918400e-02    1.605300e-01    7.604300e-03    1.238232e-08    1.628624e-08    2.019015e-08    1.580600e-01    1.582076e-01    1.583552e-01    6.784953e-04    7.117782e-04    7.450610e-04    9.944878e-01    5.512184e-03    1.692695e-09    4.349462e-02    1.040135e-04    0.000000e+00
    3.550000e+02   -3.645800e-02    1.616900e-01    6.357800e-03    1.274728e-08    1.679919e-08    2.085110e-08    1.580577e-01    1.582053e-01    1.583529e-01    6.851970e-04    7.187395e-04    7.522820e-04    9.944339e-01    5.566094e-03    1.746009e-09    4.379934e-02    1.072651e-04    0.000000e+00
    3.549000e+02   -2.168850e-01    1.616700e-01    6.907100e-03    1.316183e-08    1.732858e-08    2.149533e-08    1.580554e-01    1.582030e-01    1.583506e-01    6.919711e-04    7.257721e-04    7.595730e-04    9.943794e-01    5.620556e-03    1.801030e-09    4.410637e-02    1.106203e-04    0.000000e+00
    3.548000e+02   -8.800000e-04    1.602700e-01    7.444400e-03    1.360692e-08    1.787494e-08    2.214296e-08    1.580532e-01    1.582007e-01    1.583482e-01    6.988133e-04    7.328767e-04    7.669401e-04    9.943244e-01    5.675576e-03    1.857816e-09    4.441572e-02    1.140825e-04    0.000000e+00
    3.547000e+02   -1.633900e-02    1.602700e-01    6.242000e-03    1.400942e-08    1.843884e-08    2.286826e-08    1.580508e-01    1.581983e-01    1.583459e-01    7.057283e-04    7.400542e-04    7.743800e-04    9.942688e-01    5.731160e-03    1.916424e-09    4.472742e-02    1.176550e-04    0.000000e+00
    3.546000e+02   -5.521400e-02    1.611100e-01    6.909900e-03    1.447537e-08    1.902083e-08    2.356629e-08    1.580485e-01    1.581960e-01    1.583435e-01    7.127097e-04    7.473052e-04    7.819008e-04    9.942127e-01    5.787314e-03    1.976913e-09    4.504149e-02    1.213415e-04    0.000000e+00
    3.545000e+02   -2.170070e-01    1.612400e-01    6.627600e-03    1.492290e-08    1.962152e-08    2.432014e-08    1.580461e-01    1.581936e-01    1.583410e-01    7.197673e-04    7.546306e-04    7.894940e-04    9.941560e-01    5.844044e-03    2.039345e-09    4.535794e-02    1.251457e-04    0.000000e+00
    3.544000e+02    6.074800e-02    1.613300e-01    6.256500e-03    1.541700e-08    2.024151e-08    2.506602e-08    1.580437e-01    1.581912e-01    1.583386e-01    7.268994e-04    7.620312e-04    7.971630e-04    9.940986e-01    5.901356e-03    2.103783e-09    4.567679e-02    1.290714e-04    0.000000e+00
    3.543000e+02   -9.198400e-02    1.604800e-01    6.354100e-03    1.590981e-08    2.088144e-08    2.585306e-08    1.580413e-01    1.581887e-01    1.583361e-01    7.341017e-04    7.695077e-04    8.049138e-04    9.940407e-01    5.959256e-03    2.170293e-09    4.599807e-02    1.331226e-04    0.000000e+00
    3.542000e+02    8.952000e-03    1.613300e-01    6.526800e-03    1.643558e-08    2.154195e-08    2.664831e-08    1.580389e-01    1.581863e-01    1.583336e-01    7.413810e-04    7.770610e-04    8.127411e-04    9.939822e-01    6.017750e-03    2.238943e-09    4.632179e-02    1.373033e-04    0.000000e+00
