     Temperature          CDdata          UVdata          FLdata    LowerBoundCD           CDfit    UpperBoundCD    LowerBoundUV           UVfit    UpperBoundUV    LowerBoundFL           FLfit    UpperBoundFL            Phi1            PhiA            PhiB              Ka              Kb        Residual
    3.585000e+02   -6.863100e-02    1.045000e-01    2.542100e-03    6.802134e-10    9.211830e-10    1.162153e-09    1.072604e-01    1.073279e-01    1.073953e-01    6.236320e-05    1.053526e-04    6.870672e-05    9.984045e-01    1.595524e-03    2.393558e-10    3.438375e-02    3.689664e-05    0.000000e+00
    3.584000e+02   -1.873890e-01    1.032200e-01    2.530800e-03    7.019653e-10    9.497133e-10    1.197461e-09    1.072600e-01    1.073274e-01    1.073948e-01    6.297139e-05    1.063715e-04    6.936609e-05    9.983891e-01    1.610954e-03    2.467690e-10    3.462008e-02    3.802798e-05    0.000000e+00
    3.583000e+02   -2.404370e-01    1.034100e-01    2.272800e-03    7.258824e-10    9.791410e-10    1.232400e-09    1.072596e-01    1.073270e-01    1.073944e-01    6.358721e-05    1.074007e-04    7.003076e-05    9.983735e-01    1.626542e-03    2.544154e-10    3.485816e-02    3.919467e-05    0.000000e+00
    3.582000e+02   -8.254500e-02    1.033200e-01    2.126200e-03    7.515188e-10    1.009499e-09    1.267479e-09    1.072591e-01    1.073265e-01    1.073939e-01    6.420873e-05    1.084405e-04    7.070280e-05    9.983577e-01    1.642288e-03    2.623034e-10    3.509802e-02    4.039784e-05    0.000000e+00
    3.581000e+02   -1.429270e-01    1.041400e-01    2.473500e-03    7.693802e-10    1.040816e-09    1.312251e-09    1.072587e-01    1.073261e-01    1.073935e-01    6.483546e-05    1.094908e-04    7.138284e-05    9.983418e-01    1.658196e-03    2.704406e-10    3.533965e-02    4.163864e-05    0.000000e+00
    3.580000e+02   -1.916200e-02    1.031900e-01    3.915000e-03    8.075788e-10    1.073120e-09    1.338661e-09    1.072582e-01    1.073256e-01    1.073930e-01    6.547058e-05    1.105520e-04    7.206786e-05    9.983257e-01    1.674266e-03    2.788344e-10    3.558310e-02    4.291827e-05    0.000000e+00
    3.579000e+02   -6.137000e-03    1.030100e-01    2.275100e-03    8.265999e-10    1.106448e-09    1.386295e-09    1.072578e-01    1.073251e-01    1.073925e-01    6.611118e-05    1.116239e-04    7.276088e-05    9.983095e-01    1.690500e-03    2.874941e-10    3.582835e-02    4.423799e-05    0.000000e+00
    3.578000e+02   -4.058700e-02    1.034400e-01    2.701400e-03    8.553149e-10    1.140829e-09    1.426343e-09    1.072573e-01    1.073247e-01    1.073921e-01    6.675819e-05    1.127068e-04    7.346115e-05    9.982931e-01    1.706901e-03    2.964276e-10    3.607544e-02    4.559905e-05    0.000000e+00
    3.577000e+02   -8.328100e-02    1.036500e-01    2.592500e-03    8.750191e-10    1.176299e-09    1.477578e-09    1.072568e-01    1.073242e-01    1.073916e-01    6.741208e-05    1.138009e-04    7.416833e-05    9.982765e-01    1.723469e-03    3.056438e-10    3.632436e-02    4.700279e-05    0.000000e+00
    3.576000e+02   -1.892090e-01    1.034400e-01    2.590700e-03    9.180856e-10    1.212888e-09    1.507691e-09    1.072564e-01    1.073237e-01    1.073911e-01    6.807339e-05    1.149061e-04    7.488203e-05    9.982598e-01    1.740207e-03    3.151511e-10    3.657515e-02    4.845056e-05    0.000000e+00
    3.575000e+02   -2.977100e-02    1.040500e-01    2.257100e-03    9.398790e-10    1.250641e-09    1.561403e-09    1.072559e-01    1.073233e-01    1.073906e-01    6.874109e-05    1.160226e-04    7.560341e-05    9.982429e-01    1.757116e-03    3.249606e-10    3.682781e-02    4.994377e-05    0.000000e+00
    3.574000e+02   -1.799380e-01    1.032800e-01    2.240900e-03    9.609619e-10    1.289591e-09    1.618221e-09    1.072554e-01    1.073228e-01    1.073901e-01    6.941599e-05    1.171506e-04    7.633184e-05    9.982258e-01    1.774199e-03    3.350813e-10    3.708236e-02    5.148388e-05    0.000000e+00
    3.573000e+02   -9.253500e-02    1.033900e-01    2.365800e-03    9.964550e-10    1.329775e-09    1.663095e-09    1.072549e-01    1.073223e-01    1.073896e-01    7.009803e-05    1.182901e-04    7.706752e-05    9.982085e-01    1.791457e-03    3.455224e-10    3.733881e-02    5.307238e-05    0.000000e+00
    3.572000e+02   -1.399700e-01    1.032000e-01    2.784700e-03    1.024947e-09    1.371234e-09    1.717521e-09    1.072544e-01    1.073218e-01    1.073891e-01    7.078662e-05    1.194414e-04    7.781120e-05    9.981911e-01    1.808892e-03    3.562950e-10    3.759718e-02    5.471082e-05    0.000000e+00
    3.571000e+02   -3.010630e-01    1.038600e-01    2.264100e-03    1.062669e-09    1.414009e-09    1.765349e-09    1.072539e-01    1.073213e-01    1.073886e-01    7.148154e-05    1.206044e-04    7.856324e-05    9.981735e-01    1.826506e-03    3.674093e-10    3.785748e-02    5.640081e-05    0.000000e+00
    3.570000e+02   -1.395460e-01    1.029300e-01    2.799100e-03    1.088797e-09    1.458145e-09    1.827493e-09    1.072534e-01    1.073208e-01    1.073881e-01    7.218519e-05    1.217794e-04    7.932142e-05    9.981557e-01    1.844301e-03    3.788775e-10    3.811973e-02    5.814399e-05    0.000000e+00
    3.569000e+02   -7.032000e-02    1.037100e-01    1.701900e-03    1.126921e-09    1.503682e-09    1.880443e-09    1.072529e-01    1.073202e-01    1.073876e-01    7.289546e-05    1.229665e-04    8.008800e-05    9.981377e-01    1.862279e-03    3.907096e-10    3.838395e-02    5.994207e-05    0.000000e+00
    3.568000e+02   -2.374860e-01    1.023300e-01    2.467400e-03    1.158994e-09    1.550666e-09    1.942338e-09    1.072524e-01    1.073197e-01    1.073870e-01    7.361352e-05    1.241658e-04    8.086197e-05    9.981196e-01    1.880442e-03    4.029178e-10    3.865015e-02    6.179680e-05    0.000000e+00
    3.567000e+02    3.224000e-02    1.035400e-01    2.684900e-03    1.216997e-09    1.599147e-09    1.981296e-09    1.072519e-01    1.073192e-01    1.073865e-01    7.433843e-05    1.253774e-04    8.164443e-05    9.981012e-01    1.898791e-03    4.155147e-10    3.891835e-02    6.371002e-05    0.000000e+00
    3.566000e+02    5.380900e-02    1.036500e-01    2.984800e-03    1.242395e-09    1.649172e-09    2.055949e-09    1.072514e-01    1.073187e-01    1.073860e-01    7.507071e-05    1.266015e-04    8.243504e-05    9.980827e-01    1.917329e-03    4.285130e-10    3.918856e-02    6.568359e-05    0.000000e+00
    3.565000e+02   -1.215300e-01    1.040800e-01    2.543700e-03    1.282927e-09    1.700791e-09    2.118654e-09    1.072508e-01    1.073181e-01    1.073854e-01    7.581156e-05    1.278381e-04    8.323275e-05    9.980639e-01    1.936058e-03    4.419254e-10    3.946080e-02    6.771946e-05    0.000000e+00
    3.564000e+02   -1.299760e-01    1.030400e-01    2.673500e-03    1.323867e-09    1.754054e-09    2.184241e-09    1.072503e-01    1.073176e-01    1.073849e-01    7.655849e-05    1.290876e-04    8.404024e-05    9.980450e-01    1.954980e-03    4.557650e-10    3.973508e-02    6.981963e-05    0.000000e+00
    3.563000e+02   -8.470800e-02    1.039300e-01    2.754300e-03    1.360071e-09    1.809018e-09    2.257965e-09    1.072498e-01    1.073170e-01    1.073843e-01    7.731417e-05    1.303499e-04    8.485498e-05    9.980259e-01    1.974097e-03    4.700466e-10    4.001143e-02    7.198616e-05    0.000000e+00
    3.562000e+02   -2.177000e-03    1.036200e-01    1.923600e-03    1.415556e-09    1.865731e-09    2.315906e-09    1.072492e-01    1.073165e-01    1.073838e-01    7.807818e-05    1.316252e-04    8.567759e-05    9.980066e-01    1.993411e-03    4.847828e-10    4.028985e-02    7.422119e-05    0.000000e+00
    3.561000e+02   -1.778240e-01    1.042300e-01    1.880100e-03    1.454771e-09    1.924259e-09    2.393747e-09    1.072487e-01    1.073159e-01    1.073832e-01    7.884992e-05    1.329136e-04    8.650884e-05    9.979871e-01    2.012924e-03    4.999903e-10    4.057037e-02    7.652693e-05    0.000000e+00
    3.560000e+02   -2.330410e-01    1.030900e-01    2.350600e-03    1.505409e-09    1.984654e-09    2.463900e-09    1.072481e-01    1.073154e-01    1.073826e-01    7.962894e-05    1.342154e-04    8.734934e-05    9.979674e-01    2.032639e-03    5.156832e-10    4.085300e-02    7.890566e-05    0.000000e+00
    3.559000e+02   -1.006530e-01    1.037200e-01    2.401200e-03    1.557149e-09    2.046981e-09    2.536814e-09    1.072476e-01    1.073148e-01    1.073820e-01    8.041660e-05    1.355306e-04    8.819791e-05    9.979474e-01    2.052557e-03    5.318779e-10    4.113777e-02    8.135973e-05    0.000000e+00
    3.558000e+02   -1.004150e-01    1.036400e-01    2.159700e-03    1.589430e-09    2.111303e-09    2.633177e-09    1.072470e-01    1.073142e-01    1.073815e-01    8.121181e-05    1.368594e-04    8.905585e-05    9.979273e-01    2.072681e-03    5.485911e-10    4.142467e-02    8.389156e-05    0.000000e+00
    3.557000e+02   -1.278060e-01    1.035500e-01    2.788800e-03    1.653939e-09    2.177680e-09    2.701421e-09    1.072464e-01    1.073136e-01    1.073809e-01    8.201685e-05    1.382019e-04    8.992104e-05    9.979070e-01    2.093013e-03    5.658380e-10    4.171375e-02    8.650367e-05    0.000000e+00
    3.556000e+02   -7.899000e-03    1.037100e-01    2.306700e-03    1.697406e-09    2.246184e-09    2.794962e-09    1.072458e-01    1.073130e-01    1.073803e-01    8.282911e-05    1.395583e-04    9.079627e-05    9.978864e-01    2.113555e-03    5.836378e-10    4.200500e-02    8.919866e-05    0.000000e+00
    3.555000e+02   -8.832400e-02    1.030100e-01    2.536900e-03    1.759467e-09    2.316881e-09    2.874295e-09    1.072452e-01    1.073125e-01    1.073797e-01    8.365066e-05    1.409287e-04    9.167967e-05    9.978657e-01    2.134309e-03    6.020075e-10    4.229845e-02    9.197919e-05    0.000000e+00
    3.554000e+02   -1.869890e-01    1.037900e-01    2.084200e-03    1.821040e-09    2.389844e-09    2.958649e-09    1.072447e-01    1.073119e-01    1.073791e-01    8.448031e-05    1.423133e-04    9.257262e-05    9.978447e-01    2.155278e-03    6.209659e-10    4.259412e-02    9.484804e-05    0.000000e+00
    3.553000e+02   -4.177200e-02    1.033300e-01    1.831200e-03    1.870968e-09    2.465148e-09    3.059328e-09    1.072440e-01    1.073113e-01    1.073785e-01    8.531810e-05    1.437122e-04    9.347526e-05    9.978235e-01    2.176465e-03    6.405324e-10    4.289203e-02    9.780806e-05    0.000000e+00
    3.552000e+02   -6.484700e-02    1.037300e-01    2.344600e-03    1.932549e-09    2.542866e-09    3.153183e-09    1.072434e-01    1.073106e-01    1.073778e-01    8.616475e-05    1.451257e-04    9.438706e-05    9.978021e-01    2.197870e-03    6.607264e-10    4.319219e-02    1.008622e-04    0.000000e+00
    3.551000e+02    7.020700e-02    1.030200e-01    2.862500e-03    1.990213e-09    2.623083e-09    3.255952e-09    1.072428e-01    1.073100e-01    1.073772e-01    8.702003e-05    1.465537e-04    9.530845e-05    9.977805e-01    2.219498e-03    6.815693e-10    4.349462e-02    1.040135e-04    0.000000e+00
    3.550000e+02   -1.510800e-01    1.031300e-01    2.303100e-03    2.061685e-09    2.705873e-09    3.350060e-09    1.072422e-01    1.073094e-01    1.073766e-01    8.788464e-05    1.479966e-04    9.623894e-05    9.977586e-01    2.241350e-03    7.030811e-10    4.379934e-02    1.072651e-04    0.000000e+00
    3.549000e+02   -2.119670e-01    1.030100e-01    2.157400e-03    2.120073e-09    2.791325e-09    3.462577e-09    1.072416e-01    1.073088e-01    1.073759e-01    8.875926e-05    1.494545e-04    9.717804e-05    9.977366e-01    2.263428e-03    7.252847e-10    4.410637e-02    1.106203e-04    0.000000e+00
    3.548000e+02   -8.446000e-03    1.024100e-01    2.271800e-03    2.190605e-09    2.879526e-09    3.568446e-09    1.072410e-01    1.073081e-01    1.073753e-01    8.964227e-05    1.509274e-04    9.812757e-05    9.977143e-01    2.285736e-03    7.482022e-10    4.441572e-02    1.140825e-04    0.000000e+00
    3.547000e+02   -8.664200e-02    1.037500e-01    2.088500e-03    2.251770e-09    2.970563e-09    3.689357e-09    1.072403e-01    1.073075e-01    1.073746e-01    9.053387e-05    1.524157e-04    9.908754e-05    9.976917e-01    2.308275e-03    7.718571e-10    4.472742e-02    1.176550e-04    0.000000e+00
    3.546000e+02    5.310800e-02    1.034000e-01    1.751300e-03    2.331062e-09    3.064529e-09    3.797997e-09    1.072397e-01    1.073068e-01    1.073740e-01    9.143636e-05    1.539194e-04    1.000558e-04    9.976690e-01    2.331049e-03    7.962727e-10    4.504149e-02    1.213415e-04    0.000000e+00
    3.545000e+02   -6.993400e-02    1.033500e-01    2.289600e-03    2.393270e-09    3.161526e-09    3.929782e-09    1.072390e-01    1.073062e-01    1.073733e-01    9.234668e-05    1.554388e-04    1.010358e-04    9.976459e-01    2.354059e-03    8.214758e-10    4.535794e-02    1.251457e-04    0.000000e+00
    3.544000e+02   -2.756590e-01    1.027300e-01    2.646400e-03    2.483098e-09    3.261644e-09    4.040189e-09    1.072384e-01    1.073055e-01    1.073726e-01    9.326741e-05    1.569739e-04    1.020249e-04    9.976227e-01    2.377308e-03    8.474901e-10    4.567679e-02    1.290714e-04    0.000000e+00
    3.543000e+02   -1.103990e-01    1.033200e-01    1.567200e-03    2.566992e-09    3.364993e-09    4.162993e-09    1.072377e-01    1.073048e-01    1.073719e-01    9.419739e-05    1.585251e-04    1.030247e-04    9.975992e-01    2.400799e-03    8.743437e-10    4.599807e-02    1.331226e-04    0.000000e+00
    3.542000e+02   -1.542010e-01    1.034100e-01    2.569900e-03    2.636609e-09    3.471677e-09    4.306744e-09    1.072370e-01    1.073042e-01    1.073713e-01    9.513709e-05    1.600923e-04    1.040348e-04    9.975755e-01    2.424535e-03    9.020641e-10    4.632179e-02    1.373033e-04    0.000000e+00
