90.0000	0.574553	293.749	1.18465
89.9000	0.478871	293.839	1.18563
89.8000	0.478871	293.839	1.18563
89.7000	0.478871	293.839	1.18563
89.6000	0.648834	293.925	1.18655
89.5000	0.614172	293.954	1.18686
89.4000	0.614172	293.954	1.18686
89.3000	0.562097	293.896	1.18624
89.2000	0.562097	293.896	1.18624
89.1000	0.643179	293.879	1.18605
89.0000	0.467868	293.945	1.18676
88.9000	0.467868	293.945	1.18676
88.8000	0.467868	293.945	1.18676
88.7000	0.585809	293.927	1.18657
88.6000	0.555823	293.915	1.18644
88.5000	0.551331	293.905	1.18633
88.4000	0.571536	293.935	1.18666
88.3000	0.596605	293.793	1.18512
88.2000	0.617351	293.848	1.18572
88.1000	0.642691	293.83	1.18553
88.0000	0.856041	293.903	1.18631
87.9000	0.449594	293.81	1.18531
87.8000	0.774086	293.736	1.18451
87.7000	0.681882	293.811	1.18532
87.6000	0.781972	293.779	1.18497
87.5000	0.73497	293.827	1.18549
87.4000	0.73497	293.827	1.18549
87.3000	0.865416	293.736	1.18451
87.2000	0.659871	293.785	1.18504
87.1000	0.712044	293.779	1.18498
87.0000	0.807355	293.704	1.18416
86.9000	0.592917	293.73	1.18445
86.8000	0.684375	293.696	1.18407
86.7000	0.730278	293.843	1.18566
86.6000	0.742015	293.74	1.18455
86.5000	0.682695	293.7	1.18412
86.4000	0.602232	293.677	1.18388
86.3000	0.787415	293.771	1.18488
86.2000	0.748068	293.741	1.18456
86.1000	0.848254	293.714	1.18428
86.0000	0.688913	293.771	1.18489
85.9000	0.863011	293.733	1.18447
85.8000	0.432219	293.702	1.18414
85.7000	0.572899	293.713	1.18426
85.6000	0.898853	293.743	1.18459
85.5000	0.885075	293.638	1.18346
85.4000	0.668138	293.588	1.18292
85.3000	0.851942	293.647	1.18355
85.2000	0.751088	293.621	1.18327
85.1000	0.676004	293.692	1.18403
85.0000	0.680936	293.718	1.18431
84.9000	0.867665	293.678	1.18388
84.8000	0.676938	293.648	1.18355
84.7000	0.567715	293.695	1.18407
84.6000	0.5039	293.593	1.18297
84.5000	0.552937	293.684	1.18395
84.4000	0.768481	293.674	1.18385
84.3000	0.805363	293.709	1.18422
84.2000	0.678366	293.646	1.18354
84.1000	0.53156	293.581	1.18283
84.0000	0.676263	293.573	1.18276
83.9000	0.650854	293.683	1.18394
83.8000	0.77829	293.725	1.18439
83.7000	0.568257	293.572	1.18274
83.6000	0.677249	293.63	1.18337
83.5000	0.817805	293.595	1.18299
83.4000	0.819934	293.577	1.18279
83.3000	0.557266	293.623	1.18329
83.2000	0.708134	293.582	1.18285
83.1000	0.70723	293.621	1.18327
83.0000	0.8179	293.548	1.18248
82.9000	0.497496	293.532	1.18231
82.8000	0.657405	293.602	1.18306
82.7000	0.699458	293.53	1.18229
82.6000	1.03335	293.528	1.18226
82.5000	0.824825	293.529	1.18227
82.4000	0.572391	293.426	1.18116
82.3000	0.723529	293.521	1.18219
82.2000	0.618584	293.497	1.18193
82.1000	0.618532	293.491	1.18186
82.0000	0.704422	293.488	1.18183
81.9000	0.699554	293.456	1.18148
81.8000	0.720657	293.508	1.18205
81.7000	0.87438	293.46	1.18153
81.6000	0.631714	293.438	1.18129
81.5000	0.678882	293.41	1.18099
81.4000	0.669379	293.547	1.18247
81.3000	0.753064	293.355	1.1804
81.2000	0.854277	293.457	1.1815
81.1000	0.722415	293.377	1.18064
81.0000	0.709599	293.369	1.18055
80.9000	0.853088	293.387	1.18074
80.8000	0.820544	293.416	1.18106
80.7000	0.677522	293.479	1.18173
80.6000	0.631128	293.451	1.18143
80.5000	0.787524	293.368	1.18054
80.4000	0.72959	293.341	1.18024
80.3000	0.764615	293.403	1.18092
80.2000	0.609598	293.383	1.1807
80.1000	0.893648	293.262	1.17939
80.0000	0.709615	293.464	1.18157
79.9000	0.854576	293.307	1.17988
79.8000	0.700861	293.41	1.18099
79.7000	0.689355	293.328	1.1801
79.6000	0.670195	293.32	1.18002
79.5000	0.74774	293.346	1.1803
79.4000	0.792856	293.248	1.17925
79.3000	0.865382	293.318	1.18
79.2000	0.761012	293.31	1.17991
79.1000	0.521873	293.155	1.17824
79.0000	0.653508	293.173	1.17843
78.9000	0.725841	293.203	1.17875
78.8000	0.710352	293.212	1.17885
78.7000	0.654956	293.287	1.17967
78.6000	0.668823	293.226	1.179
78.5000	0.85011	293.264	1.17942
78.4000	0.744066	293.185	1.17856
78.3000	0.768364	293.234	1.17909
78.2000	0.738664	293.106	1.17771
78.1000	0.592383	293.169	1.17839
78.0000	0.733369	293.151	1.17819
77.9000	0.672601	293.2	1.17872
77.8000	0.776852	293.221	1.17895
77.7000	0.588759	293.179	1.17849
77.6000	0.846797	293.13	1.17796
77.5000	0.688275	293.188	1.17859
77.4000	0.790993	293.089	1.17753
77.3000	0.767305	293.098	1.17762
77.2000	0.825156	293.069	1.1773
77.1000	0.715671	293.065	1.17726
77.0000	0.85963	293.082	1.17744
76.9000	0.862065	293.137	1.17804
76.8000	0.668886	293.099	1.17763
76.7000	0.804895	293.148	1.17816
76.6000	0.722539	293.116	1.17781
76.5000	0.796237	293.03	1.17688
76.4000	0.674945	293.118	1.17783
76.3000	0.79705	292.984	1.17639
76.2000	0.821394	293.067	1.17729
76.1000	0.972438	293.096	1.17759
76.0000	0.6396	293.05	1.1771
75.9000	0.631851	293.037	1.17697
75.8000	0.660855	293.008	1.17665
75.7000	0.731619	293.051	1.17711
75.6000	0.870738	293.005	1.17661
75.5000	0.766029	293.014	1.17671
75.4000	0.577727	293.026	1.17685
75.3000	0.769714	293.01	1.17667
75.2000	0.595634	292.955	1.17607
75.1000	0.911481	292.946	1.17598
75.0000	0.732301	292.957	1.1761
74.9000	0.92428	292.903	1.17551
74.8000	0.952306	292.948	1.17599
