90.0000	0.595035	284.197	1.08049	0.0328661
89.9000	0.595035	284.197	1.08049	0.0328661
89.8000	0.750569	284.227	1.08082	0.0330386
89.7000	0.661977	284.17	1.08019	0.0327985
89.6000	0.661977	284.17	1.08019	0.0327985
89.5000	0.725591	284.16	1.08007	0.0322593
89.4000	0.648637	284.184	1.08034	0.0326909
89.3000	0.675713	284.153	1.08	0.0326976
89.2000	0.671956	284.159	1.08007	0.0324403
89.1000	0.763962	284.126	1.07971	0.0328073
89.0000	0.709929	284.13	1.07975	0.0326181
88.9000	0.556754	284.197	1.08049	0.0321358
88.8000	0.520317	284.078	1.07918	0.0321744
88.7000	0.539894	284.134	1.07979	0.0324617
88.6000	0.659619	284.167	1.08015	0.0323037
88.5000	0.671019	284.122	1.07966	0.032411
88.4000	0.894182	284.13	1.07974	0.0325955
88.3000	0.669412	284.145	1.07991	0.0324642
88.2000	0.899298	284.208	1.08061	0.0323422
88.1000	0.727486	284.225	1.08079	0.0319744
88.0000	0.775156	284.11	1.07953	0.0331849
87.9000	0.627481	284.149	1.07996	0.0320709
87.8000	0.614215	284.078	1.07917	0.0322403
87.7000	0.741371	284.165	1.08013	0.0319607
87.6000	0.706783	284.159	1.08006	0.0311587
87.5000	0.81244	284.17	1.08018	0.0322515
87.4000	0.787622	284.146	1.07993	0.0314513
87.3000	0.586186	284.172	1.08021	0.0326969
87.2000	0.58627	284.117	1.07961	0.0316263
87.1000	0.706493	284.124	1.07969	0.0321148
87.0000	0.784781	284.136	1.07982	0.0329837
86.9000	0.550134	284.086	1.07926	0.0318071
86.8000	0.591702	284.117	1.07961	0.0322139
86.7000	0.52995	284.113	1.07956	0.0319638
86.6000	0.730493	284.215	1.08068	0.031464
86.5000	0.639128	284.119	1.07963	0.0323486
86.4000	0.569907	284.153	1.08	0.0319504
86.3000	0.753972	284.202	1.08054	0.0324162
86.2000	0.770325	284.125	1.07969	0.0329531
86.1000	0.823689	284.088	1.07929	0.0325842
86.0000	0.786717	284.122	1.07966	0.0323407
85.9000	0.654608	284.136	1.07981	0.0326071
85.8000	0.783685	284.162	1.0801	0.0319651
85.7000	0.884956	284.117	1.0796	0.0336656
85.6000	0.736795	284.099	1.07941	0.0325071
85.5000	0.5578	284.168	1.08017	0.032312
85.4000	0.636705	284.145	1.07991	0.032933
85.3000	0.764206	284.213	1.08066	0.0320308
85.2000	0.621648	284.147	1.07993	0.0326692
85.1000	0.737247	284.159	1.08007	0.0317376
85.0000	0.795555	284.199	1.08051	0.0331603
84.9000	0.711485	284.138	1.07983	0.0334171
84.8000	0.645168	284.137	1.07982	0.03239
84.7000	0.612077	284.109	1.07952	0.0323739
84.6000	0.599194	284.168	1.08017	0.0320822
84.5000	0.733804	284.12	1.07964	0.0329085
84.4000	0.747356	284.172	1.08021	0.0321713
84.3000	0.670088	284.119	1.07962	0.0322347
84.2000	0.603592	284.14	1.07986	0.0320472
84.1000	0.698784	284.201	1.08053	0.0327899
84.0000	0.621497	284.128	1.07973	0.0323431
83.9000	0.64803	284.131	1.07976	0.0326487
83.8000	0.631194	284.15	1.07996	0.0325322
83.7000	0.740503	284.131	1.07976	0.0329985
83.6000	0.737257	284.15	1.07996	0.0329194
83.5000	0.706355	284.181	1.08031	0.0327717
83.4000	0.633444	284.208	1.08061	0.0316483
83.3000	0.470892	284.09	1.07931	0.0321768
83.2000	0.628876	284.174	1.08023	0.0321137
83.1000	0.717036	284.139	1.07985	0.0326496
83.0000	0.953386	284.158	1.08005	0.0320334
82.9000	0.509749	284.202	1.08054	0.0319227
82.8000	0.615982	284.173	1.08023	0.0322155
82.7000	0.565347	284.24	1.08096	0.0335355
82.6000	0.776273	284.175	1.08024	0.0321518
82.5000	0.725572	284.127	1.07972	0.0328738
82.4000	0.782593	284.14	1.07986	0.0324312
82.3000	0.714528	284.144	1.0799	0.0318188
82.2000	0.641196	284.101	1.07942	0.0333675
82.1000	0.650761	284.112	1.07955	0.0336153
82.0000	0.713487	284.217	1.08071	0.0323688
81.9000	0.53306	284.216	1.08069	0.0329181
81.8000	0.749065	284.089	1.07929	0.0334554
81.7000	0.733606	284.088	1.07929	0.032253
81.6000	0.694731	284.165	1.08013	0.0329209
81.5000	0.532938	284.177	1.08026	0.0326386
81.4000	0.810693	284.184	1.08035	0.0322675
81.3000	0.657961	284.107	1.0795	0.0323651
81.2000	0.758897	284.185	1.08035	0.0325378
81.1000	0.458691	284.133	1.07978	0.0326425
81.0000	0.772105	284.047	1.07883	0.0331448
80.9000	0.432672	284.062	1.079	0.0330188
80.8000	0.567581	284.038	1.07874	0.0329407
80.7000	0.805254	284.135	1.0798	0.0331608
80.6000	0.467485	284.165	1.08013	0.0329017
80.5000	0.534413	284.151	1.07998	0.0325578
80.4000	0.775456	284.154	1.08001	0.0326643
80.3000	0.618369	284.259	1.08117	0.0330106
80.2000	0.785237	284.119	1.07962	0.03312
80.1000	0.602551	284.073	1.07912	0.032442
80.0000	0.706117	284.216	1.0807	0.0326944
79.9000	0.63381	284.093	1.07934	0.0328507
79.8000	0.626807	284.176	1.08025	0.0331601
79.7000	0.715442	284.172	1.08021	0.0336741
79.6000	0.633124	284.212	1.08065	0.0334142
79.5000	0.631813	284.058	1.07896	0.0335766
79.4000	0.681873	284.182	1.08033	0.0332889
79.3000	0.869658	284.158	1.08006	0.0335226
79.2000	0.700945	284.193	1.08044	0.033917
79.1000	0.542146	284.239	1.08095	0.0325181
79.0000	0.579811	284.164	1.08012	0.0333424
78.9000	0.768347	284.142	1.07988	0.0332127
78.8000	0.850304	284.147	1.07993	0.0329123
78.7000	0.595496	284.15	1.07996	0.0329836
78.6000	0.737656	284.197	1.08048	0.0331393
78.5000	0.532585	284.216	1.08069	0.0327984
78.4000	0.452254	284.18	1.0803	0.033871
78.3000	0.758485	284.131	1.07976	0.0334536
78.2000	0.70666	284.129	1.07974	0.0332741
78.1000	0.654398	284.196	1.08047	0.033192
78.0000	0.678217	284.073	1.07911	0.0337315
77.9000	0.672797	284.214	1.08068	0.0332842
77.8000	0.665184	284.159	1.08006	0.0335416
77.7000	0.56485	284.229	1.08084	0.0334305
77.6000	0.695552	284.12	1.07964	0.0332968
77.5000	0.751503	284.151	1.07998	0.0330918
77.4000	0.710063	284.246	1.08102	0.0336874
77.3000	0.652409	284.183	1.08034	0.033744
77.2000	0.735445	284.218	1.08072	0.0339436
77.1000	0.715703	284.223	1.08078	0.0336135
77.0000	0.590279	284.203	1.08055	0.0338061
76.9000	0.527574	284.144	1.0799	0.0332849
76.8000	0.56066	284.142	1.07988	0.0335439
76.7000	0.577602	284.243	1.08099	0.0340264
76.6000	0.630676	284.138	1.07983	0.0341427
76.5000	0.668593	284.176	1.08025	0.0333875
76.4000	0.754938	284.229	1.08084	0.0341149
76.3000	0.542851	284.153	1.08	0.0338582
76.2000	0.813518	284.176	1.08026	0.033656
76.1000	0.609268	284.159	1.08007	0.0347577
76.0000	0.569392	284.183	1.08033	0.0343622
75.9000	0.655963	284.121	1.07965	0.033948
75.8000	0.780785	284.132	1.07977	0.0344001
75.7000	0.759494	284.222	1.08076	0.0341615
75.6000	0.664807	284.13	1.07974	0.0341983
75.5000	0.729341	284.179	1.08029	0.0341076
75.4000	0.737488	284.121	1.07965	0.0337884
75.3000	0.63187	284.117	1.0796	0.0336755
75.2000	0.819691	284.159	1.08007	0.0337156
75.1000	0.758411	284.203	1.08055	0.0338934
75.0000	0.749113	284.148	1.07994	0.0326773
74.9000	0.811229	284.235	1.0809	0.0329913
74.8000	0.642934	284.152	1.07999	0.0346328
74.7000	0.709373	284.207	1.08059	0.0332214
74.6000	0.793715	284.188	1.08038	0.0341386
74.5000	0.719075	284.196	1.08047	0.0342896
74.4000	0.835898	284.172	1.08021	0.0344017
74.3000	0.762231	284.191	1.08042	0.0341926
74.2000	0.685121	284.183	1.08033	0.0335569
74.1000	0.628455	284.145	1.07991	0.0336235
74.0000	0.64805	284.121	1.07965	0.0344384
73.9000	0.624164	284.238	1.08094	0.0342747
73.8000	0.592761	284.194	1.08046	0.0339171
73.7000	0.819795	284.179	1.08029	0.0339993
73.6000	0.701379	284.181	1.08031	0.0344854
73.5000	0.613033	284.208	1.0806	0.0338759
73.4000	0.855917	284.117	1.0796	0.0344862
73.3000	0.888489	284.157	1.08005	0.0349998
73.2000	0.807663	284.136	1.07981	0.0343659
73.1000	0.698961	284.176	1.08025	0.0347223
73.0000	0.658115	284.208	1.08061	0.0339874
72.9000	0.696074	284.174	1.08024	0.0344579
72.8000	0.628745	284.116	1.07959	0.034466
72.7000	0.563255	284.148	1.07994	0.0343714
72.6000	0.814851	284.249	1.08106	0.0348654
72.5000	0.581149	284.191	1.08042	0.0345535
72.4000	0.543422	284.131	1.07976	0.0344107
72.3000	0.646606	284.235	1.08091	0.0346246
72.2000	0.402081	284.176	1.08026	0.035549
72.1000	0.652919	284.193	1.08044	0.0347657
72.0000	1.02932	284.148	1.07995	0.0343259
71.9000	0.682132	284.14	1.07986	0.0353042
71.8000	0.568245	284.219	1.08073	0.0354849
71.7000	0.658604	284.176	1.08025	0.0348293
71.6000	0.708585	284.237	1.08092	0.0346322
71.5000	0.570862	284.164	1.08012	0.0351236
71.4000	0.723268	284.169	1.08018	0.0353136
71.3000	0.68391	284.207	1.0806	0.0348006
71.2000	0.658716	284.18	1.0803	0.0352418
71.1000	0.705905	284.179	1.08028	0.0353489
71.0000	0.690607	284.248	1.08104	0.0353472
70.9000	0.625034	284.127	1.07972	0.0340995
70.8000	0.576352	284.166	1.08015	0.0359405
70.7000	0.807037	284.104	1.07946	0.0348281
70.6000	0.777863	284.147	1.07994	0.034552
70.5000	0.702451	284.158	1.08006	0.0360635
70.4000	0.727811	284.158	1.08005	0.0345688
70.3000	0.649239	284.15	1.07996	0.0345689
70.2000	0.689294	284.095	1.07937	0.0353921
70.1000	0.760112	284.159	1.08006	0.0349556
70.0000	0.689215	284.134	1.07979	0.0357595
69.9000	0.557767	284.12	1.07964	0.0352384
69.8000	0.535197	284.091	1.07932	0.035445
69.7000	0.712105	284.138	1.07984	0.0353741
69.6000	0.703238	284.182	1.08032	0.0351619
69.5000	0.560098	284.102	1.07944	0.0352838
69.4000	0.742964	284.066	1.07905	0.0354499
69.3000	0.811958	284.049	1.07885	0.035705
69.2000	0.60766	284.014	1.07847	0.0364418
69.1000	0.634724	284.099	1.0794	0.0358033
69.0000	0.7823	284.01	1.07842	0.0357854
68.9000	0.731126	284.07	1.07908	0.0355727
68.8000	0.808875	284.061	1.07899	0.0357616
68.7000	0.687427	284.188	1.08039	0.0349804
68.6000	0.723097	284.047	1.07883	0.0352119
68.5000	0.797374	284.151	1.07998	0.0358026
68.4000	0.743257	284.144	1.0799	0.0366884
68.3000	0.638318	284.025	1.07859	0.0365496
68.2000	0.386418	284.088	1.07929	0.0352018
68.1000	0.682964	284.111	1.07954	0.0360176
68.0000	0.843961	284.101	1.07942	0.0351195
67.9000	0.754391	284.07	1.07909	0.0368969
67.8000	0.64782	284.085	1.07926	0.0363764
67.7000	0.692262	284.127	1.07971	0.0367677
67.6000	0.635541	284.145	1.07991	0.0354097
67.5000	0.699969	284.128	1.07973	0.0358806
67.4000	0.754482	284.139	1.07985	0.0363188
67.3000	0.623451	284.105	1.07948	0.0363912
67.2000	0.660527	284.068	1.07906	0.0362018
67.1000	0.76907	284.098	1.07939	0.0359024
67.0000	0.716797	284.094	1.07935	0.0362475
66.9000	0.50168	284.159	1.08007	0.0364612
66.8000	0.861923	284.084	1.07924	0.0364091
66.7000	0.799559	284.096	1.07937	0.0363908
66.6000	0.935884	284.06	1.07898	0.036329
66.5000	0.784245	284.069	1.07908	0.0364234
66.4000	0.660966	284.057	1.07894	0.036302
66.3000	0.675465	284.033	1.07868	0.0361001
66.2000	0.634097	284.06	1.07898	0.0368287
66.1000	0.596823	284.128	1.07973	0.0369081
66.0000	0.784352	284.111	1.07953	0.0363035
65.9000	0.751489	284.076	1.07916	0.0363327
65.8000	0.728558	283.996	1.07827	0.0364659
65.7000	0.933226	284.1	1.07942	0.0374999
65.6000	0.848232	283.992	1.07823	0.0366294
65.5000	0.783174	284.008	1.07841	0.0370427
65.4000	0.667506	284.082	1.07922	0.0365066
65.3000	0.89852	284.043	1.07879	0.0368993
65.2000	0.647063	284.017	1.0785	0.0369262
65.1000	0.458289	284.033	1.07868	0.036203
65.0000	0.67534	283.992	1.07822	0.0370358
64.9000	0.619005	284.021	1.07854	0.0376091
64.8000	0.69292	284.045	1.07881	0.0368961
64.7000	0.706775	284.03	1.07864	0.0374678
64.6000	0.707268	284.075	1.07914	0.0366163
64.5000	0.628836	284.044	1.07879	0.0374881
64.4000	0.679407	284.004	1.07835	0.0366142
64.3000	0.565086	284.024	1.07858	0.0378242
64.2000	0.765323	284	1.07831	0.0370803
64.1000	0.615678	284.039	1.07875	0.0372953
64.0000	0.757294	284.005	1.07837	0.037326
63.9000	0.760417	283.922	1.07745	0.0378161
63.8000	0.682152	284.059	1.07896	0.0380716
63.7000	0.586499	284.051	1.07887	0.0379707
63.6000	0.605202	284.035	1.0787	0.0381203
63.5000	0.761542	283.981	1.07811	0.0382877
63.4000	0.813039	283.991	1.07822	0.0386304
63.3000	0.774763	284.029	1.07863	0.0381146
63.2000	0.763391	283.964	1.07792	0.0386873
63.1000	0.635538	283.985	1.07815	0.0382557
63.0000	0.654102	284.064	1.07902	0.0381434
62.9000	0.715506	283.912	1.07735	0.0379646
62.8000	0.634061	283.918	1.07741	0.0388894
62.7000	0.733652	283.925	1.07749	0.03904
62.6000	0.76369	284.024	1.07858	0.0386652
62.5000	0.805414	283.996	1.07827	0.0385115
62.4000	0.762285	283.943	1.07769	0.0384928
62.3000	0.68927	283.953	1.0778	0.0390976
62.2000	0.668835	283.928	1.07752	0.038497
62.1000	0.594548	283.979	1.07809	0.0392384
62.0000	0.539867	284.034	1.07869	0.0393475
61.9000	0.838077	284.01	1.07842	0.0397163
61.8000	0.826326	283.95	1.07776	0.0385642
61.7000	0.826776	283.956	1.07783	0.0387442
61.6000	0.637607	283.963	1.0779	0.0393635
61.5000	0.922125	283.877	1.07696	0.0391336
61.4000	0.831693	284.023	1.07857	0.0395444
61.3000	0.811604	283.879	1.07699	0.0395634
61.2000	0.642361	283.912	1.07735	0.0388077
61.1000	0.848358	283.958	1.07785	0.039606
61.0000	0.606749	283.93	1.07754	0.0397843
60.9000	0.74489	283.912	1.07734	0.0396198
60.8000	0.796864	283.898	1.07719	0.0396725
60.7000	0.619937	283.951	1.07777	0.0399765
60.6000	0.760533	283.933	1.07758	0.0402157
60.5000	0.7321	283.894	1.07715	0.039838
60.4000	0.808455	283.907	1.07729	0.0399871
60.3000	0.702005	283.897	1.07718	0.0401079
60.2000	0.719794	283.937	1.07762	0.0412043
60.1000	0.806628	283.91	1.07732	0.0397306
60.0000	0.676183	283.919	1.07742	0.03971
59.9000	0.761711	283.937	1.07763	0.040397
59.8000	0.716663	283.923	1.07747	0.0399827
59.7000	0.781876	283.974	1.07803	0.0411067
59.6000	0.746066	283.969	1.07798	0.0402753
59.5000	0.679976	283.897	1.07718	0.0412837
59.4000	0.622649	283.903	1.07725	0.0411203
59.3000	0.607552	283.862	1.07679	0.0402537
59.2000	0.809538	283.805	1.07616	0.0409625
59.1000	0.610115	283.906	1.07728	0.0414167
59.0000	0.540492	283.824	1.07637	0.0410068
58.9000	0.713632	283.816	1.07629	0.0417434
58.8000	0.552736	283.934	1.07759	0.0415696
58.7000	0.702805	283.904	1.07725	0.0413741
58.6000	0.731084	283.818	1.0763	0.0416651
58.5000	0.753871	283.885	1.07704	0.0424361
58.4000	0.912256	283.859	1.07676	0.0421395
58.3000	0.751381	283.912	1.07734	0.0424519
58.2000	0.720538	283.832	1.07647	0.0418835
58.1000	0.775502	283.757	1.07564	0.0415533
58.0000	0.830074	283.807	1.07619	0.0426127
57.9000	0.89503	283.793	1.07603	0.0413171
57.8000	0.561005	283.873	1.07691	0.0422524
57.7000	0.818802	283.832	1.07646	0.0425365
57.6000	0.837224	283.803	1.07614	0.0424742
57.5000	0.854408	283.884	1.07703	0.0436484
57.4000	0.78396	283.878	1.07697	0.0441932
57.3000	0.642612	283.799	1.0761	0.0431332
57.2000	0.734447	283.779	1.07588	0.0442554
57.1000	0.739609	283.868	1.07686	0.0437303
57.0000	0.733333	283.768	1.07575	0.0436541
56.9000	0.877003	283.828	1.07641	0.0433385
56.8000	0.659023	283.759	1.07565	0.0433158
56.7000	0.759349	283.73	1.07534	0.0435929
56.6000	0.822368	283.736	1.0754	0.0436097
56.5000	0.787018	283.743	1.07548	0.0437454
56.4000	0.66129	283.763	1.0757	0.0438136
56.3000	0.673563	283.815	1.07628	0.0432887
56.2000	0.786765	283.761	1.07568	0.0453014
56.1000	0.52644	283.716	1.07519	0.0443141
56.0000	0.619612	283.78	1.07589	0.0448544
55.9000	0.806386	283.766	1.07574	0.0450167
55.8000	0.721907	283.713	1.07515	0.0448061
55.7000	0.893156	283.716	1.07519	0.045254
55.6000	0.731734	283.773	1.07581	0.0455693
55.5000	0.803819	283.705	1.07506	0.0447928
55.4000	0.783546	283.686	1.07486	0.0455903
55.3000	0.643112	283.767	1.07575	0.0456188
55.2000	0.65195	283.737	1.07541	0.0454242
55.1000	0.655659	283.724	1.07527	0.0455186
55.0000	0.816815	283.618	1.0741	0.04558
54.9000	0.78665	283.719	1.07522	0.046533
54.8000	0.58213	283.709	1.07511	0.0459701
54.7000	0.819153	283.769	1.07577	0.0461358
54.6000	0.712874	283.634	1.07428	0.0470735
54.5000	0.736073	283.689	1.07488	0.0471251
54.4000	0.65634	283.691	1.0749	0.0472035
54.3000	0.916855	283.661	1.07458	0.0468562
54.2000	0.94093	283.746	1.07552	0.0471581
54.1000	0.60513	283.56	1.07346	0.0475758
54.0000	0.903816	283.644	1.07439	0.0481082
53.9000	0.901912	283.64	1.07434	0.0482173
53.8000	0.711423	283.663	1.0746	0.0480168
53.7000	0.587483	283.647	1.07442	0.0472402
53.6000	0.766832	283.609	1.074	0.0485087
53.5000	0.597836	283.561	1.07347	0.0485427
53.4000	0.877319	283.59	1.0738	0.0476673
53.3000	0.658371	283.606	1.07397	0.0490563
53.2000	0.889461	283.608	1.07399	0.0498051
53.1000	0.734544	283.498	1.07278	0.048976
53.0000	0.880238	283.569	1.07356	0.0483254
52.9000	0.767699	283.561	1.07348	0.0497476
52.8000	0.92099	283.537	1.07321	0.049829
52.7000	0.81861	283.59	1.0738	0.0494681
52.6000	0.955019	283.502	1.07282	0.0500669
52.5000	0.764748	283.463	1.0724	0.0509832
52.4000	0.774907	283.503	1.07283	0.0509615
52.3000	0.692831	283.555	1.07341	0.0502633
52.2000	0.785341	283.417	1.07188	0.0509313
52.1000	0.667282	283.466	1.07242	0.0514821
52.0000	0.708777	283.452	1.07227	0.0505724
51.9000	0.836322	283.455	1.0723	0.0503132
51.8000	0.915276	283.508	1.07289	0.0494884
51.7000	0.842686	283.449	1.07224	0.0517769
