     Temperature          CDdata          UVdata          FLdata    LowerBoundCD           CDfit    UpperBoundCD    LowerBoundUV           UVfit    UpperBoundUV    LowerBoundFL           FLfit    UpperBoundFL         PhiMono        PhiOligo         PhiPoly            Knuc             Kel      ResidualCD      ResidualUV      ResidualFL
    3.619000e+02   -1.931910e-01    1.614700e-01    6.124800e-03    7.107853e-07    7.428786e-07    7.749719e-07    1.660549e-01    1.660630e-01    1.660710e-01    4.997881e-04    5.222115e-04    5.446349e-04    9.954477e-01    4.552350e-03   -1.694066e-16    9.156771e+02    2.896589e-02    3.732305e-02    2.109524e-05    3.138900e-05
    3.618000e+02   -2.296280e-01    1.601600e-01    6.163400e-03    7.173522e-07    7.496974e-07    7.820425e-07    1.660532e-01    1.660612e-01    1.660693e-01    5.043843e-04    5.269745e-04    5.495646e-04    9.954061e-01    4.593871e-03    0.000000e+00    9.240770e+02    2.962913e-02    5.272936e-02    3.482474e-05    3.176929e-05
    3.617000e+02   -2.100510e-01    1.607700e-01    6.450700e-03    7.239906e-07    7.565840e-07    7.891773e-07    1.660514e-01    1.660595e-01    1.660677e-01    5.090252e-04    5.317833e-04    5.545414e-04    9.953642e-01    4.635792e-03    3.388132e-16    9.325586e+02    3.030795e-02    4.412174e-02    2.797910e-05    3.503358e-05
    3.616000e+02   -9.032600e-02    1.611300e-01    6.292700e-03    7.306984e-07    7.635392e-07    7.963800e-07    1.660496e-01    1.660578e-01    1.660660e-01    5.137110e-04    5.366384e-04    5.595659e-04    9.953219e-01    4.678117e-03    0.000000e+00    9.411228e+02    3.100270e-02    8.158924e-03    2.428309e-05    3.313224e-05
    3.615000e+02   -7.892600e-02    1.606400e-01    6.400000e-03    7.374551e-07    7.705638e-07    8.036726e-07    1.660478e-01    1.660560e-01    1.660643e-01    5.184424e-04    5.415404e-04    5.646384e-04    9.952792e-01    4.720849e-03    1.694066e-16    9.497705e+02    3.171378e-02    6.229435e-03    2.933340e-05    3.432155e-05
    3.614000e+02    1.442370e-01    1.607200e-01    6.584500e-03    7.443030e-07    7.776587e-07    8.110144e-07    1.660459e-01    1.660543e-01    1.660626e-01    5.232198e-04    5.464896e-04    5.697594e-04    9.952360e-01    4.763993e-03   -1.694066e-16    9.585024e+02    3.244158e-02    2.080409e-02    2.845432e-05    3.645757e-05
    3.613000e+02   -8.053300e-02    1.608900e-01    6.453200e-03    7.512031e-07    7.848246e-07    8.184461e-07    1.660441e-01    1.660525e-01    1.660609e-01    5.280435e-04    5.514865e-04    5.749295e-04    9.951925e-01    4.807554e-03    0.000000e+00    9.673196e+02    3.318649e-02    6.485690e-03    2.665109e-05    3.483022e-05
    3.612000e+02    1.493530e-01    1.615900e-01    6.331200e-03    7.581748e-07    7.920624e-07    8.259500e-07    1.660422e-01    1.660507e-01    1.660591e-01    5.329142e-04    5.565317e-04    5.801492e-04    9.951485e-01    4.851535e-03    0.000000e+00    9.762228e+02    3.394894e-02    2.230608e-02    1.989751e-05    3.334679e-05
    3.611000e+02   -2.245900e-02    1.617700e-01    5.963400e-03    7.652136e-07    7.993730e-07    8.335324e-07    1.660403e-01    1.660488e-01    1.660574e-01    5.378323e-04    5.616255e-04    5.854188e-04    9.951041e-01    4.895940e-03    0.000000e+00    9.852130e+02    3.472933e-02    5.044425e-04    1.830846e-05    2.917917e-05
    3.610000e+02    2.521100e-02    1.605100e-01    7.173900e-03    7.723463e-07    8.067571e-07    8.411680e-07    1.660384e-01    1.660470e-01    1.660556e-01    5.427982e-04    5.667686e-04    5.907390e-04    9.950592e-01    4.940774e-03    0.000000e+00    9.942910e+02    3.552812e-02    6.355539e-04    3.065832e-05    4.365419e-05
    3.609000e+02   -1.224640e-01    1.609400e-01    6.059900e-03    7.795159e-07    8.142158e-07    8.489157e-07    1.660365e-01    1.660451e-01    1.660538e-01    5.478125e-04    5.719613e-04    5.961102e-04    9.950140e-01    4.986042e-03   -1.694066e-16    1.003458e+03    3.634573e-02    1.499763e-02    2.606241e-05    3.011747e-05
    3.608000e+02   -1.357300e-01    1.601500e-01    6.229300e-03    7.856097e-07    8.201750e-07    8.547403e-07    1.660345e-01    1.660433e-01    1.660520e-01    5.528756e-04    5.772042e-04    6.015329e-04    9.949683e-01    5.031747e-03    2.608861e-14    1.012714e+03    3.718264e-02    1.842286e-02    3.473049e-05    3.194619e-05
    3.607000e+02   -8.574000e-03    1.611100e-01    5.949700e-03    7.928590e-07    8.276982e-07    8.625374e-07    1.660326e-01    1.660414e-01    1.660501e-01    5.579880e-04    5.824979e-04    6.070077e-04    9.949221e-01    5.077894e-03    1.602586e-13    1.022061e+03    3.803929e-02    7.352767e-05    2.431833e-05    2.880686e-05
    3.606000e+02   -4.316200e-02    1.610400e-01    5.147700e-03    8.001920e-07    8.352954e-07    8.703987e-07    1.660306e-01    1.660395e-01    1.660483e-01    5.631504e-04    5.878427e-04    6.125351e-04    9.948755e-01    5.124487e-03    4.158932e-13    1.031500e+03    3.891617e-02    1.863030e-03    2.499448e-05    2.079230e-05
    3.605000e+02    6.249500e-02    1.611600e-01    6.240500e-03    8.075904e-07    8.429673e-07    8.783441e-07    1.660286e-01    1.660375e-01    1.660464e-01    5.683630e-04    5.932393e-04    6.181156e-04    9.948285e-01    5.171531e-03    8.043425e-13    1.041031e+03    3.981376e-02    3.905520e-03    2.379015e-05    3.189155e-05
    3.604000e+02    3.767700e-02    1.609100e-01    5.440300e-03    8.150698e-07    8.507148e-07    8.863599e-07    1.660266e-01    1.660356e-01    1.660445e-01    5.736265e-04    5.986881e-04    6.237497e-04    9.947810e-01    5.219031e-03    1.336279e-12    1.050655e+03    4.073258e-02    1.419492e-03    2.627140e-05    2.344120e-05
    3.603000e+02   -1.637590e-01    1.611900e-01    6.685900e-03    8.226266e-07    8.585388e-07    8.944510e-07    1.660245e-01    1.660336e-01    1.660426e-01    5.789414e-04    6.041898e-04    6.294381e-04    9.947330e-01    5.266992e-03    2.022376e-12    1.060374e+03    4.167312e-02    2.681729e-02    2.346039e-05    3.698720e-05
    3.602000e+02   -1.636750e-01    1.605900e-01    5.615300e-03    8.302612e-07    8.664402e-07    9.026192e-07    1.660225e-01    1.660316e-01    1.660407e-01    5.843082e-04    6.097447e-04    6.351812e-04    9.946846e-01    5.315416e-03    2.874999e-12    1.070188e+03    4.263593e-02    2.678979e-02    2.961104e-05    2.505558e-05
    3.601000e+02   -4.345200e-02    1.606700e-01    6.103800e-03    8.379662e-07    8.744198e-07    9.108733e-07    1.660204e-01    1.660296e-01    1.660388e-01    5.897275e-04    6.153535e-04    6.409795e-04    9.946357e-01    5.364311e-03    3.907194e-12    1.080099e+03    4.362153e-02    1.888152e-03    2.872525e-05    3.012304e-05
    3.600000e+02    3.483600e-02    1.608000e-01    6.972700e-03    8.457354e-07    8.824785e-07    9.192215e-07    1.660183e-01    1.660276e-01    1.660368e-01    5.951997e-04    6.210167e-04    6.468337e-04    9.945863e-01    5.413679e-03    5.132681e-12    1.090107e+03    4.463049e-02    1.213485e-03    2.732744e-05    4.034388e-05
    3.599000e+02   -1.998110e-01    1.602400e-01    5.796100e-03    8.535894e-07    8.906172e-07    9.276451e-07    1.660162e-01    1.660255e-01    1.660348e-01    6.007254e-04    6.267348e-04    6.527442e-04    9.945365e-01    5.463527e-03    6.564336e-12    1.100213e+03    4.566336e-02    3.992479e-02    3.347221e-05    2.672234e-05
    3.598000e+02   -1.582430e-01    1.605900e-01    6.202900e-03    8.615338e-07    8.988370e-07    9.361401e-07    1.660141e-01    1.660234e-01    1.660328e-01    6.063052e-04    6.325085e-04    6.587118e-04    9.944861e-01    5.513858e-03    8.218422e-12    1.110419e+03    4.672073e-02    2.504113e-02    2.952237e-05    3.102926e-05
    3.597000e+02   -2.199950e-01    1.605400e-01    5.952800e-03    8.695395e-07    9.071387e-07    9.447378e-07    1.660119e-01    1.660214e-01    1.660308e-01    6.119396e-04    6.383382e-04    6.647368e-04    9.944353e-01    5.564679e-03   -6.812347e-12    1.120725e+03    4.780319e-02    4.839820e-02    3.004532e-05    2.824350e-05
    3.596000e+02   -1.945200e-02    1.616600e-01    5.453000e-03    8.776402e-07    9.155232e-07    9.534063e-07    1.660097e-01    1.660193e-01    1.660288e-01    6.176291e-04    6.442245e-04    6.708200e-04    9.943840e-01    5.615993e-03   -4.283784e-12    1.131132e+03    4.891135e-02    3.784159e-04    1.900309e-05    2.312432e-05
