     Temperature          CDdata          UVdata          FLdata    LowerBoundCD           CDfit    UpperBoundCD    LowerBoundUV           UVfit    UpperBoundUV    LowerBoundFL           FLfit    UpperBoundFL         PhiMono        PhiOligo         PhiPoly            Knuc             Kel      ResidualCD      ResidualUV      ResidualFL
    3.614000e+02   -3.216310e-01    1.045870e+00    1.865590e-02    7.074881e-05    7.373113e-05    7.671344e-05    9.858976e-01    9.863487e-01    9.867998e-01    2.058984e-02    2.145781e-02    2.232578e-02    9.547661e-01    4.523385e-02   -5.251604e-13    9.585024e+02    3.244158e-02    1.034939e-01    3.542782e-03    7.850691e-06
    3.613000e+02   -2.542360e-01    1.045510e+00    1.843460e-02    7.136947e-05    7.437121e-05    7.737294e-05    9.857979e-01    9.862519e-01    9.867059e-01    2.077045e-02    2.164409e-02    2.251773e-02    9.543735e-01    4.562654e-02   -5.748982e-13    9.673196e+02    3.318649e-02    6.467376e-02    3.511520e-03    1.030083e-05
    3.612000e+02   -4.370150e-01    1.045530e+00    1.707710e-02    7.199539e-05    7.501687e-05    7.803835e-05    9.856973e-01    9.861543e-01    9.866112e-01    2.095266e-02    2.183200e-02    2.271133e-02    9.539773e-01    4.602266e-02   -6.293794e-13    9.762228e+02    3.394894e-02    1.910477e-01    3.525478e-03    2.260904e-05
    3.611000e+02   -5.607730e-01    1.046640e+00    1.777430e-02    7.262694e-05    7.566816e-05    7.870938e-05    9.855958e-01    9.860558e-01    9.865157e-01    2.113649e-02    2.202154e-02    2.290660e-02    9.535778e-01    4.642222e-02   -6.888750e-13    9.852130e+02    3.472933e-02    3.145512e-01    3.670450e-03    1.803907e-05
    3.610000e+02   -9.681720e-01    1.047570e+00    1.834200e-02    7.326422e-05    7.632513e-05    7.938604e-05    9.854935e-01    9.859564e-01    9.864193e-01    2.132193e-02    2.221274e-02    2.310356e-02    9.531747e-01    4.682528e-02   -7.544692e-13    9.942910e+02    3.552812e-02    9.375048e-01    3.796236e-03    1.498264e-05
    3.609000e+02   -6.917556e-01    1.046150e+00    1.861570e-02    7.390702e-05    7.698783e-05    8.006864e-05    9.853902e-01    9.858562e-01    9.863221e-01    2.150901e-02    2.240561e-02    2.330221e-02    9.527682e-01    4.723185e-02   -8.258910e-13    1.003458e+03    3.634573e-02    4.786323e-01    3.635346e-03    1.436339e-05
    3.608000e+02   -9.921110e-01    1.045350e+00    1.890220e-02    7.455556e-05    7.765630e-05    8.075703e-05    9.852861e-01    9.857551e-01    9.862240e-01    2.169773e-02    2.260015e-02    2.350257e-02    9.523580e-01    4.764195e-02   -9.040891e-13    1.012714e+03    3.718264e-02    9.844383e-01    3.551556e-03    1.367484e-05
    3.607000e+02   -8.709030e-01    1.045730e+00    1.877550e-02    7.520977e-05    7.833058e-05    8.145140e-05    9.851811e-01    9.856531e-01    9.861251e-01    2.188812e-02    2.279639e-02    2.370466e-02    9.519444e-01    4.805563e-02   -9.894700e-13    1.022061e+03    3.803929e-02    7.586085e-01    3.609236e-03    1.616755e-05
    3.606000e+02   -5.234970e-01    1.044790e+00    1.913700e-02    7.586969e-05    7.901074e-05    8.215179e-05    9.850752e-01    9.855502e-01    9.860253e-01    2.208019e-02    2.299434e-02    2.390848e-02    9.515271e-01    4.847291e-02   -1.082982e-12    1.031500e+03    3.891617e-02    2.741318e-01    3.509352e-03    1.487904e-05
    3.605000e+02   -9.167370e-01    1.043760e+00    1.988060e-02    7.653545e-05    7.969680e-05    8.285816e-05    9.849683e-01    9.854464e-01    9.859246e-01    2.227394e-02    2.319400e-02    2.411406e-02    9.511062e-01    4.889381e-02    1.034600e-12    1.041031e+03    3.981376e-02    8.405529e-01    3.400470e-03    1.097864e-05
    3.604000e+02   -4.833250e-01    1.044620e+00    1.938310e-02    7.720709e-05    8.038884e-05    8.357058e-05    9.848606e-01    9.853418e-01    9.858230e-01    2.246941e-02    2.339541e-02    2.432141e-02    9.506816e-01    4.931838e-02    8.749511e-13    1.050655e+03    4.073258e-02    2.336808e-01    3.513907e-03    1.609860e-05
    3.603000e+02   -3.522800e-02    1.044110e+00    1.895050e-02    7.788466e-05    8.108688e-05    8.428909e-05    9.847519e-01    9.852362e-01    9.857205e-01    2.266659e-02    2.359856e-02    2.453053e-02    9.502534e-01    4.974663e-02    7.056801e-13    1.060374e+03    4.167312e-02    1.246732e-03    3.466123e-03    2.160445e-05
    3.602000e+02   -9.964550e-01    1.044400e+00    2.040390e-02    7.856809e-05    8.179098e-05    8.501387e-05    9.846423e-01    9.851297e-01    9.856172e-01    2.286550e-02    2.380348e-02    2.474145e-02    9.498214e-01    5.017860e-02    5.251604e-13    1.070188e+03    4.263593e-02    9.930856e-01    3.512966e-03    1.155711e-05
    3.601000e+02   -5.108990e-01    1.044520e+00    1.920620e-02    7.925765e-05    8.250118e-05    8.574473e-05    9.845317e-01    9.850223e-01    9.855129e-01    2.306616e-02    2.401017e-02    2.495418e-02    9.493857e-01    5.061432e-02    3.342053e-13    1.080099e+03    4.362153e-02    2.611021e-01    3.539976e-03    2.307812e-05
    3.600000e+02   -8.338317e-01    1.044250e+00    1.940200e-02    7.995313e-05    8.321755e-05    8.648198e-05    9.844202e-01    9.849140e-01    9.854077e-01    2.326858e-02    2.421866e-02    2.516873e-02    9.489462e-01    5.105382e-02    1.301043e-13    1.090107e+03    4.463049e-02    6.954141e-01    3.520766e-03    2.320018e-05
    3.599000e+02   -6.710006e-01    1.045150e+00    2.041100e-02    8.065475e-05    8.394013e-05    8.722550e-05    9.843078e-01    9.848047e-01    9.853016e-01    2.347278e-02    2.442895e-02    2.538512e-02    9.485029e-01    5.149713e-02    0.000000e+00    1.100213e+03    4.566336e-02    4.503545e-01    3.641559e-03    1.614393e-05
    3.598000e+02   -4.261660e-01    1.044440e+00    1.939520e-02    8.136251e-05    8.466896e-05    8.797541e-05    9.841944e-01    9.846944e-01    9.851945e-01    2.367877e-02    2.464107e-02    2.560336e-02    9.480557e-01    5.194428e-02    0.000000e+00    1.110419e+03    4.672073e-02    1.816896e-01    3.569532e-03    2.751912e-05
    3.597000e+02   -5.294400e-01    1.044740e+00    1.985780e-02    8.207643e-05    8.540410e-05    8.873177e-05    9.840800e-01    9.845833e-01    9.850865e-01    2.388656e-02    2.485502e-02    2.582347e-02    9.476047e-01    5.239530e-02    2.710505e-16    1.120725e+03    4.780319e-02    2.803971e-01    3.618835e-03    2.497220e-05
    3.596000e+02   -4.891140e-01    1.044140e+00    1.923050e-02    8.279670e-05    8.614560e-05    8.949450e-05    9.839646e-01    9.844711e-01    9.849776e-01    2.409618e-02    2.507082e-02    2.604547e-02    9.471498e-01    5.285022e-02    1.355253e-16    1.131132e+03    4.891135e-02    2.393168e-01    3.560378e-03    3.410936e-05
    3.595000e+02   -5.513960e-01    1.043540e+00    2.059430e-02    8.352329e-05    8.689351e-05    9.026373e-05    9.838482e-01    9.843580e-01    9.848677e-01    2.430762e-02    2.528849e-02    2.626936e-02    9.466909e-01    5.330907e-02    1.355253e-16    1.141642e+03    5.004584e-02    3.041334e-01    3.502511e-03    2.203543e-05
    3.594000e+02   -7.284866e-01    1.044060e+00    1.995140e-02    8.425612e-05    8.764788e-05    9.103964e-05    9.837309e-01    9.842439e-01    9.847569e-01    2.452092e-02    2.550804e-02    2.649516e-02    9.462281e-01    5.377189e-02    1.355253e-16    1.152256e+03    5.120730e-02    5.308204e-01    3.577968e-03    3.087625e-05
    3.593000e+02    2.841650e-01    1.044360e+00    2.096460e-02    8.499559e-05    8.840876e-05    9.182193e-05    9.836126e-01    9.841288e-01    9.846451e-01    2.473609e-02    2.572949e-02    2.672288e-02    9.457613e-01    5.423871e-02    1.355253e-16    1.162975e+03    5.239638e-02    8.069951e-02    3.627797e-03    2.270414e-05
    3.592000e+02   -3.509950e-01    1.044410e+00    2.027590e-02    8.574126e-05    8.917620e-05    9.261114e-05    9.834932e-01    9.840127e-01    9.845323e-01    2.495313e-02    2.595284e-02    2.695255e-02    9.452905e-01    5.470955e-02    0.000000e+00    1.173799e+03    5.361376e-02    1.232601e-01    3.647830e-03    3.222768e-05
    3.591000e+02   -4.743220e-01    1.044340e+00    2.150370e-02    8.649351e-05    8.995026e-05    9.340702e-05    9.833728e-01    9.838957e-01    9.844185e-01    2.517207e-02    2.617813e-02    2.718418e-02    9.448155e-01    5.518445e-02    2.710505e-16    1.184730e+03    5.486013e-02    2.250667e-01    3.653519e-03    2.185025e-05
    3.590000e+02   -4.971050e-01    1.043810e+00    1.989160e-02    8.725231e-05    9.073099e-05    9.420968e-05    9.832514e-01    9.837776e-01    9.843037e-01    2.539292e-02    2.640535e-02    2.741778e-02    9.443366e-01    5.566345e-02    0.000000e+00    1.195768e+03    5.613618e-02    2.472036e-01    3.603893e-03    4.242893e-05
    3.589000e+02   -7.235000e-01    1.044050e+00    2.015760e-02    8.801780e-05    9.151844e-05    9.501908e-05    9.831290e-01    9.836585e-01    9.841879e-01    2.561570e-02    2.663453e-02    2.765336e-02    9.438534e-01    5.614657e-02    1.355253e-16    1.206917e+03    5.744266e-02    5.235847e-01    3.647137e-03    4.195062e-05
    3.588000e+02   -2.524220e-01    1.043870e+00    2.134560e-02    8.879000e-05    9.231266e-05    9.583532e-05    9.830055e-01    9.835383e-01    9.840712e-01    2.584041e-02    2.686568e-02    2.789095e-02    9.433662e-01    5.663385e-02    4.065758e-16    1.218175e+03    5.878030e-02    6.376348e-02    3.639909e-03    3.047131e-05
    3.587000e+02   -5.156070e-01    1.043970e+00    2.068490e-02    8.956885e-05    9.311371e-05    9.665856e-05    9.828810e-01    9.834172e-01    9.839534e-01    2.606709e-02    2.709882e-02    2.813056e-02    9.428747e-01    5.712532e-02    0.000000e+00    1.229544e+03    6.014985e-02    2.659466e-01    3.666644e-03    4.113841e-05
    3.586000e+02   -2.703520e-01    1.043490e+00    2.141870e-02    9.035448e-05    9.392163e-05    9.748878e-05    9.827554e-01    9.832950e-01    9.838345e-01    2.629573e-02    2.733397e-02    2.837220e-02    9.423790e-01    5.762101e-02    1.355253e-16    1.241027e+03    6.155211e-02    7.314100e-02    3.623440e-03    3.499039e-05
    3.585000e+02   -8.605330e-01    1.043020e+00    2.202660e-02    9.114686e-05    9.473649e-05    9.832612e-05    9.826288e-01    9.831717e-01    9.837147e-01    2.652637e-02    2.757113e-02    2.861589e-02    9.418790e-01    5.812096e-02    1.355253e-16    1.252622e+03    6.298787e-02    7.406801e-01    3.581815e-03    3.074182e-05
    3.584000e+02   -6.569717e-01    1.042730e+00    2.210720e-02    9.194616e-05    9.555833e-05    9.917051e-05    9.825011e-01    9.830474e-01    9.835938e-01    2.675901e-02    2.781033e-02    2.886165e-02    9.413748e-01    5.862520e-02    1.355253e-16    1.264333e+03    6.445795e-02    4.317374e-01    3.562010e-03    3.252567e-05
    3.583000e+02   -5.626220e-01    1.042280e+00    2.161540e-02    9.275251e-05    9.638722e-05    1.000219e-04    9.823723e-01    9.829220e-01    9.834718e-01    2.699367e-02    2.805158e-02    2.910949e-02    9.408662e-01    5.913376e-02    5.421011e-16    1.276160e+03    6.596318e-02    3.166520e-01    3.523366e-03    4.142438e-05
    3.582000e+02   -5.806150e-01    1.043070e+00    2.188820e-02    9.356569e-05    9.722320e-05    1.008807e-04    9.822424e-01    9.827956e-01    9.833488e-01    2.723036e-02    2.829489e-02    2.935942e-02    9.403533e-01    5.964668e-02    1.355253e-16    1.288104e+03    6.750444e-02    3.372267e-01    3.633003e-03    4.104571e-05
    3.581000e+02   -4.562640e-01    1.042810e+00    2.194730e-02    9.438597e-05    9.806633e-05    1.017467e-04    9.821114e-01    9.826681e-01    9.832247e-01    2.746911e-02    2.854029e-02    2.961147e-02    9.398360e-01    6.016399e-02    2.710505e-16    1.300167e+03    6.908260e-02    2.082663e-01    3.617051e-03    4.346753e-05
    3.580000e+02   -7.453262e-01    1.041940e+00    2.259200e-02    9.521344e-05    9.891667e-05    1.026199e-04    9.819793e-01    9.825394e-01    9.830996e-01    2.770993e-02    2.878779e-02    2.986565e-02    9.393143e-01    6.068572e-02    2.710505e-16    1.312350e+03    7.069857e-02    5.556585e-01    3.528425e-03    3.838779e-05
    3.579000e+02   -2.298960e-01    1.041870e+00    2.200760e-02    9.604800e-05    9.977426e-05    1.035005e-04    9.818461e-01    9.824097e-01    9.829734e-01    2.795283e-02    2.903740e-02    3.012197e-02    9.387881e-01    6.121191e-02    4.065758e-16    1.324654e+03    7.235328e-02    5.289806e-02    3.535523e-03    4.941809e-05
    3.578000e+02   -5.955600e-01    1.041520e+00    2.261620e-02    9.688984e-05    1.006392e-04    1.043885e-04    9.817118e-01    9.822789e-01    9.828460e-01    2.819783e-02    2.928914e-02    3.038046e-02    9.382574e-01    6.174260e-02    5.421011e-16    1.337080e+03    7.404767e-02    3.548116e-01    3.509507e-03    4.452818e-05
    3.577000e+02   -2.011290e-01    1.042100e+00    2.300030e-02    9.773884e-05    1.015115e-04    1.052841e-04    9.815763e-01    9.821470e-01    9.827176e-01    2.844495e-02    2.954304e-02    3.064112e-02    9.377222e-01    6.227781e-02    4.065758e-16    1.349629e+03    7.578272e-02    4.049372e-02    3.594367e-03    4.280739e-05
    3.576000e+02   -5.355180e-01    1.042310e+00    2.233190e-02    9.859521e-05    1.023912e-04    1.061871e-04    9.814397e-01    9.820139e-01    9.825881e-01    2.869420e-02    2.979909e-02    3.090398e-02    9.371824e-01    6.281758e-02    5.421011e-16    1.362304e+03    7.755943e-02    2.868892e-01    3.635620e-03    5.575895e-05
    3.575000e+02   -9.111330e-01    1.041800e+00    2.373150e-02    9.945902e-05    1.032783e-04    1.070977e-04    9.813019e-01    9.818797e-01    9.824574e-01    2.894561e-02    3.005733e-02    3.116905e-02    9.366380e-01    6.336196e-02    4.065758e-16    1.375104e+03    7.937883e-02    8.303516e-01    3.590443e-03    4.001610e-05
    3.574000e+02   -8.015014e-01    1.041240e+00    2.314820e-02    1.003302e-04    1.041731e-04    1.080159e-04    9.811630e-01    9.817444e-01    9.823257e-01    2.919918e-02    3.031776e-02    3.143634e-02    9.360890e-01    6.391096e-02    8.131516e-16    1.388033e+03    8.124195e-02    6.425715e-01    3.539732e-03    5.140263e-05
    3.573000e+02   -7.185226e-01    1.040740e+00    2.312030e-02    1.012088e-04    1.050754e-04    1.089420e-04    9.810230e-01    9.816079e-01    9.821927e-01    2.945494e-02    3.058041e-02    3.170588e-02    9.355354e-01    6.446463e-02    8.131516e-16    1.401090e+03    8.314989e-02    5.164257e-01    3.496611e-03    5.565326e-05
    3.572000e+02   -6.157120e-01    1.040980e+00    2.288900e-02    1.020950e-04    1.059854e-04    1.098757e-04    9.808817e-01    9.814702e-01    9.820587e-01    2.971290e-02    3.084529e-02    3.197768e-02    9.349770e-01    6.502301e-02    8.131516e-16    1.414277e+03    8.510374e-02    3.792318e-01    3.541416e-03    6.330256e-05
    3.571000e+02   -4.993560e-01    1.041330e+00    2.375250e-02    1.029891e-04    1.069030e-04    1.108170e-04    9.807393e-01    9.813314e-01    9.819235e-01    2.997307e-02    3.111242e-02    3.225176e-02    9.344139e-01    6.558612e-02    6.776264e-16    1.427596e+03    8.710464e-02    2.494632e-01    3.599834e-03    5.416839e-05
    3.570000e+02   -4.860270e-01    1.040970e+00    2.453440e-02    1.038906e-04    1.078285e-04    1.117664e-04    9.805957e-01    9.811914e-01    9.817871e-01    3.023549e-02    3.138181e-02    3.252813e-02    9.338460e-01    6.615401e-02    9.486769e-16    1.441048e+03    8.915374e-02    2.363271e-01    3.573483e-03    4.688702e-05
    3.569000e+02   -8.141784e-01    1.039310e+00    2.297130e-02    1.047998e-04    1.087617e-04    1.127237e-04    9.804508e-01    9.810502e-01    9.816496e-01    3.050015e-02    3.165348e-02    3.280682e-02    9.332733e-01    6.672671e-02    1.219727e-15    1.454635e+03    9.125223e-02    6.630636e-01    3.394205e-03    7.538032e-05
    3.568000e+02   -7.475417e-01    1.039560e+00    2.437550e-02    1.057169e-04    1.097029e-04    1.136889e-04    9.803048e-01    9.809078e-01    9.815109e-01    3.076708e-02    3.192746e-02    3.308783e-02    9.326957e-01    6.730426e-02    9.486769e-16    1.468357e+03    9.340134e-02    5.589827e-01    3.440078e-03    5.703205e-05
    3.567000e+02   -3.806110e-01    1.039490e+00    2.458000e-02    1.066418e-04    1.106520e-04    1.146621e-04    9.801575e-01    9.807642e-01    9.813709e-01    3.103631e-02    3.220375e-02    3.337119e-02    9.321133e-01    6.788669e-02    1.084202e-15    1.482217e+03    9.560231e-02    1.449490e-01    3.448715e-03    5.812150e-05
    3.566000e+02   -3.643570e-01    1.039480e+00    2.543830e-02    1.075745e-04    1.116090e-04    1.156435e-04    9.800091e-01    9.806194e-01    9.812298e-01    3.130783e-02    3.248237e-02    3.365691e-02    9.315260e-01    6.847403e-02    1.490778e-15    1.496215e+03    9.785642e-02    1.328374e-01    3.464566e-03    4.961890e-05
    3.565000e+02   -7.118301e-01    1.040520e+00    2.558820e-02    1.085153e-04    1.125741e-04    1.166330e-04    9.798593e-01    9.804734e-01    9.810875e-01    3.158168e-02    3.276334e-02    3.394501e-02    9.309337e-01    6.906633e-02    1.490778e-15    1.510353e+03    1.001650e-01    5.068624e-01    3.605592e-03    5.148266e-05
    3.564000e+02   -6.889434e-01    1.039290e+00    2.458470e-02    1.094640e-04    1.135474e-04    1.176307e-04    9.797084e-01    9.803262e-01    9.809440e-01    3.185786e-02    3.304668e-02    3.423550e-02    9.303364e-01    6.966363e-02    1.490778e-15    1.524633e+03    1.025294e-01    4.747995e-01    3.476733e-03    7.160516e-05
    3.563000e+02   -4.880980e-01    1.039450e+00    2.520020e-02    1.104209e-04    1.145288e-04    1.186366e-04    9.795561e-01    9.801777e-01    9.807992e-01    3.213641e-02    3.333241e-02    3.452841e-02    9.297340e-01    7.026595e-02    1.626303e-15    1.539056e+03    1.049509e-01    2.383515e-01    3.513207e-03    6.613284e-05
    3.562000e+02   -4.331150e-01    1.039600e+00    2.512950e-02    1.113859e-04    1.155184e-04    1.196508e-04    9.794027e-01    9.800279e-01    9.806532e-01    3.241733e-02    3.362054e-02    3.482375e-02    9.291267e-01    7.087334e-02    1.897354e-15    1.553624e+03    1.074311e-01    1.876887e-01    3.548829e-03    7.209777e-05
    3.561000e+02   -1.824260e-01    1.039060e+00    2.569200e-02    1.123590e-04    1.165162e-04    1.206735e-04    9.792479e-01    9.798770e-01    9.805060e-01    3.270064e-02    3.391109e-02    3.512155e-02    9.285142e-01    7.148583e-02    1.626303e-15    1.568338e+03    1.099713e-01    3.332177e-02    3.502633e-03    6.755347e-05
    3.560000e+02   -5.631210e-01    1.038230e+00    2.553700e-02    1.133404e-04    1.175225e-04    1.217045e-04    9.790919e-01    9.797247e-01    9.803575e-01    3.298636e-02    3.420408e-02    3.542180e-02    9.278965e-01    7.210347e-02    2.574980e-15    1.583200e+03    1.125730e-01    3.172376e-01    3.422871e-03    7.511830e-05
    3.559000e+02   -2.564790e-01    1.038590e+00    2.561390e-02    1.143302e-04    1.185371e-04    1.227440e-04    9.789345e-01    9.795711e-01    9.802078e-01    3.327451e-02    3.449953e-02    3.572455e-02    9.272737e-01    7.272628e-02    2.168404e-15    1.598211e+03    1.152379e-01    6.584230e-02    3.483224e-03    7.895437e-05
    3.558000e+02   -8.422408e-01    1.039730e+00    2.591950e-02    1.153284e-04    1.195601e-04    1.237919e-04    9.787759e-01    9.794163e-01    9.800568e-01    3.356510e-02    3.479745e-02    3.602979e-02    9.266457e-01    7.335430e-02    2.574980e-15    1.613373e+03    1.179673e-01    7.095710e-01    3.637739e-03    7.881795e-05
    3.557000e+02   -8.486739e-01    1.038640e+00    2.625420e-02    1.163349e-04    1.205917e-04    1.248485e-04    9.786160e-01    9.792602e-01    9.799045e-01    3.385817e-02    3.509786e-02    3.633755e-02    9.260124e-01    7.398758e-02    2.574980e-15    1.628687e+03    1.207630e-01    7.204521e-01    3.525959e-03    7.821031e-05
    3.556000e+02   -5.468520e-01    1.038540e+00    2.621360e-02    1.173642e-04    1.216477e-04    1.259313e-04    9.784547e-01    9.791028e-01    9.797509e-01    3.415371e-02    3.540078e-02    3.664785e-02    9.253739e-01    7.462615e-02    3.117081e-15    1.644156e+03    1.236266e-01    2.991802e-01    3.532782e-03    8.440430e-05
    3.555000e+02   -6.545059e-01    1.037180e+00    2.705480e-02    1.183874e-04    1.226961e-04    1.270049e-04    9.782921e-01    9.789440e-01    9.795960e-01    3.445175e-02    3.570623e-02    3.696071e-02    9.247300e-01    7.527005e-02    3.117081e-15    1.659780e+03    1.265597e-01    4.285386e-01    3.391426e-03    7.484726e-05
    3.554000e+02   -2.943240e-01    1.038030e+00    2.551970e-02    1.194193e-04    1.237532e-04    1.280872e-04    9.781282e-01    9.787840e-01    9.794398e-01    3.475232e-02    3.601423e-02    3.727614e-02    9.240807e-01    7.591932e-02    3.659182e-15    1.675561e+03    1.295642e-01    8.669948e-02    3.510090e-03    1.101351e-04
    3.553000e+02   -5.631670e-01    1.037650e+00    2.576160e-02    1.204599e-04    1.248190e-04    1.291782e-04    9.779629e-01    9.786226e-01    9.792823e-01    3.505542e-02    3.632479e-02    3.759416e-02    9.234260e-01    7.657399e-02    3.659182e-15    1.691502e+03    1.326417e-01    3.172977e-01    3.484234e-03    1.115809e-04
    3.552000e+02   -2.113430e-01    1.037020e+00    2.616930e-02    1.215091e-04    1.258937e-04    1.302782e-04    9.777963e-01    9.784599e-01    9.791234e-01    3.536107e-02    3.663793e-02    3.791479e-02    9.227659e-01    7.723411e-02    4.201283e-15    1.707603e+03    1.357941e-01    4.471909e-02    3.429290e-03    1.095922e-04
    3.551000e+02   -1.352170e-01    1.036420e+00    2.744850e-02    1.225673e-04    1.269771e-04    1.313870e-04    9.776283e-01    9.782958e-01    9.789632e-01    3.566930e-02    3.695367e-02    3.823804e-02    9.221003e-01    7.789971e-02    4.472334e-15    1.723868e+03    1.390233e-01    1.831799e-02    3.378426e-03    9.034834e-05
