     Temperature          CDdata          UVdata          FLdata    LowerBoundCD           CDfit    UpperBoundCD    LowerBoundUV           UVfit    UpperBoundUV    LowerBoundFL           FLfit    UpperBoundFL         PhiMono        PhiOligo         PhiPoly            Knuc             Kel      ResidualCD      ResidualUV      ResidualFL
    3.620000e+02   -8.437500e-02    4.434600e-01    1.094460e-02    1.108077e-05    1.157019e-05    1.205962e-05    4.320161e-01    4.320966e-01    4.321771e-01    5.452853e-03    5.693707e-03    5.934560e-03    9.822543e-01    1.774570e-02    0.000000e+00    9.073582e+02    2.831784e-02    7.121093e-03    1.291269e-04    2.757188e-05
    3.619000e+02   -1.246930e-01    4.432100e-01    1.162610e-02    1.118099e-05    1.167391e-05    1.216683e-05    4.319984e-01    4.320795e-01    4.321606e-01    5.502175e-03    5.744746e-03    5.987317e-03    9.820952e-01    1.790477e-02   -1.694066e-16    9.156771e+02    2.896589e-02    1.555126e-02    1.238873e-04    3.459033e-05
    3.618000e+02   -3.909800e-01    4.442600e-01    1.135060e-02    1.128216e-05    1.177860e-05    1.227503e-05    4.319806e-01    4.320623e-01    4.321440e-01    5.551960e-03    5.796261e-03    6.040562e-03    9.819347e-01    1.806533e-02    0.000000e+00    9.240770e+02    2.962913e-02    1.528746e-01    1.487836e-04    3.085068e-05
    3.617000e+02   -4.371610e-01    4.440200e-01    1.056810e-02    1.138424e-05    1.188425e-05    1.238427e-05    4.319627e-01    4.320449e-01    4.321272e-01    5.602213e-03    5.848256e-03    6.094299e-03    9.817726e-01    1.822738e-02    5.082198e-16    9.325586e+02    3.030795e-02    1.911201e-01    1.434023e-04    2.227692e-05
    3.616000e+02   -5.328490e-01    4.436000e-01    1.001700e-02    1.148736e-05    1.199090e-05    1.249444e-05    4.319445e-01    4.320274e-01    4.321102e-01    5.652940e-03    5.900736e-03    6.148533e-03    9.816090e-01    1.839095e-02   -1.694066e-16    9.411228e+02    3.100270e-02    2.839408e-01    1.339254e-04    1.694363e-05
    3.615000e+02   -2.056370e-01    4.442300e-01    1.135320e-02    1.159138e-05    1.209854e-05    1.260569e-05    4.319263e-01    4.320097e-01    4.320931e-01    5.704143e-03    5.953705e-03    6.203268e-03    9.814440e-01    1.855604e-02    1.694066e-16    9.497705e+02    3.171378e-02    4.229155e-02    1.493362e-04    2.915454e-05
    3.614000e+02   -2.056370e-01    4.442300e-01    1.135320e-02    1.169643e-05    1.220718e-05    1.271794e-05    4.319078e-01    4.319918e-01    4.320758e-01    5.755828e-03    6.007169e-03    6.258509e-03    9.812773e-01    1.872267e-02    1.694066e-16    9.585024e+02    3.244158e-02    4.229160e-02    1.497734e-04    2.858005e-05
    3.613000e+02   -2.196590e-01    4.444000e-01    1.227800e-02    1.180245e-05    1.231684e-05    1.283123e-05    4.318892e-01    4.319738e-01    4.320584e-01    5.808000e-03    6.061130e-03    6.314261e-03    9.811091e-01    1.889085e-02   -1.694066e-16    9.673196e+02    3.318649e-02    4.825549e-02    1.544113e-04    3.864947e-05
    3.612000e+02   -2.481580e-01    4.439400e-01    1.156750e-02    1.190947e-05    1.242752e-05    1.294556e-05    4.318703e-01    4.319556e-01    4.320408e-01    5.860663e-03    6.115595e-03    6.370528e-03    9.809394e-01    1.906061e-02    0.000000e+00    9.762228e+02    3.394894e-02    6.158856e-02    1.436268e-04    2.972326e-05
    3.611000e+02   -2.845370e-01    4.454100e-01    1.208190e-02    1.201748e-05    1.253923e-05    1.306098e-05    4.318514e-01    4.319372e-01    4.320230e-01    5.913822e-03    6.170569e-03    6.427316e-03    9.807681e-01    1.923194e-02    1.694066e-16    9.852130e+02    3.472933e-02    8.096844e-02    1.815168e-04    3.494384e-05
    3.610000e+02   -1.513030e-01    4.453800e-01    1.203110e-02    1.212654e-05    1.265198e-05    1.317742e-05    4.318322e-01    4.319186e-01    4.320051e-01    5.967481e-03    6.226055e-03    6.484628e-03    9.805951e-01    1.940488e-02    1.694066e-16    9.942910e+02    3.552812e-02    2.289643e-02    1.812084e-04    3.369855e-05
    3.609000e+02   -4.206480e-01    4.465800e-01    1.153010e-02    1.223656e-05    1.276579e-05    1.329501e-05    4.318129e-01    4.318999e-01    4.319870e-01    6.021645e-03    6.282058e-03    6.542472e-03    9.804206e-01    1.957942e-02    0.000000e+00    1.003458e+03    3.634573e-02    1.769555e-01    2.155050e-04    2.754194e-05
    3.608000e+02   -4.142930e-01    4.456400e-01    1.115900e-02    1.234771e-05    1.288065e-05    1.341359e-05    4.317933e-01    4.318810e-01    4.319687e-01    6.076320e-03    6.338585e-03    6.600850e-03    9.802444e-01    1.975560e-02   -1.694066e-16    1.012714e+03    3.718264e-02    1.716494e-01    1.893097e-04    2.323640e-05
    3.607000e+02   -7.190500e-02    4.437500e-01    1.151700e-02    1.245986e-05    1.299659e-05    1.353332e-05    4.317736e-01    4.318619e-01    4.319502e-01    6.131509e-03    6.395639e-03    6.659768e-03    9.800666e-01    1.993342e-02    1.694066e-16    1.022061e+03    3.803929e-02    5.172198e-03    1.413259e-04    2.622834e-05
    3.606000e+02   -3.132170e-01    4.451900e-01    1.153970e-02    1.257307e-05    1.311361e-05    1.365416e-05    4.317538e-01    4.318427e-01    4.319316e-01    6.187218e-03    6.453225e-03    6.719232e-03    9.798871e-01    2.011290e-02    0.000000e+00    1.031500e+03    3.891617e-02    9.811310e-02    1.781507e-04    2.587223e-05
    3.605000e+02   -3.323010e-01    4.452300e-01    1.139920e-02    1.268734e-05    1.323173e-05    1.377611e-05    4.317337e-01    4.318233e-01    4.319128e-01    6.243453e-03    6.511349e-03    6.779245e-03    9.797059e-01    2.029406e-02   -1.694066e-16    1.041031e+03    3.981376e-02    1.104328e-01    1.797407e-04    2.389109e-05
    3.604000e+02   -3.514820e-01    4.450700e-01    1.131850e-02    1.280270e-05    1.335094e-05    1.389919e-05    4.317135e-01    4.318036e-01    4.318938e-01    6.300217e-03    6.570016e-03    6.839815e-03    9.795231e-01    2.047691e-02   -1.694066e-16    1.050655e+03    4.073258e-02    1.235490e-01    1.759961e-04    2.254810e-05
    3.603000e+02   -4.183990e-01    4.458800e-01    1.173540e-02    1.291914e-05    1.347127e-05    1.402341e-05    4.316930e-01    4.317839e-01    4.318747e-01    6.357516e-03    6.629230e-03    6.900944e-03    9.793385e-01    2.066146e-02   -1.694066e-16    1.060374e+03    4.167312e-02    1.750690e-01    1.987014e-04    2.607297e-05
    3.602000e+02   -6.526800e-02    4.455600e-01    1.097320e-02    1.303666e-05    1.359273e-05    1.414879e-05    4.316724e-01    4.317639e-01    4.318554e-01    6.415354e-03    6.688997e-03    6.962640e-03    9.791523e-01    2.084774e-02    0.000000e+00    1.070188e+03    4.263593e-02    4.261686e-03    1.903332e-04    1.835439e-05
    3.601000e+02    2.456100e-02    4.462600e-01    1.098030e-02    1.315531e-05    1.371531e-05    1.427532e-05    4.316516e-01    4.317437e-01    4.318358e-01    6.473738e-03    6.749323e-03    7.024907e-03    9.789642e-01    2.103576e-02   -1.694066e-16    1.080099e+03    4.362153e-02    6.025692e-04    2.107228e-04    1.790117e-05
    3.600000e+02   -3.775600e-01    4.461000e-01    1.156970e-02    1.327505e-05    1.383905e-05    1.440304e-05    4.316306e-01    4.317234e-01    4.318161e-01    6.532673e-03    6.810211e-03    7.087750e-03    9.787745e-01    2.122553e-02    0.000000e+00    1.090107e+03    4.463049e-02    1.425620e-01    2.066881e-04    2.265273e-05
    3.599000e+02   -5.214950e-01    4.464600e-01    1.177440e-02    1.339595e-05    1.396393e-05    1.453192e-05    4.316094e-01    4.317028e-01    4.317962e-01    6.592163e-03    6.871669e-03    7.151175e-03    9.785829e-01    2.141708e-02   -3.388132e-16    1.100213e+03    4.566336e-02    2.719716e-01    2.177748e-04    2.403677e-05
    3.598000e+02   -2.531660e-01    4.457100e-01    1.209890e-02    1.351798e-05    1.408999e-05    1.466200e-05    4.315880e-01    4.316821e-01    4.317762e-01    6.652213e-03    6.933700e-03    7.215187e-03    9.783896e-01    2.161041e-02   -1.694066e-16    1.110419e+03    4.672073e-02    6.410016e-02    1.967829e-04    2.667929e-05
    3.597000e+02   -4.206240e-01    4.456000e-01    1.151650e-02    1.364118e-05    1.421722e-05    1.479326e-05    4.315664e-01    4.316611e-01    4.317559e-01    6.712830e-03    6.996311e-03    7.279792e-03    9.781945e-01    2.180555e-02   -1.694066e-16    1.120725e+03    4.780319e-02    1.769365e-01    1.942919e-04    2.043211e-05
    3.596000e+02   -2.167330e-01    4.458700e-01    1.214100e-02    1.376549e-05    1.434564e-05    1.492579e-05    4.315446e-01    4.316400e-01    4.317355e-01    6.774019e-03    7.059507e-03    7.344995e-03    9.779975e-01    2.200252e-02    0.000000e+00    1.131132e+03    4.891135e-02    4.697941e-02    2.024926e-04    2.582157e-05
    3.595000e+02   -4.163070e-01    4.463200e-01    1.200760e-02    1.389101e-05    1.447526e-05    1.505951e-05    4.315226e-01    4.316187e-01    4.317148e-01    6.835784e-03    7.123293e-03    7.410802e-03    9.777987e-01    2.220132e-02    0.000000e+00    1.141642e+03    5.004584e-02    1.733236e-01    2.161286e-04    2.385646e-05
    3.594000e+02   -3.878250e-01    4.459800e-01    1.207400e-02    1.401769e-05    1.460609e-05    1.519449e-05    4.315004e-01    4.315972e-01    4.316940e-01    6.898132e-03    7.187675e-03    7.477218e-03    9.775980e-01    2.240198e-02    0.000000e+00    1.152256e+03    5.120730e-02    1.504196e-01    2.068660e-04    2.387617e-05
    3.593000e+02   -3.627200e-01    4.461400e-01    1.244060e-02    1.414559e-05    1.473814e-05    1.533069e-05    4.314780e-01    4.315754e-01    4.316729e-01    6.961068e-03    7.252659e-03    7.544250e-03    9.773955e-01    2.260451e-02   -3.388132e-16    1.162975e+03    5.239638e-02    1.315765e-01    2.121264e-04    2.691474e-05
    3.592000e+02   -2.664380e-01    4.463700e-01    1.298420e-02    1.427470e-05    1.487143e-05    1.546816e-05    4.314553e-01    4.315535e-01    4.316517e-01    7.024597e-03    7.318249e-03    7.611902e-03    9.771911e-01    2.280894e-02   -3.388132e-16    1.173799e+03    5.361376e-02    7.099713e-02    2.195283e-04    3.210300e-05
    3.591000e+02   -2.814770e-01    4.458400e-01    1.252580e-02    1.440504e-05    1.500596e-05    1.560689e-05    4.314325e-01    4.315314e-01    4.316302e-01    7.088726e-03    7.384453e-03    7.680180e-03    9.769847e-01    2.301528e-02   -1.694066e-16    1.184730e+03    5.486013e-02    7.923775e-02    2.047366e-04    2.643345e-05
    3.590000e+02   -4.968410e-01    4.453500e-01    1.277830e-02    1.453656e-05    1.514175e-05    1.574695e-05    4.314095e-01    4.315090e-01    4.316086e-01    7.153459e-03    7.451275e-03    7.749092e-03    9.767765e-01    2.322355e-02   -1.694066e-16    1.195768e+03    5.613618e-02    2.468660e-01    1.915721e-04    2.837719e-05
    3.589000e+02   -4.757690e-01    4.459300e-01    1.222770e-02    1.466933e-05    1.527881e-05    1.588830e-05    4.313862e-01    4.314865e-01    4.315868e-01    7.218803e-03    7.518722e-03    7.818641e-03    9.765662e-01    2.343376e-02   -3.388132e-16    1.206917e+03    5.744266e-02    2.263707e-01    2.086148e-04    2.217447e-05
    3.588000e+02   -1.018000e-01    4.454200e-01    1.180010e-02    1.480337e-05    1.541715e-05    1.603093e-05    4.313628e-01    4.314637e-01    4.315647e-01    7.284764e-03    7.586799e-03    7.888834e-03    9.763541e-01    2.364594e-02   -3.388132e-16    1.218175e+03    5.878030e-02    1.036638e-02    1.947773e-04    1.775191e-05
    3.587000e+02   -4.393750e-01    4.455300e-01    1.193900e-02    1.493871e-05    1.555678e-05    1.617485e-05    4.313391e-01    4.314408e-01    4.315425e-01    7.351346e-03    7.655512e-03    7.959678e-03    9.761399e-01    2.386010e-02   -5.082198e-16    1.229544e+03    6.014985e-02    1.930641e-01    1.985065e-04    1.834827e-05
    3.586000e+02   -3.209590e-01    4.459600e-01    1.276370e-02    1.507525e-05    1.569772e-05    1.632020e-05    4.313152e-01    4.314176e-01    4.315200e-01    7.418557e-03    7.724867e-03    8.031178e-03    9.759237e-01    2.407626e-02   -3.388132e-16    1.241027e+03    6.155211e-02    1.030248e-01    2.114820e-04    2.538983e-05
    3.585000e+02   -2.237730e-01    4.462700e-01    1.352250e-02    1.521317e-05    1.583997e-05    1.646678e-05    4.312911e-01    4.313942e-01    4.314973e-01    7.486402e-03    7.794871e-03    8.103340e-03    9.757056e-01    2.429444e-02   -5.082198e-16    1.252622e+03    6.298787e-02    5.008145e-02    2.212901e-04    3.280574e-05
    3.584000e+02   -4.349670e-01    4.450300e-01    1.232370e-02    1.535230e-05    1.598356e-05    1.661482e-05    4.312667e-01    4.313706e-01    4.314744e-01    7.554887e-03    7.865528e-03    8.176170e-03    9.754853e-01    2.451466e-02   -5.082198e-16    1.264333e+03    6.445795e-02    1.892102e-01    1.865804e-04    1.987529e-05
    3.583000e+02   -2.392290e-01    4.458100e-01    1.194270e-02    1.549278e-05    1.612848e-05    1.676418e-05    4.312421e-01    4.313467e-01    4.314513e-01    7.624018e-03    7.936847e-03    8.249675e-03    9.752631e-01    2.473694e-02   -6.776264e-16    1.276160e+03    6.596318e-02    5.723823e-02    2.091866e-04    1.604686e-05
    3.582000e+02   -2.661270e-01    4.457000e-01    1.292250e-02    1.563460e-05    1.627476e-05    1.691493e-05    4.312173e-01    4.313226e-01    4.314280e-01    7.693801e-03    8.008831e-03    8.323861e-03    9.750387e-01    2.496129e-02   -6.776264e-16    1.288104e+03    6.750444e-02    7.083224e-02    2.067081e-04    2.414414e-05
    3.581000e+02   -2.111170e-01    4.457200e-01    1.248080e-02    1.577772e-05    1.642241e-05    1.706711e-05    4.311923e-01    4.312984e-01    4.314044e-01    7.764242e-03    8.081488e-03    8.398734e-03    9.748123e-01    2.518775e-02   -8.470330e-16    1.300167e+03    6.908260e-02    4.457732e-02    2.079836e-04    1.935395e-05
    3.580000e+02   -2.575640e-01    4.467400e-01    1.297870e-02    1.592226e-05    1.657144e-05    1.722062e-05    4.311671e-01    4.312739e-01    4.313806e-01    7.835349e-03    8.154824e-03    8.474300e-03    9.745837e-01    2.541631e-02   -1.016440e-15    1.312350e+03    7.069857e-02    6.634775e-02    2.392019e-04    2.326978e-05
    3.579000e+02   -1.945690e-01    4.461600e-01    1.348050e-02    1.606809e-05    1.672186e-05    1.737562e-05    4.311415e-01    4.312491e-01    4.313567e-01    7.907126e-03    8.228846e-03    8.550566e-03    9.743530e-01    2.564702e-02   -8.470330e-16    1.324654e+03    7.235328e-02    3.786360e-02    2.223349e-04    2.757987e-05
    3.578000e+02   -4.073170e-01    4.467100e-01    1.266870e-02    1.621532e-05    1.687368e-05    1.753205e-05    4.311158e-01    4.312241e-01    4.313324e-01    7.979580e-03    8.303559e-03    8.627538e-03    9.741201e-01    2.587988e-02   -1.185846e-15    1.337080e+03    7.404767e-02    1.659209e-01    2.398124e-04    1.905446e-05
    3.577000e+02   -4.327610e-01    4.465300e-01    1.379430e-02    1.636392e-05    1.702692e-05    1.768993e-05    4.310899e-01    4.311989e-01    4.313080e-01    8.052717e-03    8.378970e-03    8.705223e-03    9.738851e-01    2.611491e-02   -1.355253e-15    1.349629e+03    7.578272e-02    1.872968e-01    2.350422e-04    2.932580e-05
    3.576000e+02   -1.798580e-01    4.466400e-01    1.357140e-02    1.651398e-05    1.718160e-05    1.784923e-05    4.310636e-01    4.311735e-01    4.312833e-01    8.126545e-03    8.455086e-03    8.783628e-03    9.736478e-01    2.635215e-02   -1.355253e-15    1.362304e+03    7.755943e-02    3.235508e-02    2.392136e-04    2.617667e-05
    3.575000e+02   -3.565610e-01    4.457600e-01    1.266450e-02    1.666539e-05    1.733772e-05    1.801005e-05    4.310372e-01    4.311478e-01    4.312584e-01    8.201069e-03    8.531914e-03    8.862758e-03    9.734084e-01    2.659160e-02   -1.524659e-15    1.375104e+03    7.937883e-02    1.271481e-01    2.135168e-04    1.707827e-05
    3.574000e+02   -3.750370e-01    4.467600e-01    1.411860e-02    1.681830e-05    1.749530e-05    1.817230e-05    4.310105e-01    4.311219e-01    4.312332e-01    8.276296e-03    8.609459e-03    8.942621e-03    9.731667e-01    2.683328e-02   -1.863472e-15    1.388033e+03    8.124195e-02    1.406659e-01    2.445514e-04    3.035064e-05
    3.573000e+02   -2.667340e-01    4.456900e-01    1.377570e-02    1.697259e-05    1.765435e-05    1.833612e-05    4.309835e-01    4.310957e-01    4.312079e-01    8.352233e-03    8.687728e-03    9.023224e-03    9.729228e-01    2.707723e-02   -2.202286e-15    1.401090e+03    8.314989e-02    7.115644e-02    2.129937e-04    2.588746e-05
    3.572000e+02   -6.330400e-02    4.460000e-01    1.323450e-02    1.712831e-05    1.781489e-05    1.850147e-05    4.309563e-01    4.310693e-01    4.311822e-01    8.428885e-03    8.766729e-03    9.104572e-03    9.726765e-01    2.732345e-02   -2.032879e-15    1.414277e+03    8.510374e-02    4.009652e-03    2.229262e-04    1.996098e-05
    3.571000e+02   -4.938870e-01    4.458400e-01    1.369640e-02    1.728562e-05    1.797693e-05    1.866824e-05    4.309289e-01    4.310426e-01    4.311564e-01    8.506261e-03    8.846468e-03    9.186674e-03    9.724280e-01    2.757197e-02   -2.541099e-15    1.427596e+03    8.710464e-02    2.439421e-01    2.189622e-04    2.352184e-05
    3.570000e+02   -1.704330e-01    4.455100e-01    1.317020e-02    1.744433e-05    1.814048e-05    1.883662e-05    4.309012e-01    4.310157e-01    4.311302e-01    8.584367e-03    8.926951e-03    9.269536e-03    9.721772e-01    2.782282e-02   -2.541099e-15    1.441048e+03    8.915374e-02    2.905359e-02    2.100840e-04    1.800516e-05
    3.569000e+02   -2.664720e-01    4.463500e-01    1.275620e-02    1.760454e-05    1.830556e-05    1.900657e-05    4.308732e-01    4.309886e-01    4.311039e-01    8.663209e-03    9.008187e-03    9.353164e-03    9.719240e-01    2.807601e-02   -2.710505e-15    1.454635e+03    9.125223e-02    7.101708e-02    2.359736e-04    1.404760e-05
    3.568000e+02   -2.501940e-01    4.457700e-01    1.349620e-02    1.776625e-05    1.847218e-05    1.917810e-05    4.308450e-01    4.309612e-01    4.310773e-01    8.742795e-03    9.090181e-03    9.437567e-03    9.716684e-01    2.833156e-02   -3.218725e-15    1.468357e+03    9.340134e-02    6.260628e-02    2.193018e-04    1.941300e-05
    3.567000e+02   -9.649000e-02    4.468700e-01    1.358920e-02    1.792950e-05    1.864035e-05    1.935121e-05    4.308166e-01    4.309335e-01    4.310504e-01    8.823131e-03    9.172941e-03    9.522750e-03    9.714105e-01    2.858950e-02   -3.726945e-15    1.482217e+03    9.560231e-02    9.313918e-03    2.539723e-04    1.950335e-05
    3.566000e+02   -2.894030e-01    4.458500e-01    1.393360e-02    1.809429e-05    1.881010e-05    1.952591e-05    4.307878e-01    4.309056e-01    4.310233e-01    8.904225e-03    9.256473e-03    9.608722e-03    9.711502e-01    2.884985e-02   -4.065758e-15    1.496215e+03    9.785642e-02    8.376498e-02    2.233361e-04    2.187551e-05
    3.565000e+02   -1.679660e-01    4.458800e-01    1.406960e-02    1.826063e-05    1.898143e-05    1.970224e-05    4.307588e-01    4.308774e-01    4.309960e-01    8.986083e-03    9.340786e-03    9.695489e-03    9.708874e-01    2.911263e-02   -4.404571e-15    1.510353e+03    1.001650e-01    2.821895e-02    2.250786e-04    2.236168e-05
    3.564000e+02   -3.054530e-01    4.455000e-01    1.361270e-02    1.842857e-05    1.915436e-05    1.988015e-05    4.307295e-01    4.308489e-01    4.309683e-01    9.068713e-03    9.425886e-03    9.783059e-03    9.706221e-01    2.937786e-02   -5.082198e-15    1.524633e+03    1.025294e-01    9.331324e-02    2.146538e-04    1.752941e-05
    3.563000e+02   -3.516940e-01    4.461800e-01    1.429590e-02    1.859804e-05    1.932891e-05    2.005978e-05    4.307000e-01    4.308202e-01    4.309404e-01    9.152122e-03    9.511780e-03    9.871438e-03    9.703544e-01    2.964557e-02   -5.590418e-15    1.539056e+03    1.049509e-01    1.237023e-01    2.359230e-04    2.288781e-05
    3.562000e+02   -5.346680e-01    4.457000e-01    1.337800e-02    1.876915e-05    1.950508e-05    2.024102e-05    4.306702e-01    4.307912e-01    4.309123e-01    9.236317e-03    9.598476e-03    9.960635e-03    9.700842e-01    2.991577e-02   -6.098637e-15    1.553624e+03    1.074311e-01    2.858907e-01    2.222713e-04    1.428480e-05
    3.561000e+02   -1.213420e-01    4.463100e-01    1.470430e-02    1.894179e-05    1.968290e-05    2.042401e-05    4.306401e-01    4.307620e-01    4.308839e-01    9.321305e-03    9.685981e-03    1.005066e-02    9.698115e-01    3.018850e-02   -6.776264e-15    1.568338e+03    1.099713e-01    1.472866e-02    2.417409e-04    2.518353e-05
    3.560000e+02    4.682500e-02    4.462600e-01    1.411450e-02    1.911620e-05    1.986238e-05    2.060856e-05    4.306097e-01    4.307325e-01    4.308552e-01    9.407094e-03    9.774302e-03    1.014151e-02    9.695362e-01    3.046378e-02   -7.453890e-15    1.583200e+03    1.125730e-01    2.190721e-03    2.411046e-04    1.883732e-05
    3.559000e+02   -3.828840e-01    4.466900e-01    1.397940e-02    1.929220e-05    2.004353e-05    2.079487e-05    4.305790e-01    4.307027e-01    4.308263e-01    9.493692e-03    9.863448e-03    1.023320e-02    9.692584e-01    3.074162e-02   -8.131516e-15    1.598211e+03    1.152379e-01    1.466155e-01    2.555952e-04    1.694106e-05
    3.558000e+02   -9.538300e-02    4.455500e-01    1.375460e-02    1.946975e-05    2.022638e-05    2.098300e-05    4.305481e-01    4.306726e-01    4.307970e-01    9.581105e-03    9.953425e-03    1.032575e-02    9.689779e-01    3.102205e-02   -8.639736e-15    1.613373e+03    1.179673e-01    9.101776e-03    2.213378e-04    1.444893e-05
    3.557000e+02   -2.938600e-01    4.461700e-01    1.457800e-02    1.964909e-05    2.041093e-05    2.117276e-05    4.305169e-01    4.306422e-01    4.307675e-01    9.669342e-03    1.004424e-02    1.041914e-02    9.686949e-01    3.130510e-02   -1.016440e-14    1.628687e+03    1.207630e-01    8.636570e-02    2.411121e-04    2.055496e-05
    3.556000e+02   -1.276260e-01    4.453500e-01    1.454680e-02    1.983011e-05    2.059720e-05    2.136428e-05    4.304854e-01    4.306116e-01    4.307378e-01    9.758410e-03    1.013591e-02    1.051340e-02    9.684092e-01    3.159079e-02   -1.084202e-14    1.644156e+03    1.236266e-01    1.629365e-02    2.172213e-04    1.945599e-05
    3.555000e+02   -2.125640e-01    4.460000e-01    1.419170e-02    2.001282e-05    2.078520e-05    2.155758e-05    4.304536e-01    4.305806e-01    4.307077e-01    9.848317e-03    1.022842e-02    1.060853e-02    9.681209e-01    3.187914e-02   -1.219727e-14    1.659780e+03    1.265597e-01    4.519229e-02    2.377566e-04    1.570756e-05
    3.554000e+02   -1.229580e-01    4.453400e-01    1.518160e-02    2.019723e-05    2.097496e-05    2.175269e-05    4.304215e-01    4.305494e-01    4.306774e-01    9.939070e-03    1.032181e-02    1.070454e-02    9.678298e-01    3.217019e-02   -1.355253e-14    1.675561e+03    1.295642e-01    1.512383e-02    2.187611e-04    2.361761e-05
    3.553000e+02   -3.255610e-01    4.455800e-01    1.516390e-02    2.038338e-05    2.116649e-05    2.194960e-05    4.303891e-01    4.305179e-01    4.306468e-01    1.003068e-02    1.041606e-02    1.080144e-02    9.675361e-01    3.246394e-02   -1.507719e-14    1.691502e+03    1.326417e-01    1.060037e-01    2.268663e-04    2.254202e-05
    3.552000e+02   -1.536030e-01    4.452800e-01    1.524660e-02    2.057130e-05    2.135980e-05    2.214831e-05    4.303564e-01    4.304861e-01    4.306158e-01    1.012315e-02    1.051119e-02    1.089922e-02    9.672396e-01    3.276043e-02   -1.643244e-14    1.707603e+03    1.357941e-01    2.360044e-02    2.188590e-04    2.242415e-05
    3.551000e+02   -2.572260e-01    4.460900e-01    1.500150e-02    2.076096e-05    2.155492e-05    2.234887e-05    4.303234e-01    4.304540e-01    4.305846e-01    1.021649e-02    1.060720e-02    1.099792e-02    9.669403e-01    3.305969e-02   -1.812650e-14    1.723868e+03    1.390233e-01    6.617631e-02    2.444839e-04    1.930986e-05
