500	3.7732E-4	3.08137E-4	-8.8504E-4	-0.00118082	-0.00138412	-0.00123169	-0.001435	-0.00199149	-8.52539E-4	-0.00157529	-0.00141446	-0.00116498	-0.00121088	-0.00225287	-0.00108575	-0.00231866	-0.00244238	-0.00294138	-0.00167731	-0.00203064	-0.00190906	-0.00211505	-0.00211023	-0.00172205	-0.0027326	-0.00256934	-0.00239029
499	-0.0011478	-1.30706E-4	-0.00141925	-0.00199969	-0.0018978	-0.00245993	-0.00155313	-0.00269879	-0.00182751	-0.00347314	-0.00230008	-0.00165845	-0.00212549	-0.00236652	-0.00286883	-0.00263809	-0.00346759	-0.0032337	-0.00247601	-0.00247641	-0.00306454	-0.00394022	-0.00381631	-0.00279019	-0.00390723	-0.00262347	-0.00322732
498	-0.00136331	-3.58891E-5	-0.00251083	-0.00244382	-0.00223923	-0.00260376	-0.00126852	-0.00205158	-0.00194211	-0.00269534	-0.00255228	-0.0021879	-0.00232752	-0.00232074	-0.00264813	-0.00268982	-0.00266043	-0.00364011	-0.00317206	-0.00229303	-0.00317383	-0.00365549	-0.00386408	-0.00306265	-0.00436386	-0.00349878	-0.00237189
497	9.64295E-4	0.00158481	-0.00142197	-4.20166E-4	-6.27044E-4	-4.30572E-4	-5.45074E-4	3.79486E-4	-0.00103723	-5.14129E-4	-0.00108749	-7.70721E-4	-6.84417E-4	-0.00122311	-0.00157562	-5.68786E-4	-0.00151178	-0.00241943	-0.00123062	-6.91345E-4	-0.00162686	-0.00154153	-0.00205148	-0.00106445	-0.00117523	-0.00248624	-0.00136075
496	0.00130112	0.00192465	-0.00118591	-8.40147E-5	-1.62994E-4	3.60901E-4	-0.00101111	2.70996E-4	-9.94261E-5	-9.82483E-4	-2.33002E-4	-5.69885E-4	-0.00160422	-0.0012988	-0.00141016	-0.00132825	-0.00138083	-0.00148145	-0.00122485	-0.00111591	-0.00190472	-0.00101227	-0.00206799	-0.00107944	-8.6734E-4	-0.00213431	-0.00168939
495	0.00247891	0.00102673	-0.00106451	-8.0722E-4	-3.0246E-4	2.38617E-4	-7.5003E-4	-3.53577E-4	-1.26953E-4	-0.00166171	7.43317E-4	9.97011E-5	-0.00113657	-4.09515E-4	-9.36493E-4	-4.21387E-4	-8.07587E-4	-2.2171E-4	-8.11462E-4	-0.00139423	-0.00151221	-3.79486E-4	-0.00175613	-8.92029E-4	-0.00174899	-0.00235776	-0.00150409
494	0.00151715	8.55926E-4	-0.00127341	-0.00206699	-0.00108246	-7.71188E-5	-7.65473E-4	-7.86866E-4	-0.00113516	-0.00147708	-7.87232E-4	-2.70753E-4	-0.00154614	-5.33387E-4	-0.00121402	-8.34443E-4	-0.00156668	-0.00202768	-0.00123981	-0.00193103	-0.00232568	-0.00119363	-0.00152719	-0.00134949	-0.00119046	-0.00233176	-0.00179956
493	0.00180295	0.00154761	-0.00139569	-8.53729E-4	-9.48913E-4	-6.55206E-5	-0.00111447	-0.00134219	-8.91631E-4	-8.92822E-4	-0.00121866	-8.11462E-4	-0.00138528	-0.00104825	-0.00153342	-7.10449E-4	-0.00149808	-0.00312299	-0.00160077	-0.00173929	-0.0020607	-0.00245959	-0.00161871	-0.00169604	-8.07769E-4	-0.00265594	-0.00145801
492	0.00253888	0.00174066	-0.00144467	-4.53247E-4	-0.00109152	1.55152E-4	-8.79028E-4	-7.37884E-4	-8.8385E-4	-0.00103912	-9.13513E-4	-6.03241E-4	-6.29242E-4	-8.70819E-4	-0.00123752	-0.00125565	-0.00161517	-0.00283969	-0.0015936	-0.00110809	-9.72198E-4	-0.00225125	-0.00164093	-0.00154965	-0.00132733	-0.00217599	-9.05487E-4
491	0.00105756	0.00117221	-0.00181628	-0.00101682	-0.00181921	-5.38635E-5	-7.00012E-4	-0.00120801	-0.00157553	-0.00151321	-0.00138965	-0.00172073	-0.00112976	-0.00225964	-0.00199536	-0.00215329	-0.00170111	-0.00326117	-0.00283569	-0.00157666	-0.00136618	-0.0026329	-0.00199438	-0.00144354	-0.0015231	-0.00165878	-0.00174347
490	1.50178E-4	6.00892E-4	-8.75366E-4	-6.00799E-4	-9.54162E-4	-1.35798E-5	-0.0011994	-0.00174411	-0.00127823	-0.00162231	-0.00185672	-0.00255246	-0.00186514	-0.00196347	-0.00215497	-0.00262363	-0.00256827	-0.00277212	-0.00263654	-0.00145947	-0.00193072	-0.00192795	-0.00221414	-0.0015726	-0.00140655	-0.00214008	-0.00192425
489	3.28828E-4	0.00115427	-7.95867E-4	-9.93041E-4	-0.00110031	-3.96416E-5	-0.00108856	-0.00104672	-0.00146912	-0.00118799	-0.00141333	-0.00193976	-0.00193573	-0.00130551	-9.97039E-4	-0.00203741	-0.00235965	-0.00181268	-0.00103702	-0.00117895	-0.0012521	-0.00193066	-0.00182461	-0.00138705	-0.00146707	-0.00121225	-0.00180954
488	0.00152005	0.00108963	-4.54254E-4	-8.33069E-4	-2.90375E-4	-3.70176E-5	-0.00123618	3.87879E-4	-0.00117282	-0.0012811	-0.00102045	-0.00136389	-0.00145706	-0.00151578	-8.67918E-5	-0.00112048	-0.00177829	-0.00125378	-3.26477E-4	-1.73675E-4	-0.00122839	-0.00134195	-0.00118265	-0.0016416	-0.00142944	-0.00170273	-0.00220163
487	0.00126263	0.00170142	-3.14393E-4	7.8033E-5	-4.37989E-4	-1.7865E-4	-9.11988E-4	-7.81255E-5	-4.41163E-4	-0.00124197	-8.32642E-4	-8.21503E-4	-0.00105673	-0.00118448	2.26741E-5	-6.69556E-4	-0.00235049	-0.00100327	-5.72236E-4	-2.78199E-4	-0.0015556	-0.00113144	-7.92573E-4	-0.00221683	-0.00130582	-0.00189163	-0.0020448
486	8.73534E-4	0.00284796	-2.0099E-4	6.34856E-4	-8.24372E-4	-9.64936E-4	-1.78407E-4	1.17065E-4	-9.48701E-4	-7.9477E-4	-6.43647E-4	-8.10151E-4	-6.19294E-4	-9.02925E-4	-5.05372E-4	-8.72285E-4	-0.00170319	-9.56208E-4	-7.94312E-4	-0.0012273	-0.00112909	-0.00128394	-8.78602E-4	-0.00120984	-7.34864E-4	-0.00157364	-0.00223541
485	-5.76473E-5	0.0013454	-0.00142456	-2.61718E-4	-0.00178146	-0.00107645	-0.00129684	-2.09442E-4	-0.00209402	-0.00160397	-7.99163E-4	-0.00134518	-7.79388E-4	-0.00197787	-0.00162085	-9.74609E-4	-0.00271732	-0.00238583	-0.00192303	-0.0020733	-0.00210236	-0.00202002	-0.00137018	-0.00152563	-0.00146921	-0.00265671	-0.0020282
484	7.56745E-4	0.00169565	1.24634E-4	-4.68383E-4	-9.36187E-4	1.11024E-4	-8.66882E-4	3.15766E-4	-0.00149847	-0.00101337	-5.00121E-4	-5.71136E-4	-3.22265E-4	-0.00150095	-9.41802E-4	-4.48669E-4	-0.00126623	-0.00238007	-0.00114383	-9.78057E-4	-0.00186487	-0.00167496	-0.00110059	-0.00129828	-0.00146966	-0.00167148	-0.00169311
483	0.00140222	0.00147507	-3.92853E-4	-0.0011853	-0.00111832	-5.08118E-4	-0.0011322	-1.65009E-4	-6.74377E-4	-8.54492E-4	-9.55658E-4	-7.02179E-4	-0.0010687	-0.00142725	-0.00138049	-6.94214E-4	-0.00151749	-0.00243234	-0.0013118	-0.00110876	-0.00261313	-0.00153345	-0.00158917	-0.00156131	-0.0015571	-0.00216412	-0.00187396
482	9.51081E-4	0.00105002	-0.00176123	-0.00192551	-0.00247363	-0.00191898	-0.00154846	-0.00118042	-0.00116067	-0.00189249	-0.00196344	-0.00142502	-0.00217844	-0.00187363	-0.00243118	-0.00173068	-0.00241397	-0.0028772	-0.00224081	-0.00230237	-0.00345056	-0.00210309	-0.00246612	-0.00260211	-0.0018381	-0.0024996	-0.00222586
481	0.00192377	0.00158432	-0.0014837	-8.55132E-4	-0.00136832	-5.17181E-4	-0.0010534	-0.00123224	-6.31103E-4	-0.00239929	-8.43383E-4	-0.00171442	-0.00157638	-9.26726E-4	-0.00208279	-0.00177997	-0.00216537	-0.00272085	-0.00151712	-0.00145853	-0.00166818	-0.00136774	-0.00188965	-0.00216601	-0.00205771	-0.00208765	-0.00152341
