     Temperature          CDdata          UVdata          FLdata    LowerBoundCD           CDfit    UpperBoundCD    LowerBoundUV           UVfit    UpperBoundUV    LowerBoundFL           FLfit    UpperBoundFL         PhiMono        PhiOligo         PhiPoly            Knuc             Kel      ResidualCD      ResidualUV      ResidualFL
    3.586000e+02   -1.159000e-01    1.038100e-01    2.293400e-03    1.547805e-07    1.613648e-07    1.679490e-07    1.126283e-01    1.126311e-01    1.126339e-01    1.383905e-04    1.442687e-04    1.501469e-04    9.975256e-01    2.474379e-03    9.275646e-12    1.241027e+03    6.155211e-02    1.343285e-02    7.781147e-05    4.618766e-06
    3.585000e+02   -6.863100e-02    1.045000e-01    2.542100e-03    1.562390e-07    1.628695e-07    1.695001e-07    1.126276e-01    1.126304e-01    1.126333e-01    1.396899e-04    1.456125e-04    1.515351e-04    9.975026e-01    2.497427e-03    9.809065e-12    1.252622e+03    6.298787e-02    4.710237e-03    6.610404e-05    5.743152e-06
    3.584000e+02   -1.873890e-01    1.032200e-01    2.530800e-03    1.576757e-07    1.643498e-07    1.710239e-07    1.126269e-01    1.126298e-01    1.126326e-01    1.410022e-04    1.469695e-04    1.529368e-04    9.974793e-01    2.520702e-03    2.752857e-15    1.264333e+03    6.445795e-02    3.511470e-02    8.854416e-05    5.682648e-06
    3.583000e+02   -2.404370e-01    1.034100e-01    2.272800e-03    1.591569e-07    1.658823e-07    1.726078e-07    1.126263e-01    1.126291e-01    1.126320e-01    1.423276e-04    1.483400e-04    1.543523e-04    9.974558e-01    2.544207e-03    1.270549e-14    1.276160e+03    6.596318e-02    5.781003e-02    8.499247e-05    4.513330e-06
    3.582000e+02   -8.254500e-02    1.033200e-01    2.126200e-03    1.606556e-07    1.674300e-07    1.742043e-07    1.126256e-01    1.126285e-01    1.126314e-01    1.436661e-04    1.497239e-04    1.557817e-04    9.974321e-01    2.567943e-03    3.091670e-14    1.288104e+03    6.750444e-02    6.813705e-03    8.664771e-05    3.906458e-06
    3.581000e+02   -1.429270e-01    1.041400e-01    2.473500e-03    1.621643e-07    1.689929e-07    1.758216e-07    1.126249e-01    1.126278e-01    1.126307e-01    1.450180e-04    1.511215e-04    1.572250e-04    9.974081e-01    2.591913e-03    5.738648e-14    1.300167e+03    6.908260e-02    2.042818e-02    7.204287e-05    5.393442e-06
    3.580000e+02   -1.916200e-02    1.031900e-01    3.915000e-03    1.636925e-07    1.705714e-07    1.774503e-07    1.126242e-01    1.126271e-01    1.126301e-01    1.463832e-04    1.525329e-04    1.586825e-04    9.973839e-01    2.616120e-03    9.338538e-14    1.312350e+03    7.069857e-02    3.671888e-04    8.905948e-05    1.415616e-05
    3.579000e+02   -6.137000e-03    1.030100e-01    2.275100e-03    1.652396e-07    1.721654e-07    1.790913e-07    1.126235e-01    1.126265e-01    1.126294e-01    1.477621e-04    1.539582e-04    1.601543e-04    9.973594e-01    2.640566e-03    1.393369e-13    1.324654e+03    7.235328e-02    3.766488e-05    9.247616e-05    4.499242e-06
    3.578000e+02   -4.058700e-02    1.034400e-01    2.701400e-03    1.667908e-07    1.737753e-07    1.807598e-07    1.126228e-01    1.126258e-01    1.126288e-01    1.491547e-04    1.553976e-04    1.616406e-04    9.973348e-01    2.665254e-03    1.962999e-13    1.337080e+03    7.404767e-02    1.647319e-03    8.437827e-05    6.482128e-06
    3.577000e+02   -8.328100e-02    1.036500e-01    2.592500e-03    1.683654e-07    1.754011e-07    1.824368e-07    1.126221e-01    1.126251e-01    1.126281e-01    1.505611e-04    1.568513e-04    1.631414e-04    9.973098e-01    2.690185e-03    2.646978e-13    1.349629e+03    7.578272e-02    6.935754e-03    8.055189e-05    5.932385e-06
    3.576000e+02   -1.892090e-01    1.034400e-01    2.590700e-03    1.699533e-07    1.770430e-07    1.841327e-07    1.126213e-01    1.126244e-01    1.126274e-01    1.519816e-04    1.583193e-04    1.646569e-04    9.972846e-01    2.715363e-03    3.460130e-13    1.362304e+03    7.755943e-02    3.580011e-02    8.435263e-05    5.916476e-06
    3.575000e+02   -2.977100e-02    1.040500e-01    2.257100e-03    1.715580e-07    1.787012e-07    1.858444e-07    1.126206e-01    1.126237e-01    1.126267e-01    1.534162e-04    1.598018e-04    1.661874e-04    9.972592e-01    2.740791e-03    4.406689e-13    1.375104e+03    7.937883e-02    8.863231e-04    7.350766e-05    4.398660e-06
    3.574000e+02   -1.799380e-01    1.032800e-01    2.240900e-03    1.731775e-07    1.803759e-07    1.875743e-07    1.126199e-01    1.126230e-01    1.126260e-01    1.548651e-04    1.612990e-04    1.677329e-04    9.972335e-01    2.766469e-03    5.499361e-13    1.388033e+03    8.124195e-02    3.237775e-02    8.729063e-05    4.324740e-06
    3.573000e+02   -9.253500e-02    1.033900e-01    2.365800e-03    1.748158e-07    1.820672e-07    1.893187e-07    1.126191e-01    1.126222e-01    1.126253e-01    1.563285e-04    1.628111e-04    1.692936e-04    9.972076e-01    2.792403e-03    6.746617e-13    1.401090e+03    8.314989e-02    8.562760e-03    8.523394e-05    4.853160e-06
    3.572000e+02   -1.399700e-01    1.032000e-01    2.784700e-03    1.764697e-07    1.837754e-07    1.910810e-07    1.126184e-01    1.126215e-01    1.126246e-01    1.578065e-04    1.643381e-04    1.708697e-04    9.971814e-01    2.818593e-03    8.161162e-13    1.414277e+03    8.510374e-02    1.959165e-02    8.876454e-05    6.866297e-06
    3.571000e+02   -3.010630e-01    1.038600e-01    2.264100e-03    1.781409e-07    1.855005e-07    1.928602e-07    1.126176e-01    1.126208e-01    1.126239e-01    1.592992e-04    1.658802e-04    1.724613e-04    9.971550e-01    2.845043e-03    9.751467e-13    1.427596e+03    8.710464e-02    9.063904e-02    7.675086e-05    4.402526e-06
    3.570000e+02   -1.395460e-01    1.029300e-01    2.799100e-03    1.798238e-07    1.872428e-07    1.946619e-07    1.126169e-01    1.126200e-01    1.126232e-01    1.608069e-04    1.674377e-04    1.740685e-04    9.971282e-01    2.871755e-03    1.153871e-12    1.441048e+03    8.915374e-02    1.947314e-02    9.389635e-05    6.925646e-06
    3.569000e+02   -7.032000e-02    1.037100e-01    1.701900e-03    1.815303e-07    1.890025e-07    1.964747e-07    1.126161e-01    1.126193e-01    1.126225e-01    1.623296e-04    1.690106e-04    1.756916e-04    9.971013e-01    2.898733e-03    1.352923e-12    1.454635e+03    9.125223e-02    4.944929e-03    7.937494e-05    2.349750e-06
    3.568000e+02   -2.374860e-01    1.023300e-01    2.467400e-03    1.832529e-07    1.907797e-07    1.983066e-07    1.126153e-01    1.126185e-01    1.126217e-01    1.638675e-04    1.705991e-04    1.773307e-04    9.970740e-01    2.925978e-03    1.573152e-12    1.468357e+03    9.340134e-02    5.639969e-02    1.058533e-04    5.275294e-06
    3.567000e+02    3.224000e-02    1.035400e-01    2.684900e-03    1.849854e-07    1.925747e-07    2.001639e-07    1.126145e-01    1.126177e-01    1.126210e-01    1.654209e-04    1.722034e-04    1.789860e-04    9.970465e-01    2.953493e-03    1.816674e-12    1.482217e+03    9.560231e-02    1.039405e-03    8.240530e-05    6.313644e-06
    3.566000e+02    5.380900e-02    1.036500e-01    2.984800e-03    1.867402e-07    1.943876e-07    2.020349e-07    1.126137e-01    1.126170e-01    1.126202e-01    1.669898e-04    1.738237e-04    1.806576e-04    9.970187e-01    2.981283e-03    2.084972e-12    1.496215e+03    9.785642e-02    2.895388e-03    8.040641e-05    7.901588e-06
    3.565000e+02   -1.215300e-01    1.040800e-01    2.543700e-03    1.885142e-07    1.962186e-07    2.039229e-07    1.126129e-01    1.126162e-01    1.126195e-01    1.685744e-04    1.754600e-04    1.823457e-04    9.969906e-01    3.009348e-03    2.379739e-12    1.510353e+03    1.001650e-01    1.476959e-02    7.286638e-05    5.608561e-06
    3.564000e+02   -1.299760e-01    1.030400e-01    2.673500e-03    1.903035e-07    1.980679e-07    2.058322e-07    1.126121e-01    1.126154e-01    1.126187e-01    1.701748e-04    1.771127e-04    1.840505e-04    9.969623e-01    3.037693e-03    2.702459e-12    1.524633e+03    1.025294e-01    1.689381e-02    9.168811e-05    6.231950e-06
    3.563000e+02   -8.470800e-02    1.039300e-01    2.754300e-03    1.921115e-07    1.999357e-07    2.077598e-07    1.126113e-01    1.126146e-01    1.126179e-01    1.717914e-04    1.787818e-04    1.857722e-04    9.969337e-01    3.066320e-03    3.055036e-12    1.539056e+03    1.049509e-01    7.175479e-03    7.542217e-05    6.633294e-06
    3.562000e+02   -2.177000e-03    1.036200e-01    1.923600e-03    1.939372e-07    2.018222e-07    2.097071e-07    1.126104e-01    1.126138e-01    1.126172e-01    1.734241e-04    1.804675e-04    1.875108e-04    9.969048e-01    3.095231e-03    3.439589e-12    1.553624e+03    1.074311e-01    4.740208e-06    8.088823e-05    3.038511e-06
    3.561000e+02   -1.778240e-01    1.042300e-01    1.880100e-03    1.957822e-07    2.037276e-07    2.116729e-07    1.126096e-01    1.126130e-01    1.126164e-01    1.750732e-04    1.821700e-04    1.892667e-04    9.968756e-01    3.124431e-03    3.857176e-12    1.568338e+03    1.099713e-01    3.162145e-02    7.027427e-05    2.882966e-06
    3.560000e+02   -2.330410e-01    1.030900e-01    2.350600e-03    1.976507e-07    2.056521e-07    2.136535e-07    1.126087e-01    1.126121e-01    1.126156e-01    1.767389e-04    1.838894e-04    1.910400e-04    9.968461e-01    3.153922e-03    4.310974e-12    1.583200e+03    1.125730e-01    5.430820e-02    9.067141e-05    4.694635e-06
    3.559000e+02   -1.006530e-01    1.037200e-01    2.401200e-03    1.995326e-07    2.075959e-07    2.156592e-07    1.126079e-01    1.126113e-01    1.126148e-01    1.784213e-04    1.856260e-04    1.928308e-04    9.968163e-01    3.183707e-03    4.802677e-12    1.598211e+03    1.152379e-01    1.013107e-02    7.905565e-05    4.908768e-06
    3.558000e+02   -1.004150e-01    1.036400e-01    2.159700e-03    2.014317e-07    2.095593e-07    2.176870e-07    1.126070e-01    1.126105e-01    1.126140e-01    1.801206e-04    1.873800e-04    1.946393e-04    9.967862e-01    3.213789e-03    5.334825e-12    1.613373e+03    1.179673e-01    1.008321e-02    8.046963e-05    3.890046e-06
    3.557000e+02   -1.278060e-01    1.035500e-01    2.788800e-03    2.033538e-07    2.115424e-07    2.197311e-07    1.126062e-01    1.126096e-01    1.126131e-01    1.818370e-04    1.891514e-04    1.964658e-04    9.967558e-01    3.244171e-03    5.909537e-12    1.628687e+03    1.207630e-01    1.633443e-02    8.207708e-05    6.758173e-06
    3.556000e+02   -7.899000e-03    1.037100e-01    2.306700e-03    2.052924e-07    2.135455e-07    2.217985e-07    1.126053e-01    1.126088e-01    1.126123e-01    1.835707e-04    1.909405e-04    1.983104e-04    9.967251e-01    3.274857e-03    6.529565e-12    1.644156e+03    1.236266e-01    6.239757e-05    7.918838e-05    4.476438e-06
    3.555000e+02   -8.832400e-02    1.030100e-01    2.536900e-03    2.072553e-07    2.155687e-07    2.238821e-07    1.126044e-01    1.126079e-01    1.126115e-01    1.853217e-04    1.927475e-04    2.001733e-04    9.966941e-01    3.305849e-03    7.197239e-12    1.659780e+03    1.265597e-01    7.801167e-03    9.212011e-05    5.495051e-06
    3.554000e+02   -1.869890e-01    1.037900e-01    2.084200e-03    2.092339e-07    2.176123e-07    2.259908e-07    1.126035e-01    1.126071e-01    1.126106e-01    1.870905e-04    1.945726e-04    2.020547e-04    9.966628e-01    3.337151e-03   -7.623297e-12    1.675561e+03    1.295642e-01    3.496497e-02    7.774038e-05    3.570692e-06
    3.553000e+02   -4.177200e-02    1.033300e-01    1.831200e-03    2.112335e-07    2.196765e-07    2.281196e-07    1.126026e-01    1.126062e-01    1.126098e-01    1.888770e-04    1.964159e-04    2.039547e-04    9.966312e-01    3.368766e-03   -6.491025e-12    1.691502e+03    1.326417e-01    1.744918e-03    8.604733e-05    2.672519e-06
    3.552000e+02   -6.484700e-02    1.037300e-01    2.344600e-03    2.132520e-07    2.217616e-07    2.302713e-07    1.126017e-01    1.126053e-01    1.126089e-01    1.906816e-04    1.982776e-04    2.058737e-04    9.965993e-01    3.400697e-03   -5.310050e-12    1.707603e+03    1.357941e-01    4.205162e-03    7.877060e-05    4.606700e-06
    3.551000e+02    7.020700e-02    1.030200e-01    2.862500e-03    2.152954e-07    2.238677e-07    2.324401e-07    1.126007e-01    1.126044e-01    1.126080e-01    1.925043e-04    2.001580e-04    2.078117e-04    9.965671e-01    3.432948e-03   -4.076770e-12    1.723868e+03    1.390233e-01    4.928991e-03    9.186038e-05    7.088065e-06
